year,team1,team1_score,team2,team2_score
2022,Hofstra,80,Delaware,66
2022,"Florida A&M",56,"Jackson St.",60
2022,"Southern U.",77,"Prairie View",84
2022,DePaul,73,Providence,76
2022,"Col. of Charleston",79,UNCW,85
2022,"Notre Dame",76,Clemson,61
2022,UIC,66,"Purdue Fort Wayne",73
2022,Canisius,70,Marist,71
2022,"Arkansas St.",51,"South Alabama",70
2022,Hartford,65,NJIT,49
2022,"Western Caro.",57,Wofford,69
2022,Vermont,76,UAlbany,63
2022,"Central Mich.",63,"Western Mich.",77
2022,"North Dakota St.",75,"St. Thomas (MN)",64
2022,"South Fla.",69,"Wichita St.",73
2022,"Kansas City",86,"Oral Roberts",91
2022,Utah,76,Colorado,81
2022,Pacific,54,"San Diego",60
2022,Cincinnati,77,Tulsa,83
2022,"Mississippi St.",65,LSU,69
2022,Evansville,62,"Southern Ill.",69
2022,"Abilene Christian",77,"Tarleton St.",63
2022,Drake,59,Bradley,68
2022,"Air Force",64,"San Diego St.",76
2022,"Penn St.",70,Minnesota,76
2022,"Ole Miss",68,Missouri,74
2022,"Portland St.",76,Montana,85
2022,"Grand Canyon",60,"Dixie St.",61
2022,Wyoming,74,"San Jose St.",52
2022,"Saint Mary's (CA)",58,Gonzaga,74
2022,BYU,91,Pepperdine,85
2022,"LMU (CA)",76,Portland,86
2022,CSUN,71,"CSU Bakersfield",65
2022,"Arizona St.",58,"Washington St.",55
2022,"UC Santa Barbara",69,"Cal Poly",64
2022,UTRGV,72,"California Baptist",80
2022,UCLA,64,"Southern California",67
2022,Stanford,76,"Oregon St.",65
2022,"Cal St. Fullerton",55,Hawaii,72
2022,UConn,63,"St. John's (NY)",60
2022,"Northern Ky.",75,"Wright St.",71
2022,"Robert Morris",73,"Youngstown St.",68
2022,"Detroit Mercy",59,Oakland,75
2022,"Stony Brook",85,Maine,74
2022,Maryland,61,Purdue,62
2022,Monmouth,62,Iona,70
2022,Siena,76,Rider,75
2022,Manhattan,83,Quinnipiac,66
2022,Nebraska,75,Iowa,98
2022,UAB,72,"Old Dominion",81
2022,"Green Bay",44,Milwaukee,54
2022,Northwestern,66,Illinois,73
2022,Charlotte,63,"Middle Tenn.",78
2022,Marshall,88,UTEP,79
2022,Mercer,73,"UNC Greensboro",64
2022,"Colorado St.",77,"Boise St.",74
2022,UNI,58,"Loyola Chicago",85
2022,"William & Mary",73,UNCW,80
2022,UMBC,62,"New Hampshire",68
2022,"Saint Louis",79,"St. Bonaventure",83
2022,"Eastern Ill.",54,"Austin Peay",62
2022,Lafayette,61,Colgate,69
2022,Niagara,70,Marist,77
2022,Bucknell,77,Lehigh,86
2022,"N.C. Central",77,"Coppin St.",74
2022,Canisius,76,Fairfield,80
2022,"Cleveland St.",98,"Purdue Fort Wayne",102
2022,American,60,"Holy Cross",54
2022,Virginia,53,"Virginia Tech",62
2022,"West Virginia",73,"Kansas St.",78
2022,Vermont,74,Hartford,75
2022,Tulsa,67,UCF,76
2022,"James Madison",60,Delaware,81
2022,Duquesne,61,Davidson,72
2022,Drexel,75,"Col. of Charleston",79
2022,"South Carolina St.",66,"Morgan St.",76
2022,"Norfolk St.",69,"Delaware St.",66
2022,Howard,77,UMES,71
2022,IUPUI,54,UIC,57
2022,"Ark.-Pine Bluff",69,"Alabama A&M",74
2022,"Southern Utah",95,"Northern Colo.",100
2022,"Western Ky.",87,"Southern Miss.",77
2022,"Florida A&M",56,Alcorn,68
2022,Bethune-Cookman,51,"Jackson St.",71
2022,Grambling,70,"Prairie View",71
2022,"Southern U.",70,"Texas Southern",58
2022,Georgetown,77,Creighton,88
2022,Dayton,63,"Rhode Island",57
2022,"Washington St.",59,Oregon,62
2022,"Mississippi Val.",85,"Alabama St.",71
2022,"Oklahoma St.",62,Kansas,76
2022,"High Point",66,Longwood,70
2022,Akron,57,"Western Mich.",61
2022,"Kent St.",72,Toledo,59
2022,"Michigan St.",58,"Penn St.",62
2022,"South Carolina",77,"Ole Miss",74
2022,Merrimack,70,"Sacred Heart",63
2022,NIU,64,"Ball St.",58
2022,"Wake Forest",74,Duke,76
2022,Clemson,80,"Florida St.",81
2022,Liberty,69,"North Florida",72
2022,Texas,80,Oklahoma,78
2022,"Eastern Mich.",75,"Central Mich.",70
2022,"Miami (OH)",78,Ohio,91
2022,Buffalo,112,"Bowling Green",85
2022,VCU,66,Fordham,61
2022,Florida,55,"Texas A&M",56
2022,Memphis,81,Cincinnati,74
2022,Iona,70,"Saint Peter's",61
2022,Hofstra,97,Elon,64
2022,Tulane,76,"South Fla.",57
2022,"NC State",76,"Georgia Tech",61
2022,Villanova,89,Providence,84
2022,UNI,72,"Illinois St.",70
2022,Bradley,57,"Southern Ill.",65
2022,"Indiana St.",70,"Missouri St.",79
2022,Minnesota,45,"Ohio St.",70
2022,Colorado,90,"Oregon St.",64
2022,Wisconsin,74,Indiana,69
2022,Wyoming,66,"New Mexico",75
2022,Arkansas,76,Missouri,57
2022,Butler,73,DePaul,71
2022,"Iowa St.",54,TCU,51
2022,Kentucky,63,Tennessee,76
2022,"Utah St.",56,"San Diego St.",75
2022,"UC Irvine",56,"UC San Diego",50
2022,"San Jose St.",72,Nevada,81
2022,Manhattan,74,Fairfield,67
2022,Colgate,100,"Army West Point",90
2022,Presbyterian,55,"USC Upstate",60
2022,Campbell,67,Radford,71
2022,"St. John's (NY)",86,Xavier,73
2022,"UMass Lowell",55,NJIT,59
2022,Massachusetts,71,"St. Bonaventure",83
2022,Jacksonville,67,Stetson,45
2022,Maine,65,Hartford,75
2022,"Kennesaw St.",76,FGCU,82
2022,"N.C. A&T",82,Hampton,93
2022,"Boston U.",78,"Holy Cross",65
2022,"Boston College",95,"Notre Dame",99
2022,UAlbany,68,Binghamton,67
2022,Winthrop,81,Gardner-Webb,70
2022,Navy,55,American,46
2022,"Miami (FL)",70,Louisville,63
2022,Vermont,71,"New Hampshire",50
2022,"Stony Brook",84,UMBC,95
2022,Illinois,59,Rutgers,70
2022,"UNC Asheville",85,"Charleston So.",66
2022,Furman,103,"Western Caro.",85
2022,ETSU,56,Mercer,65
2022,"Mississippi St.",75,Alabama,80
2022,"George Mason",75,"Saint Joseph's",70
2022,Wofford,65,"The Citadel",58
2022,"Loyola Maryland",68,Lafayette,77
2022,Georgia,65,LSU,84
2022,"Chicago St.",71,SFA,88
2022,"North Ala.",76,"Eastern Ky.",80
2022,"George Washington",73,Duquesne,52
2022,"Seattle U",102,UTRGV,62
2022,"Utah Valley",69,"Tarleton St.",56
2022,Pittsburgh,76,"North Carolina",67
2022,Georgetown,66,Marquette,77
2022,"Loyola Chicago",71,Valparaiso,69
2022,Bellarmine,79,"Central Ark.",69
2022,"Jacksonville St.",78,Lipscomb,67
2022,Evansville,51,Drake,73
2022,"La Salle",64,"Saint Louis",90
2022,"Seton Hall",65,UConn,70
2022,Baylor,73,"Texas Tech",83
2022,Purdue,70,Northwestern,64
2022,"Morehead St.",68,"UT Martin",60
2022,Vanderbilt,80,Auburn,94
2022,SMU,57,Temple,64
2022,"Dixie St.",64,"New Mexico St.",75
2022,"Boise St.",85,"Air Force",59
2022,"Grand Canyon",65,"California Baptist",60
2022,UNLV,60,"Fresno St.",57
2022,Gonzaga,86,Pepperdine,66
2022,Buffalo,83,"Eastern Mich.",69
2022,Minnesota,46,"Penn St.",67
2022,Towson,79,UNCW,55
2022,Troy,67,"App State",61
2022,"North Texas",54,"Fla. Atlantic",51
2022,UIC,79,"Youngstown St.",88
2022,"James Madison",71,"Col. of Charleston",63
2022,IUPUI,66,"Robert Morris",56
2022,"Wichita St.",76,Cincinnati,85
2022,Drexel,72,"William & Mary",57
2022,"St. Francis Brooklyn",64,"Mount St. Mary's",55
2022,"Austin Peay",56,"Murray St.",91
2022,"Fairleigh Dickinson",44,Merrimack,64
2022,"South Alabama",71,"Coastal Carolina",68
2022,"Ga. Southern",63,"Georgia St.",79
2022,Wagner,76,"Sacred Heart",67
2022,NIU,66,Akron,63
2022,Michigan,84,Iowa,79
2022,"UNC Greensboro",73,Chattanooga,70
2022,LIU,81,"Saint Francis (PA)",63
2022,"East Carolina",65,"South Fla.",57
2022,Delaware,71,Elon,62
2022,"Middle Tenn.",71,FIU,65
2022,"Old Dominion",63,Marshall,67
2022,"Central Conn. St.",61,Bryant,75
2022,UTEP,63,"Louisiana Tech",60
2022,Louisiana,78,ULM,77
2022,"Oregon St.",69,Arizona,83
2022,"Abilene Christian",71,"Sam Houston",75
2022,"St. Thomas (MN)",60,"South Dakota",81
2022,Denver,69,Omaha,72
2022,"Kansas City",80,"North Dakota",65
2022,McNeese,73,Nicholls,82
2022,"Oral Roberts",59,"North Dakota St.",77
2022,"Eastern Ill.",57,Belmont,81
2022,VMI,99,Samford,100
2022,"Western Ill.",66,"South Dakota St.",91
2022,Rice,68,UAB,92
2022,"Arkansas St.",67,"Texas St.",84
2022,Charlotte,67,"Western Ky.",77
2022,UTSA,98,"Southern Miss.",79
2022,"Little Rock",70,"UT Arlington",85
2022,"Southeastern La.",83,"A&M-Corpus Christi",74
2022,SIUE,65,"Tennessee St.",81
2022,"Southeast Mo. St.",94,"Tennessee Tech",98
2022,"Northwestern St.",88,UIW,64
2022,Montana,76,Idaho,82
2022,Oregon,57,"Arizona St.",81
2022,"Northern Colo.",58,"Idaho St.",61
2022,"Sacramento St.",50,"Weber St.",65
2022,"Montana St.",86,"Eastern Wash.",88
2022,Longwood,78,"High Point",71
2022,"Colorado St.",83,"New Mexico",68
2022,UCF,52,Houston,70
2022,Colorado,70,California,62
2022,"CSU Bakersfield",69,"UC Riverside",79
2022,"Cal St. Fullerton",67,"UC Santa Barbara",58
2022,Hawaii,65,"UC San Diego",53
2022,"Northern Ariz.",67,"Portland St.",68
2022,"Santa Clara",84,"LMU (CA)",80
2022,"Long Beach St.",72,CSUN,59
2022,"San Diego",60,Portland,92
2022,"San Francisco",64,"Saint Mary's (CA)",69
2022,Creighton,71,DePaul,59
2022,Utah,60,Stanford,56
2022,"Washington St.",56,UCLA,76
2022,Washington,69,"Southern California",79
2022,Nevada,90,"San Jose St.",60
2022,Butler,57,"St. John's (NY)",91
2022,Missouri,49,"Mississippi St.",68
2022,Ohio,52,"Kent St.",75
2022,Rider,58,Monmouth,60
2022,"Saint Peter's",70,Fairfield,59
2022,Richmond,57,VCU,77
2022,Penn,72,Yale,81
2022,Princeton,69,Brown,50
2022,Cornell,59,Dartmouth,71
2022,Marist,62,Siena,53
2022,Columbia,54,Harvard,62
2022,"Northern Ky.",52,"Detroit Mercy",60
2022,"Cleveland St.",78,Milwaukee,61
2022,"Purdue Fort Wayne",74,"Green Bay",55
2022,Maryland,90,Nebraska,74
2022,"Wright St.",78,Oakland,74
2022,Wofford,69,Furman,70
2022,"Boston College",56,Syracuse,76
2022,Illinois,79,"Michigan St.",74
2022,"Holy Cross",55,Navy,50
2022,Xavier,61,UConn,72
2022,Tulsa,65,"South Fla.",57
2022,TCU,62,Baylor,72
2022,UMBC,59,Vermont,86
2022,"La Salle",74,Massachusetts,80
2022,"Texas Tech",61,Texas,55
2022,Niagara,65,Canisius,54
2022,"Central Conn. St.",68,Wagner,78
2022,"Notre Dame",74,"Wake Forest",79
2022,"Ole Miss",85,Georgia,68
2022,ETSU,77,"The Citadel",67
2022,Alabama,81,Kentucky,90
2022,"Fairleigh Dickinson",93,Bryant,105
2022,Dayton,74,"Saint Joseph's",62
2022,"Southern Ill.",76,"Indiana St.",72
2022,UTEP,84,"Southern Miss.",70
2022,"Boston U.",53,Colgate,72
2022,"Oral Roberts",87,"North Dakota",73
2022,"Army West Point",67,American,83
2022,Northeastern,73,Hofstra,76
2022,"Kansas St.",79,"Oklahoma St.",82
2022,"Kansas City",85,"North Dakota St.",71
2022,Oklahoma,54,"Iowa St.",75
2022,"Morgan St.",66,Howard,68
2022,"High Point",64,Radford,66
2022,Auburn,62,Florida,63
2022,"Illinois St.",64,Bradley,72
2022,Valparaiso,72,Evansville,56
2022,Mercer,65,"Western Caro.",69
2022,IUPUI,61,"Youngstown St.",74
2022,Iowa,75,"Ohio St.",62
2022,Akron,67,"Eastern Mich.",48
2022,"Sacred Heart",79,Merrimack,80
2022,"Georgia St.",58,"Ga. Southern",49
2022,"Tarleton St.",79,"Chicago St.",60
2022,"UNC Greensboro",49,Samford,55
2022,"Arkansas St.",58,"UT Arlington",49
2022,"St. Thomas (MN)",60,"South Dakota St.",79
2022,Clemson,61,Louisville,70
2022,"Saint Louis",58,Davidson,79
2022,LSU,75,"South Carolina",77
2022,Lafayette,89,Bucknell,92
2022,Hawaii,52,"UC Irvine",77
2022,"Eastern Ill.",49,"Tennessee St.",63
2022,Towson,80,"Col. of Charleston",77
2022,Delaware,73,"William & Mary",69
2022,"Southeast Mo. St.",92,"Morehead St.",84
2022,LIU,66,"Mount St. Mary's",61
2022,"Delaware St.",79,"N.C. Central",84
2022,"Middle Tenn.",87,"Fla. Atlantic",79
2022,"Norfolk St.",89,"Coppin St.",59
2022,"Western Mich.",73,Buffalo,87
2022,SFA,70,"Lamar University",56
2022,"Houston Baptist",70,Nicholls,84
2022,"North Texas",58,UAB,57
2022,"Jackson St.",60,Alcorn,61
2022,Troy,63,"Coastal Carolina",73
2022,"New Hampshire",65,UAlbany,70
2022,"Montana St.",76,"Southern Utah",71
2022,VMI,80,Chattanooga,75
2022,Tennessee,48,Arkansas,58
2022,"St. Francis Brooklyn",80,"Saint Francis (PA)",72
2022,"North Carolina",65,"Virginia Tech",57
2022,"Alabama St.",83,"Florida A&M",86
2022,Northwestern,60,Minnesota,77
2022,Drexel,71,Elon,60
2022,"Alabama A&M",62,Bethune-Cookman,60
2022,Gardner-Webb,76,Presbyterian,68
2022,UMES,63,"South Carolina St.",70
2022,"Air Force",67,Wyoming,75
2022,"California Baptist",64,"Seattle U",67
2022,"Miami (OH)",78,NIU,75
2022,"N.C. A&T",63,Campbell,64
2022,Winthrop,84,"UNC Asheville",79
2022,Lipscomb,75,"North Ala.",72
2022,"South Alabama",51,"App State",69
2022,"Murray St.",62,"UT Martin",60
2022,McNeese,75,"New Orleans",88
2022,"Texas Southern",79,"Mississippi Val.",59
2022,Binghamton,78,"UMass Lowell",64
2022,Georgetown,66,Villanova,74
2022,Virginia,74,"Miami (FL)",71
2022,FGCU,64,"North Florida",70
2022,"Southeastern La.",84,UIW,92
2022,"Tennessee Tech",73,"Austin Peay",69
2022,SIUE,62,Belmont,73
2022,"Ball St.",91,"Bowling Green",82
2022,"Little Rock",50,"Texas St.",68
2022,"Western Ill.",65,"South Dakota",78
2022,"USC Upstate",78,"Charleston So.",73
2022,Hartford,82,"Stony Brook",88
2022,Utah,60,California,58
2022,Penn,89,Brown,88
2022,"Texas A&M",67,Vanderbilt,72
2022,"Northwestern St.",76,"A&M-Corpus Christi",83
2022,"Utah St.",57,"Boise St.",68
2022,Duquesne,55,"St. Bonaventure",81
2022,"Florida St.",70,Duke,88
2022,"Rhode Island",61,"George Washington",72
2022,Drake,83,"Loyola Chicago",76
2022,"Kennesaw St.",56,Jacksonville,59
2022,"Prairie View",92,"Ark.-Pine Bluff",84
2022,"Eastern Wash.",80,Idaho,83
2022,Grambling,61,"Southern U.",57
2022,Cornell,72,Harvard,77
2022,UIC,96,"Robert Morris",88
2022,Princeton,81,Yale,75
2022,Stetson,82,Liberty,88
2022,"James Madison",77,UNCW,78
2022,"Georgia Tech",68,Pittsburgh,62
2022,Charlotte,99,Marshall,84
2022,Hampton,72,Longwood,76
2022,Rice,78,FIU,80
2022,Columbia,50,Dartmouth,79
2022,UTSA,71,"Louisiana Tech",95
2022,"Old Dominion",64,"Western Ky.",73
2022,"Central Mich.",66,Toledo,68
2022,"Eastern Ky.",76,"Central Ark.",83
2022,"Sacramento St.",80,"Idaho St.",75
2022,Kansas,71,"West Virginia",58
2022,DePaul,64,"Seton Hall",66
2022,"Sam Houston",67,UTRGV,61
2022,"Oregon St.",53,"Arizona St.",73
2022,"CSU Bakersfield",79,"UC Davis",81
2022,"Northern Colo.",83,"Weber St.",79
2022,"New Mexico St.",82,"Grand Canyon",66
2022,"Colorado St.",51,UNLV,72
2022,"Cal Poly",58,"UC Riverside",78
2022,ULM,74,Louisiana,79
2022,Pepperdine,74,Portland,77
2022,"Santa Clara",69,Gonzaga,81
2022,"Utah Valley",75,"Dixie St.",80
2022,"LMU (CA)",68,Pacific,69
2022,BYU,64,"Saint Mary's (CA)",69
2022,"San Diego St.",61,"Fresno St.",44
2022,"Long Beach St.",71,"UC Santa Barbara",84
2022,"Cal St. Fullerton",81,CSUN,73
2022,Colorado,70,Stanford,53
2022,Washington,50,UCLA,76
2022,Oregon,81,Arizona,84
2022,NJIT,61,Maine,65
2022,"Wright St.",75,"Detroit Mercy",80
2022,Houston,76,"Wichita St.",74
2022,Fairfield,58,Iona,76
2022,Providence,71,Butler,70
2022,Michigan,63,Wisconsin,77
2022,"Saint Peter's",70,Siena,84
2022,Quinnipiac,66,Marist,67
2022,Temple,75,Cincinnati,71
2022,"Purdue Fort Wayne",81,Milwaukee,71
2022,"Missouri St.",75,UNI,95
2022,"East Carolina",66,UCF,69
2022,Rider,78,Manhattan,84
2022,"George Mason",47,Fordham,50
2022,Marquette,82,Creighton,83
2022,Memphis,57,SMU,73
2022,"Cleveland St.",79,"Green Bay",67
2022,"Northern Ky.",71,Oakland,66
2022,"New Mexico",55,"San Jose St.",71
2022,"Stony Brook",70,Hartford,74
2022,Lehigh,42,"Loyola Maryland",69
2022,Rutgers,72,Purdue,84
2022,"Jacksonville St.",82,Bellarmine,67
2022,"Washington St.",60,"Southern California",62
2022,"Mississippi St.",58,Missouri,56
2022,American,49,Colgate,63
2022,Indiana,69,"Ohio St.",80
2022,"Florida St.",55,"Boston College",71
2022,"Coppin St.",86,Howard,82
2022,"Penn St.",61,Maryland,67
2022,Louisville,63,"North Carolina",70
2022,Liberty,85,"Central Ark.",66
2022,"Holy Cross",61,Lafayette,84
2022,UTEP,59,"Middle Tenn.",77
2022,"Georgia Tech",73,Syracuse,74
2022,"Alabama A&M",71,"Florida A&M",63
2022,"Delaware St.",74,"South Carolina St.",79
2022,"Norfolk St.",74,"Morgan St.",85
2022,UMES,79,"N.C. Central",66
2022,"Idaho St.",70,"Northern Colo.",77
2022,"Southern Utah",79,"Northern Ariz.",48
2022,"Eastern Ill.",52,SIUE,66
2022,Evansville,69,Valparaiso,74
2022,"The Citadel",74,Samford,76
2022,"Indiana St.",58,Drake,74
2022,"Loyola Chicago",59,"Illinois St.",50
2022,"West Virginia",67,TCU,77
2022,Marshall,74,"Southern Miss.",60
2022,"Prairie View",69,"Mississippi Val.",64
2022,"Texas Southern",70,"Ark.-Pine Bluff",68
2022,"Arizona St.",52,UCLA,66
2022,"San Francisco",104,Pacific,71
2022,"Alabama St.",89,Bethune-Cookman,78
2022,Baylor,66,"Oklahoma St.",64
2022,"New Mexico St.",68,"Seattle U",55
2022,"St. Thomas (MN)",84,"North Dakota",74
2022,Yale,66,Dartmouth,61
2022,Buffalo,86,"Miami (OH)",84
2022,NIU,72,"Eastern Mich.",74
2022,Tennessee,80,Missouri,61
2022,"Michigan St.",60,Iowa,86
2022,"Central Mich.",50,Ohio,76
2022,"Rhode Island",55,"St. Bonaventure",73
2022,Georgia,77,"Texas A&M",91
2022,"Bowling Green",68,Akron,82
2022,"Ball St.",82,"Kent St.",93
2022,Toledo,92,"Western Mich.",50
2022,Arkansas,82,Florida,74
2022,Richmond,84,"George Washington",71
2022,Siena,59,Monmouth,71
2022,"Col. of Charleston",83,Northeastern,72
2022,Villanova,69,UConn,71
2022,"Miami (FL)",85,Pittsburgh,64
2022,Oklahoma,42,"Texas Tech",66
2022,Nebraska,65,Northwestern,77
2022,"Saint Joseph's",61,"Saint Louis",72
2022,"Fresno St.",65,"Air Force",40
2022,"San Diego St.",57,"Boise St.",58
2022,Alabama,74,Vanderbilt,72
2022,"Kansas St.",83,Kansas,102
2022,"CSU Bakersfield",61,"Cal Poly",60
2022,"New Mexico",56,"Utah St.",81
2022,UNLV,62,Nevada,54
2022,Bucknell,60,"Army West Point",73
2022,"Mississippi St.",56,"South Carolina",66
2022,Creighton,81,"St. John's (NY)",78
2022,"South Fla.",60,"East Carolina",64
2022,Duke,65,Virginia,61
2022,Davidson,74,Duquesne,50
2022,Lipscomb,73,Bellarmine,76
2022,Colgate,78,"Holy Cross",71
2022,Lafayette,60,"Boston U.",76
2022,Xavier,92,Providence,99
2022,"Stony Brook",50,"UMass Lowell",67
2022,Chattanooga,83,ETSU,77
2022,FGCU,82,Liberty,72
2022,"Boston College",69,"NC State",61
2022,Campbell,66,Hampton,68
2022,Stetson,71,"Kennesaw St.",75
2022,"Eastern Ky.",68,"Jacksonville St.",81
2022,"Wake Forest",69,Clemson,80
2022,Louisiana,82,"Ga. Southern",69
2022,"UT Arlington",53,Troy,59
2022,ULM,70,"Georgia St.",82
2022,"James Madison",65,Towson,84
2022,Vermont,66,Binghamton,49
2022,UMBC,92,Hartford,85
2022,"UNC Asheville",59,Gardner-Webb,60
2022,"La Salle",54,Fordham,60
2022,"George Mason",66,VCU,72
2022,"New Hampshire",83,NJIT,55
2022,UAlbany,72,Maine,68
2022,Massachusetts,61,Dayton,82
2022,"The Citadel",71,Mercer,67
2022,"High Point",78,"N.C. A&T",58
2022,Rutgers,62,Michigan,71
2022,UNI,88,"Indiana St.",82
2022,"North Florida",39,Jacksonville,71
2022,Syracuse,69,"Notre Dame",79
2022,"Western Caro.",64,"UNC Greensboro",73
2022,American,61,Lehigh,78
2022,Radford,66,Longwood,71
2022,"Charleston So.",48,Presbyterian,68
2022,"West Virginia",81,"Iowa St.",84
2022,TCU,66,Texas,75
2022,"Central Ark.",81,"North Ala.",72
2022,Wofford,83,VMI,72
2022,"Loyola Maryland",50,Navy,52
2022,Drake,71,Valparaiso,65
2022,"App State",78,"Little Rock",66
2022,Furman,75,Samford,83
2022,"Texas St.",55,"South Alabama",52
2022,"Coastal Carolina",74,"Arkansas St.",69
2022,Tulsa,61,SMU,75
2022,Houston,81,Tulane,67
2022,"Grand Canyon",85,"Chicago St.",64
2022,Evansville,31,"Loyola Chicago",82
2022,Bradley,67,"Missouri St.",83
2022,"Illinois St.",69,"Southern Ill.",90
2022,"Ole Miss",64,Auburn,77
2022,Butler,60,"Seton Hall",66
2022,Wisconsin,68,Minnesota,67
2022,Wyoming,55,"Colorado St.",61
2022,LSU,66,Kentucky,71
2022,"Virginia Tech",62,"Georgia Tech",58
2022,Cincinnati,61,UCF,75
2022,Washington,70,"Washington St.",78
2022,Wagner,86,"Fairleigh Dickinson",88
2022,"William & Mary",28,Northeastern,62
2022,"Cleveland St.",67,"Detroit Mercy",74
2022,"Purdue Fort Wayne",81,Oakland,70
2022,"Youngstown St.",71,"Wright St.",84
2022,UNCW,69,Drexel,63
2022,Elon,81,Hofstra,55
2022,Siena,78,Quinnipiac,71
2022,Temple,64,Memphis,78
2022,"Robert Morris",64,"Northern Ky.",78
2022,Bryant,86,"St. Francis Brooklyn",69
2022,Merrimack,74,LIU,85
2022,Omaha,76,"Western Ill.",88
2022,Maryland,64,Indiana,74
2022,"Col. of Charleston",99,Delaware,96
2022,"USC Upstate",59,Winthrop,89
2022,"Saint Francis (PA)",79,"Central Conn. St.",63
2022,"Central Mich.",83,"Miami (OH)",69
2022,"Fla. Atlantic",51,"Old Dominion",70
2022,Marshall,65,"Middle Tenn.",74
2022,FIU,55,Charlotte,64
2022,"Mount St. Mary's",65,"Sacred Heart",77
2022,"Sam Houston",67,SFA,69
2022,DePaul,68,Georgetown,65
2022,"UT Martin",69,"Southeast Mo. St.",76
2022,UTRGV,62,"Tarleton St.",75
2022,"Louisiana Tech",83,Rice,79
2022,UIW,68,"Houston Baptist",82
2022,"Green Bay",77,UIC,81
2022,"South Dakota",63,"Kansas City",72
2022,"Lamar University",42,"Abilene Christian",77
2022,"South Dakota St.",106,"Oral Roberts",102
2022,"Southern Miss.",61,"North Texas",85
2022,"Seattle U",52,"Utah Valley",67
2022,Milwaukee,66,IUPUI,54
2022,Buffalo,79,NIU,68
2022,Denver,91,"St. Thomas (MN)",80
2022,UAB,68,UTSA,56
2022,"Idaho St.",70,"Northern Ariz.",66
2022,"Eastern Wash.",85,"Northern Colo.",76
2022,"A&M-Corpus Christi",65,McNeese,53
2022,"Morehead St.",82,"Eastern Ill.",46
2022,"Austin Peay",68,SIUE,64
2022,Nicholls,80,"Northwestern St.",62
2022,"Tennessee St.",92,"Tennessee Tech",56
2022,"New Orleans",79,"Southeastern La.",84
2022,"Arizona St.",82,Colorado,65
2022,Montana,74,"Southern Utah",82
2022,Gonzaga,89,"San Francisco",73
2022,"California Baptist",71,"Dixie St.",61
2022,"Ohio St.",86,Illinois,83
2022,Belmont,43,"Murray St.",76
2022,"UC Santa Barbara",76,"UC Davis",69
2022,UCLA,63,Oregon,68
2022,"Santa Clara",89,Pepperdine,73
2022,"LMU (CA)",59,BYU,79
2022,Portland,75,Pacific,69
2022,CSUN,57,"UC Riverside",79
2022,"Saint Mary's (CA)",60,"San Diego",46
2022,"Weber St.",75,"Portland St.",81
2022,Idaho,51,"Sacramento St.",83
2022,"UC San Diego",87,"Long Beach St.",103
2022,"UC Irvine",64,"Cal St. Fullerton",66
2022,"Southern California",94,"Oregon St.",91
2022,Arizona,97,Utah,77
2022,"Cal Poly",54,Hawaii,63
2022,Akron,91,Ohio,83
2022,"Saint Peter's",70,Monmouth,65
2022,Louisiana,58,"Georgia St.",65
2022,Harvard,67,Princeton,74
2022,ULM,75,"Ga. Southern",81
2022,Manhattan,56,Marist,74
2022,"Saint Louis",66,Richmond,68
2022,Niagara,68,Rider,70
2022,Canisius,65,Iona,72
2022,Northwestern,60,"Penn St.",67
2022,"Coastal Carolina",68,"Little Rock",55
2022,"App State",60,"Arkansas St.",62
2022,"UT Arlington",52,"South Alabama",62
2022,Iowa,88,Nebraska,78
2022,"Texas St.",66,Troy,61
2022,"San Jose St.",52,"San Diego St.",77
2022,"Miami (OH)",73,Toledo,88
2022,"Oklahoma St.",62,Oklahoma,66
2022,Elon,67,Northeastern,54
2022,Binghamton,62,"New Hampshire",66
2022,Purdue,65,"Michigan St.",68
2022,Florida,84,Georgia,72
2022,Duquesne,54,"Rhode Island",70
2022,Maine,79,UMBC,93
2022,"Kennesaw St.",93,Liberty,100
2022,"North Florida",74,Stetson,69
2022,Jacksonville,69,FGCU,76
2022,Bellarmine,58,"Eastern Ky.",72
2022,Vanderbilt,69,"Mississippi St.",74
2022,Butler,56,Marquette,64
2022,Furman,94,"The Citadel",59
2022,"Purdue Fort Wayne",81,"Detroit Mercy",78
2022,"Mount St. Mary's",65,"Central Conn. St.",46
2022,"North Dakota St.",79,"North Dakota",53
2022,"UMass Lowell",61,Vermont,62
2022,Dayton,60,"La Salle",62
2022,Navy,69,Colgate,74
2022,"Loyola Maryland",55,American,65
2022,NJIT,62,Hartford,83
2022,NIU,60,Buffalo,70
2022,"Army West Point",66,"Holy Cross",58
2022,"William & Mary",67,Hofstra,83
2022,"Central Ark.",66,Lipscomb,81
2022,Hampton,77,"High Point",88
2022,"North Ala.",52,"Jacksonville St.",69
2022,Penn,70,Dartmouth,84
2022,"Iowa St.",74,"Kansas St.",73
2022,"Saint Francis (PA)",68,"Sacred Heart",80
2022,"North Carolina",84,"NC State",74
2022,Texas,82,"West Virginia",81
2022,"Boston U.",78,Bucknell,89
2022,Yale,65,Cornell,71
2022,Lehigh,78,Lafayette,58
2022,Merrimack,72,"St. Francis Brooklyn",52
2022,"Fairleigh Dickinson",77,LIU,84
2022,Kentucky,73,Arkansas,75
2022,Fordham,45,Davidson,66
2022,Denver,83,"Western Ill.",77
2022,"New Mexico St.",59,"Chicago St.",61
2022,Clemson,70,"Boston College",60
