,year,team1,team1_score,team2,team2_score
5371,2024,Temple,65,Rice,43
5372,2024,Wichita St.,74,UAB,66
5373,2024,Belmont,83,Murray St.,61
5374,2024,Missouri St.,74,Illinois St.,75
5375,2024,Indiana St.,85,Evansville,67
5376,2024,Drake,107,UIC,105
5377,2024,California,78,Colorado,88
5378,2024,St. John's (NY),82,Butler,59
5379,2024,South Carolina,70,Texas A&M,68
5380,2024,Seton Hall,64,Creighton,85
5381,2024,Alabama,103,Ole Miss,88
5382,2024,Virginia,72,Boston College,68
5383,2024,Minnesota,97,Illinois,105
5384,2024,Arizona,85,Arizona St.,67
5385,2024,Oregon St.,71,Oregon,78
5386,2024,Maine,74,Binghamton,76
5387,2024,Bryant,67,UMass Lowell,89
5388,2024,Nebraska,69,Ohio St.,78
5389,2024,UTEP,72,Jacksonville St.,65
5390,2024,Towson,84,N.C. A&T,58
5391,2024,Northeastern,67,Delaware,73
5392,2024,Merrimack,74,FDU,55
5393,2024,Hofstra,69,UNCW,58
5394,2024,Monmouth,56,Hampton,64
5395,2024,Stony Brook,86,Drexel,90
5396,2024,Wagner,56,Le Moyne,70
5397,2024,New Hampshire,67,UAlbany,91
5398,2024,UMBC,79,NJIT,60
5399,2024,Memphis,82,East Carolina,58
5400,2024,William & Mary,71,Elon,76
5401,2024,Campbell,73,Col. of Charleston,96
5402,2024,LIU,64,Central Conn. St.,78
5403,2024,Sacred Heart,79,Stonehill,51
5404,2024,Longwood,69,Gardner-Webb,72
5405,2024,Southeast Mo. St.,50,Morehead St.,72
5406,2024,Omaha,61,St. Thomas (MN),88
5407,2024,South Dakota St.,72,North Dakota,62
5408,2024,North Dakota St.,68,South Dakota,88
5409,2024,Lindenwood,67,Southern Ind.,63
5410,2024,Tennessee Tech,69,UT Martin,80
5411,2024,Abilene Christian,77,Southern Utah,68
5412,2024,Eastern Ill.,66,Western Ill.,70
5413,2024,Michigan,52,Rutgers,82
5414,2024,Stanford,68,Utah,90
5415,2024,UTRGV,43,Grand Canyon,72
5416,2024,Tennessee St.,60,Little Rock,85
5417,2024,Tarleton St.,85,Utah Tech,74
5418,2024,New Mexico St.,58,Liberty,83
5419,2024,Kansas City,84,Denver,69
5420,2024,Northern Ariz.,92,Idaho St.,88
5421,2024,Montana St.,62,Idaho,48
5422,2024,Northern Colo.,81,Weber St.,85
5423,2024,Montana,79,Eastern Wash.,89
5424,2024,Santa Clara,75,Portland,80
5425,2024,Hawaii,63,UC Davis,75
5426,2024,Cal St. Fullerton,76,Long Beach St.,71
5427,2024,UC Irvine,89,CSUN,64
5428,2024,UT Arlington,82,Seattle U,62
5429,2024,SFA,62,California Baptist,60
5430,2024,UC San Diego,57,CSU Bakersfield,70
5431,2024,Cal Poly,75,UC Santa Barbara,83
5432,2024,San Diego,62,LMU (CA),96
5433,2024,UCLA,77,Washington,94
5434,2024,Southern California,72,Washington St.,75
5435,2024,Saint Mary's (CA),83,Pepperdine,57
5436,2024,Gonzaga,86,San Francisco,68
5437,2024,Bowling Green,59,Ohio,66
5438,2024,Arkansas St.,57,App State,80
5439,2024,FGCU,59,Jacksonville,57
5440,2024,Rider,71,Niagara,61
5441,2024,Dartmouth,56,Yale,80
5442,2024,Fairfield,55,Marist,58
5443,2024,Old Dominion,75,Ga. Southern,92
5444,2024,Harvard,68,Brown,71
5445,2024,Quinnipiac,82,Iona,64
5446,2024,Stetson,59,North Florida,78
5447,2024,Mount St. Mary's,56,Canisius,61
5448,2024,Marshall,79,Georgia St.,82
5449,2024,Kennesaw St.,82,Queens (NC),91
5450,2024,Manhattan,70,Siena,68
5451,2024,North Ala.,82,Central Ark.,78
5452,2024,James Madison,86,Coastal Carolina,76
5453,2024,Bellarmine,87,Austin Peay,90
5454,2024,Cornell,87,Penn,81
5455,2024,ULM,69,South Alabama,80
5456,2024,Eastern Ky.,67,Lipscomb,81
5457,2024,Columbia,70,Princeton,84
5458,2024,Troy,79,Texas St.,82
5459,2024,Southern Miss.,61,Louisiana,77
5460,2024,Dayton,72,Loyola Chicago,77
5461,2024,Fresno St.,66,Nevada,74
5462,2024,Air Force,60,Utah St.,72
5463,2024,Florida,76,South Carolina,82
5464,2024,Florida St.,76,Georgia Tech,85
5465,2024,Villanova,71,Providence,60
5466,2024,Tulane,73,Fla. Atlantic,79
5467,2024,Butler,82,DePaul,63
5468,2024,Colgate,63,Lehigh,60
5469,2024,Holy Cross,84,Boston U.,94
5470,2024,Fordham,69,Saint Joseph's,82
5471,2024,Kansas,74,Baylor,82
5472,2024,Miami (OH),52,Eastern Mich.,37
5473,2024,Illinois,91,Wisconsin,83
5474,2024,Tulsa,72,Temple,67
5475,2024,Monmouth,85,Elon,70
5476,2024,Wofford,74,VMI,62
5477,2024,Stonehill,67,Central Conn. St.,79
5478,2024,Arkansas,102,Kentucky,111
5479,2024,UNC Asheville,71,Radford,62
5480,2024,Towson,64,UNCW,75
5481,2024,Navy,71,American,65
5482,2024,Hampton,73,William & Mary,85
5483,2024,Merrimack,85,Sacred Heart,89
5484,2024,Toledo,85,Buffalo,79
5485,2024,Charleston So.,65,Presbyterian,72
5486,2024,New Hampshire,74,Binghamton,87
5487,2024,Oregon,83,Arizona,103
5488,2024,Western Caro.,82,Chattanooga,63
5489,2024,Mercer,82,Furman,75
5490,2024,Oklahoma St.,65,Texas,81
5491,2024,South Dakota,66,North Dakota,95
5492,2024,Gardner-Webb,65,Winthrop,64
5493,2024,Western Mich.,78,Ball St.,76
5494,2024,Duquesne,59,George Mason,51
5495,2024,George Washington,66,La Salle,72
5496,2024,Hofstra,76,Col. of Charleston,87
5497,2024,South Dakota St.,78,North Dakota St.,61
5498,2024,Massachusetts,69,Davidson,67
5499,2024,Marquette,75,Creighton,89
5500,2024,The Citadel,80,Samford,92
5501,2024,UMass Lowell,62,Vermont,74
5502,2024,UTSA,77,SMU,73
5503,2024,Penn St.,70,Minnesota,75
5504,2024,Bethune-Cookman,67,Southern U.,61
5505,2024,LSU,75,Vanderbilt,61
5506,2024,Lindenwood,49,Morehead St.,67
5507,2024,Central Mich.,73,Kent St.,79
5508,2024,Le Moyne,74,Saint Francis (PA),58
5509,2024,Norfolk St.,71,Delaware St.,85
5510,2024,Northeastern,59,Drexel,73
5511,2024,Southern California,82,Washington,75
5512,2024,South Fla.,76,Charlotte,61
5513,2024,Iowa St.,60,UCF,52
5514,2024,Howard,70,UMES,66
5515,2024,UNC Greensboro,65,ETSU,66
5516,2024,N.C. Central,83,Coppin St.,58
5517,2024,NC State,70,North Carolina,79
5518,2024,UT Arlington,78,Utah Valley,65
5519,2024,Tennessee Tech,43,Little Rock,81
5520,2024,Lamar University,82,Northwestern St.,77
5521,2024,Mississippi St.,63,Auburn,78
5522,2024,Saint Louis,94,Rhode Island,91
5523,2024,N.C. A&T,62,Campbell,64
5524,2024,NJIT,82,Bryant,101
5525,2024,Wyoming,62,Colorado St.,70
5526,2024,Maine,74,UAlbany,71
5527,2024,Northern Ariz.,58,Weber St.,85
5528,2024,Delaware,56,Stony Brook,79
5529,2024,Tex. A&M-Commerce,98,Houston Christian,85
5530,2024,South Carolina St.,72,Morgan St.,61
5531,2024,FDU,57,Wagner,54
5532,2024,SIUE,65,Western Ill.,76
5533,2024,Tennessee St.,87,UT Martin,96
5534,2024,Southeastern La.,68,A&M-Corpus Christi,80
5535,2024,High Point,72,Longwood,74
5536,2024,Nicholls,62,McNeese,83
5537,2024,Florida A&M,68,Grambling,75
5538,2024,Army West Point,68,Loyola Maryland,69
5539,2024,Alabama St.,53,Alabama A&M,58
5540,2024,Portland St.,61,Sacramento St.,73
5541,2024,Montana,80,Idaho,57
5542,2024,New Mexico St.,66,Jacksonville St.,64
5543,2024,Montana St.,104,Eastern Wash.,108
5544,2024,Wake Forest,76,Virginia Tech,87
5545,2024,Iowa,87,Northwestern,80
5546,2024,Texas A&M,70,Georgia,56
5547,2024,Green Bay,69,Milwaukee,90
5548,2024,Detroit Mercy,70,Oakland,75
5549,2024,Virginia,48,Duke,73
5550,2024,Pittsburgh,90,Boston College,65
5551,2024,Texas Tech,81,West Virginia,70
5552,2024,Western Ky.,83,FIU,85
5553,2024,IUPUI,66,Cleveland St.,75
5554,2024,Jackson St.,70,Texas Southern,80
5555,2024,Dartmouth,67,Brown,89
5556,2024,New Orleans,87,UIW,80
5557,2024,VCU,76,Richmond,79
5558,2024,NIU,73,Akron,80
5559,2024,Mississippi Val.,69,Ark.-Pine Bluff,78
5560,2024,Alcorn,73,Prairie View,65
5561,2024,UCLA,65,Washington St.,77
5562,2024,Northern Ky.,88,Wright St.,94
5563,2024,Robert Morris,65,Purdue Fort Wayne,83
5564,2024,Harvard,60,Yale,80
5565,2024,Kansas St.,72,Cincinnati,74
5566,2024,Columbia,72,Penn,84
5567,2024,Lafayette,50,Bucknell,60
5568,2024,Rice,66,Wichita St.,87
5569,2024,San Francisco,62,Santa Clara,69
5570,2024,Cornell,77,Princeton,79
5571,2024,UTEP,67,Liberty,51
5572,2024,Xavier,98,Georgetown,93
5573,2024,Clemson,62,Notre Dame,69
5574,2024,Michigan St.,74,Purdue,80
5575,2024,Syracuse,82,Louisville,76
5576,2024,Houston,87,Oklahoma,85
5577,2024,Northern Colo.,81,Idaho St.,79
5578,2024,Hawaii,76,UC Riverside,73
5579,2024,Denver,58,St. Thomas (MN),83
5580,2024,UTRGV,52,California Baptist,88
5581,2024,Middle Tenn.,64,Sam Houston,81
5582,2024,New Mexico,79,Boise St.,89
5583,2024,LMU (CA),60,Portland,70
5584,2024,Tennessee,81,Alabama,74
5585,2024,UC San Diego,79,CSUN,69
5586,2024,Tarleton St.,88,Southern Utah,83
5587,2024,Southeast Mo. St.,70,Southern Ind.,66
5588,2024,Ole Miss,84,Missouri,78
5589,2024,California,59,Utah,88
5590,2024,UC Santa Barbara,70,Cal St. Fullerton,79
5591,2024,Abilene Christian,86,Utah Tech,79
5592,2024,TCU,75,BYU,87
5593,2024,San Jose St.,50,UNLV,68
5594,2024,Pacific,69,San Diego,81
5595,2024,SFA,58,Grand Canyon,80
5596,2024,Gonzaga,70,Saint Mary's (CA),57
5597,2024,Long Beach St.,61,UC Irvine,82
5598,2024,CSU Bakersfield,68,Cal Poly,56
5599,2024,Seton Hall,61,UConn,91
5600,2024,Rider,65,Canisius,61
5601,2024,Iona,71,Marist,64
5602,2024,Mount St. Mary's,91,Niagara,72
5603,2024,Manhattan,57,Saint Peter's,89
5604,2024,Siena,57,Quinnipiac,71
5605,2024,UIC,59,Missouri St.,69
5606,2024,Illinois St.,72,Valparaiso,75
5607,2024,UNI,82,Southern Ill.,70
5608,2024,Indiana,83,Maryland,78
5609,2024,Kansas City,71,Oral Roberts,54
5610,2024,East Carolina,69,North Texas,84
5611,2024,Bradley,66,Drake,74
5612,2024,Murray St.,77,Indiana St.,89
5613,2024,Michigan,61,Ohio St.,84
5614,2024,Evansville,66,Belmont,83
5615,2024,UAB,87,Memphis,106
5616,2024,Rutgers,56,Nebraska,67
5617,2024,Stanford,71,Colorado,81
5618,2024,Jacksonville,92,Kennesaw St.,86
5619,2024,Queens (NC),69,FGCU,63
5620,2024,Duke,79,NC State,64
5621,2024,Southeastern La.,73,UIW,56
5622,2024,Nicholls,68,Northwestern St.,62
5623,2024,South Carolina St.,61,Coppin St.,58
5624,2024,UMES,50,Norfolk St.,69
5625,2024,Delaware St.,66,Howard,85
5626,2024,N.C. Central,79,Morgan St.,88
5627,2024,Houston Christian,69,McNeese,87
5628,2024,New Orleans,60,A&M-Corpus Christi,73
5629,2024,Northern Colo.,82,Northern Ariz.,74
5630,2024,Lamar University,70,Tex. A&M-Commerce,53
5631,2024,Alcorn,82,Texas Southern,79
5632,2024,Jackson St.,79,Prairie View,74
5633,2024,Bethune-Cookman,60,Grambling,69
5634,2024,Florida A&M,44,Southern U.,58
5635,2024,Weber St.,64,Montana St.,76
5636,2024,Eastern Wash.,91,Sacramento St.,88
5637,2024,Idaho St.,65,Montana,79
5638,2024,Texas,85,Baylor,93
5639,2024,Idaho,57,Portland St.,72
5640,2024,Coastal Carolina,75,ULM,71
5641,2024,Holy Cross,84,Army West Point,68
5642,2024,UMass Lowell,65,Maine,71
5643,2024,Vermont,68,New Hampshire,64
5644,2024,Loyola Maryland,48,Navy,64
5645,2024,Robert Morris,63,Purdue Fort Wayne,78
5646,2024,IUPUI,66,Cleveland St.,85
5647,2024,Tulane,72,South Fla.,85
5648,2024,Providence,71,Georgetown,58
5649,2024,UAlbany,79,Bryant,83
5650,2024,Virginia Tech,80,Louisville,64
5651,2024,Ohio,78,Buffalo,66
5652,2024,Notre Dame,51,North Carolina,84
5653,2024,Syracuse,75,Clemson,90
5654,2024,Kent St.,69,Ball St.,76
5655,2024,Eastern Mich.,61,Akron,60
5656,2024,Binghamton,72,UMBC,71
5657,2024,Ole Miss,66,Georgia,69
5658,2024,Bowling Green,73,Western Mich.,65
5659,2024,Toledo,97,Miami (OH),63
5660,2024,Liberty,61,Middle Tenn.,69
5661,2024,Alabama,87,Florida,105
5662,2024,Duquesne,69,VCU,59
5663,2024,Purdue,77,Illinois,71
5664,2024,Harvard,69,Dartmouth,76
5665,2024,Queens (NC),71,Stetson,83
5666,2024,Jacksonville,67,Eastern Ky.,65
5667,2024,Detroit Mercy,79,Milwaukee,83
5668,2024,Cincinnati,71,Oklahoma,74
5669,2024,Central Mich.,69,NIU,63
5670,2024,Texas Tech,75,Oklahoma St.,58
5671,2024,North Ala.,77,Lipscomb,75
5672,2024,North Florida,98,Austin Peay,101
5673,2024,Old Dominion,83,Texas St.,92
5674,2024,Air Force,63,Wyoming,74
5675,2024,St. John's (NY),104,DePaul,77
5676,2024,Dayton,100,Saint Louis,83
5677,2024,Kansas St.,68,Kansas,90
5678,2024,Auburn,101,Missouri,74
5679,2024,Florida St.,73,Pittsburgh,88
5680,2024,Georgia Tech,70,Wake Forest,69
5681,2024,Nevada,76,Boise St.,66
5682,2024,San Diego St.,58,UNLV,62
5683,2024,Villanova,56,Seton Hall,66
5684,2024,LSU,83,Arkansas,94
5685,2024,TCU,93,West Virginia,81
5686,2024,George Mason,69,Rhode Island,51
5687,2024,Saint Joseph's,66,Richmond,73
5688,2024,Houston,67,UCF,59
5689,2024,Boston College,67,Miami (FL),57
5690,2024,Loyola Chicago,69,Davidson,59
5691,2024,Rice,64,Charlotte,69
5692,2024,Northwestern,49,Michigan St.,53
5693,2024,Tennessee,66,South Carolina,59
5694,2024,FDU,61,Le Moyne,82
5695,2024,St. Bonaventure,75,George Washington,86
5696,2024,Wagner,60,Sacred Heart,57
5697,2024,LIU,66,Merrimack,72
5698,2024,Saint Francis (PA),62,Central Conn. St.,71
5699,2024,Xavier,66,Butler,72
5700,2024,Fordham,64,Massachusetts,66
5701,2024,Southern Ind.,64,Tennessee St.,78
5702,2024,Radford,67,USC Upstate,60
5703,2024,East Carolina,77,SMU,80
5704,2024,Fla. Atlantic,80,North Texas,76
5705,2024,Houston Christian,68,Lamar University,78
5706,2024,McNeese,81,New Orleans,57
5707,2024,Northwestern St.,80,Tex. A&M-Commerce,83
5708,2024,UIW,52,A&M-Corpus Christi,71
5709,2024,UConn,74,Marquette,67
5710,2024,Indiana,70,Minnesota,58
5711,2024,Vanderbilt,77,Kentucky,93
5712,2024,BYU,63,Iowa St.,68
5713,2024,Mississippi St.,69,Texas A&M,75
5714,2024,Utah St.,90,San Jose St.,70
5715,2024,Eastern Ill.,57,SIUE,68
5716,2024,Fresno St.,58,New Mexico,79
5717,2024,CSUN,70,Hawaii,72
5718,2024,Ga. Southern,76,South Alabama,71
5719,2024,Missouri St.,60,Murray St.,35
5720,2024,Coastal Carolina,66,Louisiana,80
5721,2024,Valparaiso,61,Belmont,86
5722,2024,Pacific,43,Pepperdine,102
5723,2024,Texas St.,75,Southern Miss.,59
5724,2024,Iona,60,Manhattan,77
5725,2024,Marist,64,Quinnipiac,73
5726,2024,Canisius,62,Fairfield,74
5727,2024,Niagara,66,Siena,59
5728,2024,Bucknell,80,American,57
5729,2024,Navy,61,Boston U.,70
5730,2024,Lehigh,76,Lafayette,61
5731,2024,Holy Cross,64,Colgate,81
5732,2024,UAB,100,Temple,72
5733,2024,Cleveland St.,82,Youngstown St.,70
5734,2024,Purdue Fort Wayne,65,Oakland,75
5735,2024,Jacksonville,87,Stetson,88
5736,2024,Rutgers,66,Wisconsin,78
5737,2024,Evansville,59,Illinois St.,53
5738,2024,Tennessee St.,59,Western Ill.,61
5739,2024,Southern Utah,60,SFA,87
5740,2024,Utah Tech,79,UTRGV,74
5741,2024,Coppin St.,60,Morgan St.,78
5742,2024,South Carolina St.,68,N.C. Central,79
5743,2024,California Baptist,57,UT Arlington,71
5744,2024,Delaware St.,59,UMES,67
5745,2024,Saint Peter's,56,Rider,61
5746,2024,Northern Ky.,99,Wright St.,97
5747,2024,Seattle U,59,Abilene Christian,64
5748,2024,Utah Valley,63,Tarleton St.,60
5749,2024,North Ala.,71,Austin Peay,77
5750,2024,Southern U.,65,Alabama St.,57
5751,2024,Mississippi Val.,67,Alcorn,74
5752,2024,Marshall,86,Georgia St.,74
5753,2024,Nicholls,80,Southeastern La.,54
5754,2024,Ark.-Pine Bluff,84,Jackson St.,89
5755,2024,Grambling,74,Alabama A&M,73
5756,2024,Howard,58,Norfolk St.,77
5757,2024,FIU,76,UTEP,83
5758,2024,Sam Houston,72,Louisiana Tech,66
5759,2024,Washington,74,Washington St.,68
5760,2024,Milwaukee,95,Green Bay,84
5761,2024,Colorado,79,Oregon,75
5762,2024,UIC,84,Southern Ill.,82
5763,2024,Arizona,88,UCLA,65
5764,2024,SIUE,63,Morehead St.,78
5765,2024,UC Santa Barbara,76,Long Beach St.,74
5766,2024,Cal Poly,68,UC Irvine,82
5767,2024,UC Davis,70,UC San Diego,63
5768,2024,Cal St. Fullerton,74,UC Riverside,84
5769,2024,Utah,85,Oregon St.,92
5770,2024,California,58,Stanford,80
5771,2024,Arizona St.,73,Southern California,81
5772,2024,Radford,63,High Point,77
5773,2024,Missouri St.,59,Indiana St.,75
5774,2024,Longwood,69,Winthrop,56
5775,2024,William & Mary,79,N.C. A&T,62
5776,2024,Belmont,62,UNI,67
5777,2024,Hampton,56,Elon,55
5778,2024,The Citadel,76,Mercer,84
5779,2024,Charleston So.,55,UNC Asheville,60
5780,2024,Akron,84,Western Mich.,90
5781,2024,Ohio,72,Miami (OH),59
5782,2024,NIU,78,Buffalo,68
5783,2024,Eastern Mich.,62,Central Mich.,65
5784,2024,Ball St.,70,Bowling Green,80
5785,2024,VCU,86,Dayton,91
5786,2024,Evansville,58,Drake,79
5787,2024,VMI,66,ETSU,98
5788,2024,Kent St.,71,Toledo,86
5789,2024,South Dakota,62,Oral Roberts,77
5790,2024,Presbyterian,60,Gardner-Webb,61
5791,2024,Western Ill.,57,Little Rock,82
5792,2024,Pepperdine,52,San Diego,57
5793,2024,Wichita St.,75,Tulane,85
5794,2024,UIC,47,Bradley,74
5795,2024,Boise St.,79,San Diego St.,77
5796,2024,Morehead St.,84,UT Martin,78
5797,2024,LMU (CA),70,Portland,78
5798,2024,Arkansas,88,Alabama,92
5799,2024,Memphis,84,Fla. Atlantic,92
5800,2024,Georgetown,78,St. John's (NY),86
5801,2024,Brown,84,Yale,81
5802,2024,Longwood,80,High Point,79
5803,2024,Le Moyne,51,Merrimack,61
5804,2024,Campbell,67,Monmouth,90
5805,2024,Mercer,57,Samford,70
5806,2024,Ga. Southern,80,App State,85
5807,2024,Saint Louis,73,St. Bonaventure,65
5808,2024,Davidson,71,Saint Joseph's,89
5809,2024,Western Ky.,79,Liberty,82
5810,2024,Rhode Island,58,Fordham,50
5811,2024,Siena,54,Iona,68
5812,2024,Niagara,62,Marist,63
5813,2024,Maine,58,Bryant,84
5814,2024,Gardner-Webb,72,UNC Asheville,83
5815,2024,Quinnipiac,89,Saint Peter's,74
5816,2024,Wagner,66,Central Conn. St.,56
5817,2024,West Virginia,56,Cincinnati,92
5818,2024,Iowa St.,58,Kansas St.,65
5819,2024,Texas A&M,86,Ole Miss,60
5820,2024,George Washington,65,Duquesne,67
5821,2024,Oklahoma,80,Texas,94
5822,2024,Cornell,98,Columbia,76
5823,2024,Creighton,69,Villanova,67
5824,2024,South Carolina,93,Mississippi St.,89
5825,2024,Notre Dame,76,Virginia Tech,82
5826,2024,Richmond,46,George Mason,64
5827,2024,William & Mary,56,Towson,67
5828,2024,ETSU,73,UNC Greensboro,62
5829,2024,UAlbany,72,Vermont,75
5830,2024,UMBC,89,UMass Lowell,94
5831,2024,Binghamton,64,New Hampshire,77
5832,2024,Jacksonville St.,73,Sam Houston,81
5833,2024,Louisiana,62,Arkansas St.,89
5834,2024,South Fla.,70,Tulsa,76
5835,2024,Middle Tenn.,70,Louisiana Tech,84
5836,2024,Utah Tech,71,SFA,84
5837,2024,UNI,72,Indiana St.,94
5838,2024,Mississippi Val.,67,Jackson St.,68
5839,2024,Miami (FL),75,Florida St.,83
5840,2024,Bethune-Cookman,67,Florida A&M,66
5841,2024,La Salle,54,Loyola Chicago,64
5842,2024,Utah Valley,74,Abilene Christian,67
5843,2024,Kansas,46,Houston,76
5844,2024,Fairfield,96,Mount St. Mary's,92
5845,2024,Canisius,73,Manhattan,70
5846,2024,FIU,70,New Mexico St.,77
5847,2024,Colorado St.,82,Air Force,73
5848,2024,Charlotte,82,East Carolina,72
5849,2024,Kentucky,85,Tennessee,81
5850,2024,Ark.-Pine Bluff,95,Alcorn,104
5851,2024,Florida,78,Vanderbilt,79
5852,2024,Grambling,84,Alabama St.,87
5853,2024,Colorado,73,Oregon St.,57
5854,2024,UCF,79,TCU,77
5855,2024,Southern U.,56,Alabama A&M,66
5856,2024,Marquette,86,Xavier,80
5857,2024,Boston College,67,Louisville,61
5858,2024,Clemson,76,Wake Forest,81
5859,2024,Wofford,57,Chattanooga,75
5860,2024,Northeastern,65,Stony Brook,75
5861,2024,Texas St.,74,Troy,68
5862,2024,Bradley,67,Drake,72
5863,2024,Princeton,105,Penn,83
5864,2024,Prairie View,78,Texas Southern,93
5865,2024,Baylor,68,Texas Tech,78
5866,2024,UC Davis,88,Long Beach St.,78
5867,2024,Seattle U,66,Tarleton St.,69
5868,2024,Georgia,78,Auburn,92
5869,2024,North Carolina,84,Duke,79
5870,2024,Utah,65,Oregon,66
5871,2024,Oral Roberts,63,South Dakota St.,79
5872,2024,Cal Poly,87,UC San Diego,92
5873,2024,Wyoming,86,Fresno St.,47
5874,2024,Sacramento St.,72,Idaho,64
5875,2024,Southern Utah,68,UTRGV,59
5876,2024,NC State,73,Pittsburgh,81
5877,2024,UConn,74,Providence,60
5878,2024,North Texas,71,Rice,55
5879,2024,Georgia Tech,57,Virginia,72
5880,2024,Morehead St.,69,Little Rock,55
5881,2024,Grand Canyon,68,California Baptist,47
5882,2024,Furman,79,Western Caro.,76
5883,2024,Hampton,50,Delaware,80
5884,2024,DePaul,62,Seton Hall,86
5885,2024,Missouri,80,LSU,84
5886,2024,Marshall,64,James Madison,81
5887,2024,New Mexico,85,Utah St.,87
5888,2024,UC Irvine,81,Cal St. Fullerton,71
5889,2024,Oklahoma St.,71,BYU,85
5890,2024,Minnesota,66,Northwestern,90
5891,2024,Denver,61,Kansas City,60
5892,2024,San Diego,79,Santa Clara,104
5893,2024,UC Riverside,81,UC Santa Barbara,64
5894,2024,Idaho St.,68,Northern Ariz.,60
5895,2024,Arizona,65,Southern California,78
5896,2024,UNLV,65,Nevada,75
5897,2024,Arizona St.,47,UCLA,59
5898,2024,CSU Bakersfield,57,Hawaii,74
5899,2024,Portland,51,San Francisco,72
5900,2024,Longwood,85,UNC Asheville,59
5901,2024,Monmouth,59,Col. of Charleston,83
5902,2024,Nebraska,85,Michigan,70
5903,2024,Wisconsin,70,Purdue,78
5904,2024,Ohio St.,73,Rutgers,51
5905,2024,Drake,84,Indiana St.,80
5906,2024,Bucknell,65,Colgate,68
5907,2024,Austin Peay,91,Stetson,94
5908,2024,Towson,66,UNCW,56
5909,2024,SMU,70,UAB,74
5910,2024,Temple,84,UTSA,82
5911,2024,Lehigh,84,Boston U.,79
5912,2024,Furman,77,Samford,84
5913,2024,Michigan St.,64,Indiana,65
5914,2024,Arkansas St.,67,App State,65
5915,2024,New Orleans,78,Southeastern La.,66
5916,2024,Stony Brook,91,Drexel,88
5917,2024,ETSU,85,Chattanooga,84
5918,2024,North Dakota St.,58,St. Thomas (MN),68
5919,2024,Illinois,73,Iowa,61
5920,2024,Sacramento St.,74,Eastern Wash.,69
5921,2024,Maryland,69,Penn St.,85
5922,2024,Texas St.,68,James Madison,73
5923,2024,Tex. A&M-Commerce,69,Northwestern St.,64
5924,2024,Delaware,58,Hofstra,73
5925,2024,Omaha,73,North Dakota,72
5926,2024,Idaho St.,83,Northern Colo.,76
5927,2024,New Orleans,57,Lamar University,71
5928,2024,Towson,56,Col. of Charleston,61
5929,2024,St. Thomas (MN),49,South Dakota St.,59
5930,2024,Cleveland St.,71,Oakland,74
5931,2024,Arkansas St.,71,James Madison,91
5932,2024,ETSU,69,Samford,76
5933,2024,Montana St.,91,Weber St.,82
5934,2024,Tex. A&M-Commerce,51,Nicholls,72
5935,2024,Stony Brook,63,Hofstra,59
5936,2024,Santa Clara,65,Saint Mary's (CA),79
5937,2024,Denver,66,Omaha,63
5938,2024,Milwaukee,82,Northern Ky.,75
5939,2024,Portland St.,81,Montana,87
5940,2024,San Francisco,77,Gonzaga,89
5941,2024,Davidson,63,Fordham,71
5942,2024,Oklahoma St.,62,UCF,77
5943,2024,George Washington,60,La Salle,61
5944,2024,Georgia Tech,80,Notre Dame,84
5945,2024,West Virginia,85,Cincinnati,90
5946,2024,Saint Louis,74,Rhode Island,71
5947,2024,Louisville,85,NC State,94
5948,2024,New Hampshire,59,Vermont,66
5949,2024,Canisius,77,Mount St. Mary's,61
5950,2024,Bryant,70,UMass Lowell,77
5951,2024,Lamar University,57,McNeese,76
5952,2024,Miami (FL),65,Boston College,81
5953,2024,Milwaukee,76,Oakland,83
5954,2024,Stony Brook,79,Col. of Charleston,82
5955,2024,Wagner,54,Merrimack,47
5956,2024,Manhattan,57,Iona,60
5957,2024,Sacramento St.,71,Montana St.,74
5958,2024,Gonzaga,60,Saint Mary's (CA),69
5959,2024,FIU,76,Jacksonville St.,67
5960,2024,Nicholls,81,A&M-Corpus Christi,73
