,year,team1,team1_score,team2,team2_score
3102,2025,Rider,67,Canisius,85
3103,2025,LIU,70,Stonehill,60
3104,2025,Iona,64,Fairfield,68
3105,2025,Wagner,62,Central Conn. St.,57
3106,2025,Mercyhurst,59,Saint Francis,73
3107,2025,Mount St. Mary's,75,Manhattan,66
3108,2025,Minnesota,59,Wisconsin,80
3109,2025,Siena,53,Quinnipiac,72
3110,2025,FDU,91,Le Moyne,86
3111,2025,UCLA,61,Maryland,79
3112,2025,Central Mich.,67,Toledo,69
3113,2025,Brown,58,Yale,79
3114,2025,Notre Dame,78,Duke,86
3115,2025,Louisville,82,Pittsburgh,78
3116,2025,Creighton,80,Butler,76
3117,2025,La Salle,83,St. Bonaventure,82
3118,2025,Southern California,82,Illinois,72
3119,2025,Belmont,84,Indiana St.,79
3120,2025,NIU,70,Ohio,108
3121,2025,Binghamton,72,New Hampshire,79
3122,2025,Holy Cross,65,Lafayette,82
3123,2025,NJIT,62,UMass Lowell,70
3124,2025,Col. of Charleston,73,Monmouth,84
3125,2025,Auburn,66,South Carolina,63
3126,2025,James Madison,66,App State,86
3127,2025,UNCW,63,Hofstra,66
3128,2025,San Diego St.,48,New Mexico,62
3129,2025,Longwood,76,Winthrop,95
3130,2025,Army West Point,74,Lehigh,69
3131,2025,South Fla.,70,Tulane,73
3132,2025,Iowa St.,85,Texas Tech,84
3133,2025,Radford,80,USC Upstate,67
3134,2025,Kansas,54,Cincinnati,40
3135,2025,Temple,73,Rice,70
3136,2025,UNC Asheville,96,Presbyterian,87
3137,2025,Massachusetts,70,George Mason,77
3138,2025,East Carolina,70,Memphis,74
3139,2025,N.C. A&T,78,William & Mary,81
3140,2025,Penn,70,Dartmouth,73
3141,2025,BYU,67,TCU,71
3142,2025,Fordham,64,Davidson,74
3143,2025,East Texas A&M,67,Northwestern St.,75
3144,2025,Cornell,94,Columbia,83
3145,2025,Princeton,68,Harvard,64
3146,2025,Central Ark.,71,FGCU,77
3147,2025,Delaware,77,Hampton,83
3148,2025,UAlbany,66,Maine,87
3149,2025,South Dakota St.,80,Omaha,87
3150,2025,Florida St.,57,Clemson,77
3151,2025,Cleveland St.,80,Youngstown St.,72
3152,2025,Towson,93,Drexel,82
3153,2025,Bowling Green,69,Ball St.,91
3154,2025,UConn,68,Georgetown,60
3155,2025,Boston U.,50,Colgate,87
3156,2025,Bradley,61,UIC,60
3157,2025,Loyola Chicago,57,Saint Joseph's,93
3158,2025,Syracuse,79,Boston College,71
3159,2025,North Dakota St.,69,Denver,50
3160,2025,Kennesaw St.,69,Western Ky.,85
3161,2025,Old Dominion,71,South Alabama,63
3162,2025,Texas St.,88,Southern Miss.,92
3163,2025,San Jose St.,69,Air Force,62
3164,2025,Vanderbilt,66,Missouri,75
3165,2025,Western Mich.,71,Miami (OH),91
3166,2025,Akron,105,Eastern Mich.,81
3167,2025,FIU,74,Sam Houston,81
3168,2025,UMES,69,N.C. Central,88
3169,2025,Georgia Tech,71,SMU,93
3170,2025,Vermont,53,Bryant,73
3171,2025,Virginia,65,Stanford,88
3172,2025,The Citadel,52,ETSU,70
3173,2025,Wichita St.,75,UTSA,88
3174,2025,Delaware St.,76,South Carolina St.,75
3175,2025,Coppin St.,69,Norfolk St.,92
3176,2025,North Ala.,92,Stetson,64
3177,2025,UNLV,62,Colorado St.,84
3178,2025,Bucknell,58,American,68
3179,2025,Alabama A&M,52,Alcorn,62
3180,2025,North Carolina,63,NC State,61
3181,2025,Xavier,77,DePaul,63
3182,2025,Jacksonville,82,Eastern Ky.,75
3183,2025,Green Bay,59,Milwaukee,70
3184,2025,Eastern Wash.,65,Sacramento St.,54
3185,2025,Hawaii,95,Cal St. Fullerton,86
3186,2025,Ga. Southern,69,Marshall,81
3187,2025,Coastal Carolina,74,Georgia St.,79
3188,2025,California Baptist,69,Utah Valley,75
3189,2025,Florida,71,Arkansas,63
3190,2025,Valparaiso,47,Murray St.,58
3191,2025,Morgan St.,95,Howard,100
3192,2025,Tennessee St.,72,Western Ill.,52
3193,2025,UT Martin,81,Lindenwood,82
3194,2025,UTRGV,74,A&M-Corpus Christi,79
3195,2025,UIW,76,Houston Christian,81
3196,2025,Alabama St.,70,Jackson St.,77
3197,2025,Arkansas St.,84,Troy,78
3198,2025,Morehead St.,67,Southeast Mo. St.,56
3199,2025,Navy,74,Loyola Maryland,75
3200,2025,Long Beach St.,84,UC Davis,73
3201,2025,Idaho,63,Portland St.,75
3202,2025,Tennessee Tech,59,SIUE,67
3203,2025,Queens (NC),67,Austin Peay,60
3204,2025,Seton Hall,85,Providence,91
3205,2025,West Ga.,67,Lipscomb,86
3206,2025,Nicholls,71,McNeese,80
3207,2025,Wake Forest,88,Miami (FL),78
3208,2025,Bethune-Cookman,65,Grambling,59
3209,2025,Evansville,40,Drake,63
3210,2025,Florida A&M,57,Southern U.,91
3211,2025,UNC Greensboro,69,Samford,76
3212,2025,Rhode Island,67,Richmond,64
3213,2025,Northern Colo.,81,Montana,57
3214,2025,Oakland,68,Northern Ky.,53
3215,2025,Houston,87,Kansas St.,57
3216,2025,Southeastern La.,91,New Orleans,71
3217,2025,Virginia Tech,71,California,68
3218,2025,Oklahoma,62,Georgia,72
3219,2025,Jacksonville St.,64,Middle Tenn.,81
3220,2025,LSU,65,Ole Miss,77
3221,2025,Tennessee,74,Texas,70
3222,2025,North Florida,98,Bellarmine,83
3223,2025,SFA,72,Lamar University,63
3224,2025,Nevada,77,Fresno St.,66
3225,2025,Prairie View,74,Mississippi Val.,65
3226,2025,Gardner-Webb,55,High Point,96
3227,2025,Oklahoma St.,62,Utah,83
3228,2025,San Francisco,54,Santa Clara,77
3229,2025,UNI,85,Illinois St.,84
3230,2025,Missouri St.,78,Southern Ill.,88
3231,2025,Villanova,68,St. John's (NY),80
3232,2025,Northeastern,70,Stony Brook,66
3233,2025,Detroit Mercy,67,Purdue Fort Wayne,90
3234,2025,Indiana,60,Iowa,85
3235,2025,UC Santa Barbara,75,Cal Poly,72
3236,2025,Northern Ariz.,53,Montana St.,58
3237,2025,South Dakota,104,St. Thomas (MN),119
3238,2025,Weber St.,77,Idaho St.,69
3239,2025,ULM,68,Louisiana,71
3240,2025,Liberty,74,Louisiana Tech,79
3241,2025,North Dakota,79,Oral Roberts,83
3242,2025,Alabama,94,Texas A&M,88
3243,2025,Kentucky,95,Mississippi St.,90
3244,2025,UT Arlington,68,Southern Utah,73
3245,2025,Boise St.,79,Utah St.,81
3246,2025,New Mexico St.,85,UTEP,57
3247,2025,Washington St.,75,Gonzaga,88
3248,2025,Tarleton St.,54,Utah Tech,58
3249,2025,CSUN,90,CSU Bakersfield,94
3250,2025,Baylor,72,Arizona St.,66
3251,2025,UC Irvine,60,UC San Diego,52
3252,2025,Oregon St.,91,Pacific,55
3253,2025,Abilene Christian,64,Seattle U,66
3254,2025,UCF,80,Arizona,88
3255,2025,Saint Mary's (CA),103,San Diego,56
3256,2025,Michigan St.,78,Northwestern,68
3257,2025,Nebraska,68,Purdue,104
3258,2025,Rider,68,Niagara,65
3259,2025,VMI,66,Chattanooga,91
3260,2025,Saint Peter's,62,Canisius,49
3261,2025,LIU,54,Central Conn. St.,52
3262,2025,Quinnipiac,63,Iona,62
3263,2025,Saint Francis,75,FDU,71
3264,2025,Sacred Heart,71,Mount St. Mary's,73
3265,2025,Fairfield,51,Marist,61
3266,2025,Mercyhurst,63,Le Moyne,79
3267,2025,Wright St.,72,Robert Morris,75
3268,2025,Washington,75,Michigan,91
3269,2025,Manhattan,62,Merrimack,69
3270,2025,Stonehill,68,Chicago St.,52
3271,2025,West Virginia,78,Colorado,70
3272,2025,Charlotte,63,Tulsa,69
3273,2025,Mercer,82,Western Caro.,85
3274,2025,Southern Ind.,58,Little Rock,78
3275,2025,Oregon,82,Penn St.,81
3276,2025,UAB,81,Fla. Atlantic,76
3277,2025,Prairie View,75,Ark.-Pine Bluff,64
3278,2025,Minnesota,71,Maryland,77
3279,2025,UCLA,68,Rutgers,75
3280,2025,American,73,Loyola Maryland,54
3281,2025,Wofford,81,Furman,62
3282,2025,Boston College,60,Notre Dame,78
3283,2025,Texas Southern,82,Mississippi Val.,53
3284,2025,Alabama St.,65,Alcorn,67
3285,2025,Delaware St.,72,N.C. Central,75
3286,2025,Bethune-Cookman,53,Southern U.,69
3287,2025,Norfolk St.,74,Morgan St.,78
3288,2025,Southeastern La.,66,SFA,59
3289,2025,Nicholls,88,UIW,82
3290,2025,Coppin St.,75,Howard,90
3291,2025,Florida A&M,72,Grambling,79
3292,2025,UMES,64,South Carolina St.,78
3293,2025,East Texas A&M,55,UTRGV,57
3294,2025,Northwestern St.,64,A&M-Corpus Christi,73
3295,2025,Alabama A&M,93,Jackson St.,103
3296,2025,McNeese,75,Houston Christian,59
3297,2025,New Orleans,68,Lamar University,62
3298,2025,Campbell,68,Elon,81
3299,2025,Villanova,63,Xavier,69
3300,2025,Illinois,94,Indiana,69
3301,2025,Ball St.,71,Ohio,86
3302,2025,Western Mich.,94,Kent St.,83
3303,2025,Miami (OH),84,NIU,69
3304,2025,Marquette,85,DePaul,83
3305,2025,Ole Miss,74,Alabama,64
3306,2025,Buffalo,61,Bowling Green,79
3307,2025,Mississippi St.,66,Auburn,88
3308,2025,Eastern Mich.,63,Central Mich.,82
3309,2025,Texas A&M,69,Kentucky,81
3310,2025,Saint Louis,62,VCU,78
3311,2025,Toledo,78,Akron,85
3312,2025,Louisville,85,Syracuse,61
3313,2025,North Texas,69,East Carolina,60
3314,2025,Valparaiso,64,Belmont,71
3315,2025,Georgetown,58,St. John's (NY),63
3316,2025,Charlotte,59,Wichita St.,68
3317,2025,Evansville,56,UNI,73
3318,2025,UTSA,90,Rice,84
3319,2025,Providence,64,Creighton,84
3320,2025,Little Rock,73,Southeast Mo. St.,71
3321,2025,Miami (FL),54,Duke,89
3322,2025,Ohio St.,68,Wisconsin,70
3323,2025,Missouri,83,Florida,82
3324,2025,Clemson,70,Georgia Tech,59
3325,2025,Texas Tech,61,Kansas St.,57
3326,2025,Wyoming,55,Boise St.,96
3327,2025,Arkansas,74,LSU,78
3328,2025,Oklahoma St.,69,BYU,85
3329,2025,Air Force,62,Nevada,68
3330,2025,New Mexico,70,San Jose St.,71
3331,2025,Iowa,89,Southern California,99
3332,2025,Colorado St.,60,San Diego St.,75
3333,2025,Baylor,70,Arizona,81
3334,2025,UCF,95,Arizona St.,89
3335,2025,Lehigh,58,Boston U.,63
3336,2025,Western Caro.,50,VMI,66
3337,2025,South Carolina,63,Vanderbilt,66
3338,2025,Lafayette,68,Army West Point,70
3339,2025,Stanford,67,Wake Forest,80
3340,2025,Davidson,76,La Salle,79
3341,2025,Charleston So.,97,Winthrop,102
3342,2025,USC Upstate,92,UNC Asheville,93
3343,2025,Purdue Fort Wayne,120,Wright St.,113
3344,2025,Colgate,73,Navy,66
3345,2025,Wofford,81,Chattanooga,83
3346,2025,California,53,North Carolina,79
3347,2025,Duquesne,73,George Washington,65
3348,2025,Holy Cross,82,Bucknell,86
3349,2025,NC State,76,Virginia Tech,79
3350,2025,Samford,75,Mercer,74
3351,2025,IU Indy,59,Oakland,72
3352,2025,ETSU,70,Furman,73
3353,2025,Northern Ky.,58,Cleveland St.,76
3354,2025,UAB,92,South Fla.,83
3355,2025,Bowie St.,76,Howard,73
3356,2025,Massachusetts,120,Fordham,118
3357,2025,Richmond,49,St. Bonaventure,63
3358,2025,Southern Ill.,73,Missouri St.,51
3359,2025,Seton Hall,77,Butler,82
3360,2025,Gardner-Webb,75,Radford,79
3361,2025,George Mason,67,Dayton,59
3362,2025,The Citadel,57,UNC Greensboro,70
3363,2025,Kansas,57,Iowa St.,74
3364,2025,Troy,77,ULM,58
3365,2025,Penn St.,85,Michigan St.,90
3366,2025,Fla. Atlantic,65,Tulane,80
3367,2025,Murray St.,93,UIC,97
3368,2025,Georgia St.,80,Texas St.,94
3369,2025,Georgia,56,Tennessee,74
3370,2025,Southern Miss.,62,South Alabama,75
3371,2025,Indiana St.,65,Bradley,118
3372,2025,West Virginia,54,Houston,70
3373,2025,Utah,73,TCU,65
3374,2025,Omaha,80,Denver,62
3375,2025,Pittsburgh,70,Florida St.,82
3376,2025,SMU,54,Virginia,52
3377,2025,Rhode Island,77,Loyola Chicago,81
3378,2025,Illinois St.,62,Drake,66
3379,2025,Cincinnati,68,Colorado,62
3380,2025,Purdue,69,Washington,58
3381,2025,Texas,77,Oklahoma,73
3382,2025,Utah St.,62,UNLV,65
3383,2025,Maine,57,NJIT,44
3384,2025,Cheyney,62,Coppin St.,88
3385,2025,New Hampshire,79,UMBC,76
3386,2025,Bryant,89,UAlbany,79
3387,2025,West Ga.,60,FGCU,82
3388,2025,Stony Brook,74,Delaware,84
3389,2025,Lipscomb,87,Bellarmine,53
3390,2025,Elon,65,Drexel,54
3391,2025,Mount St. Mary's,60,Rider,66
3392,2025,Canisius,61,Iona,82
3393,2025,App State,62,Old Dominion,43
3394,2025,Marist,56,Saint Peter's,51
3395,2025,Northeastern,72,UNCW,80
3396,2025,Ga. Southern,88,Coastal Carolina,87
3397,2025,Louisiana Tech,61,Jacksonville St.,63
3398,2025,Col. of Charleston,67,Campbell,61
3399,2025,Sam Houston,69,Kennesaw St.,75
3400,2025,Purdue Fort Wayne,68,Northern Ky.,69
3401,2025,Miami (FL),68,Boston College,78
3402,2025,VMI,69,ETSU,84
3403,2025,Youngstown St.,77,IU Indy,61
3404,2025,UNC Greensboro,68,Wofford,66
3405,2025,Furman,90,Western Caro.,61
3406,2025,Howard,65,Yale,93
3407,2025,UConn,81,DePaul,68
3408,2025,California,74,Pittsburgh,86
3409,2025,Evansville,68,Southern Ill.,53
3410,2025,Drake,70,UIC,74
3411,2025,Chattanooga,94,Mercer,99
3412,2025,Rice,70,Tulsa,64
3413,2025,Stanford,71,Clemson,85
3414,2025,North Carolina,70,Louisville,83
3415,2025,Colby-Sawyer,55,Dartmouth,108
3416,2025,Villanova,73,Butler,65
3417,2025,Bradley,90,Indiana St.,89
3418,2025,The Citadel,56,Samford,86
3419,2025,Valparaiso,73,Missouri St.,72
3420,2025,Belmont,70,UNI,76
3421,2025,Gardner-Webb,63,Charleston So.,72
3422,2025,Longwood,60,Presbyterian,68
3423,2025,Austin Peay,97,North Florida,89
3424,2025,USC Upstate,76,Winthrop,95
3425,2025,Loyola Maryland,72,Holy Cross,74
3426,2025,Troy,69,App State,61
3427,2025,Hampton,67,Col. of Charleston,94
3428,2025,Texas St.,71,Marshall,77
3429,2025,Green Bay,51,Wright St.,74
3430,2025,South Alabama,77,Georgia St.,51
3431,2025,Elon,75,N.C. A&T,67
3432,2025,ULM,82,Ga. Southern,90
3433,2025,Milwaukee,49,Oakland,65
3434,2025,American,58,Navy,81
3435,2025,Delaware,77,Northeastern,80
3436,2025,Towson,65,UNCW,61
3437,2025,Arkansas St.,78,Old Dominion,59
3438,2025,FGCU,79,West Ga.,68
3439,2025,William & Mary,74,Hofstra,56
3440,2025,Western Ky.,71,Liberty,70
3441,2025,Southern Miss.,72,James Madison,83
3442,2025,Army West Point,59,Colgate,71
3443,2025,Memphis,90,Fla. Atlantic,62
3444,2025,Northwestern,80,Penn St.,84
3445,2025,Robert Morris,76,Detroit Mercy,78
3446,2025,Louisiana,71,Coastal Carolina,68
3447,2025,Stony Brook,56,Monmouth,78
3448,2025,Bucknell,64,Lehigh,66
3449,2025,Drexel,54,Campbell,57
3450,2025,Boston U.,46,Lafayette,60
3451,2025,Stetson,87,Queens (NC),96
3452,2025,Middle Tenn.,73,FIU,69
3453,2025,Bellarmine,66,North Ala.,82
3454,2025,Lipscomb,70,Jacksonville,65
3455,2025,Radford,58,High Point,76
3456,2025,UC Irvine,98,Cal Poly,89
3457,2025,Idaho St.,72,Northern Ariz.,67
3458,2025,South Dakota,54,Kansas City,68
3459,2025,Omaha,95,North Dakota,85
3460,2025,Illinois St.,74,Murray St.,68
3461,2025,St. Thomas (MN),89,North Dakota St.,85
3462,2025,Purdue,81,Minnesota,61
3463,2025,Weber St.,72,Northern Colo.,89
3464,2025,Southern Ind.,64,Tennessee Tech,68
3465,2025,Lindenwood,74,Eastern Ill.,78
3466,2025,Rutgers,74,Indiana,84
3467,2025,Little Rock,57,UT Martin,56
3468,2025,Southeast Mo. St.,67,Tennessee St.,65
3469,2025,Eastern Ky.,89,Central Ark.,83
3470,2025,Portland,50,Gonzaga,81
3471,2025,Western Ill.,66,SIUE,77
3472,2025,Denver,70,South Dakota St.,91
3473,2025,Montana,92,Eastern Wash.,81
3474,2025,Sam Houston,71,New Mexico St.,75
3475,2025,Louisiana Tech,60,UTEP,70
3476,2025,Montana St.,64,Idaho,69
3477,2025,UC Davis,64,CSU Bakersfield,75
3478,2025,Maryland,69,Washington,75
3479,2025,UC Riverside,76,Long Beach St.,60
3480,2025,Santa Clara,81,San Diego,80
3481,2025,CSUN,95,Cal St. Fullerton,65
3482,2025,Illinois,109,Oregon,77
3483,2025,Oregon St.,61,LMU (CA),82
3484,2025,San Francisco,89,Pacific,81
3485,2025,Pepperdine,41,Saint Mary's (CA),71
3486,2025,UC Santa Barbara,64,Hawaii,61
3487,2025,Fairfield,54,Merrimack,67
3488,2025,Akron,71,Bowling Green,68
3489,2025,Le Moyne,62,LIU,78
3490,2025,Marist,70,Iona,65
3491,2025,Central Conn. St.,74,Saint Francis,59
3492,2025,Stonehill,69,Mercyhurst,76
3493,2025,Chicago St.,64,Wagner,52
3494,2025,Manhattan,95,Siena,103
3495,2025,Quinnipiac,59,Saint Peter's,46
3496,2025,Wichita St.,85,Temple,91
3497,2025,Iowa,85,Wisconsin,116
3498,2025,Michigan St.,69,Ohio St.,62
3499,2025,Xavier,63,Georgetown,69
3500,2025,Creighton,71,Marquette,79
3501,2025,Saint Joseph's,57,Saint Louis,73
3502,2025,Nevada,81,New Mexico,82
3503,2025,Florida,100,Kentucky,106
3504,2025,Kean,71,Princeton,92
3505,2025,Georgia,51,Ole Miss,63
3506,2025,Hofstra,55,Northeastern,37
3507,2025,DePaul,56,Villanova,100
3508,2025,Toledo,76,Western Mich.,70
3509,2025,Boston College,64,Georgia Tech,85
3510,2025,Dayton,62,George Washington,82
3511,2025,William & Mary,83,Stony Brook,76
3512,2025,NC State,59,Wake Forest,77
3513,2025,North Carolina,74,Notre Dame,73
3514,2025,Oklahoma St.,50,West Virginia,69
3515,2025,Richmond,72,Massachusetts,64
3516,2025,Vermont,60,New Hampshire,40
3517,2025,FGCU,83,Queens (NC),92
3518,2025,Buffalo,79,Miami (OH),93
3519,2025,Milwaukee,64,Detroit Mercy,56
3520,2025,Ball St.,75,Kent St.,67
3521,2025,Arkansas,52,Tennessee,76
3522,2025,Texas St.,61,App State,72
3523,2025,Chattanooga,81,The Citadel,68
3524,2025,Green Bay,60,Northern Ky.,78
3525,2025,Stetson,78,West Ga.,62
3526,2025,BYU,55,Houston,86
3527,2025,Bellarmine,65,Central Ark.,71
3528,2025,Duquesne,71,Davidson,77
3529,2025,Presbyterian,61,Gardner-Webb,63
3530,2025,Medgar Evers,51,NJIT,107
3531,2025,Butler,62,St. John's (NY),70
3532,2025,Charlotte,55,Rice,68
3533,2025,George Mason,59,Rhode Island,62
3534,2025,High Point,99,UNC Asheville,103
3535,2025,UCLA,58,Nebraska,66
3536,2025,Western Ky.,66,FIU,85
3537,2025,Tulsa,51,UAB,83
3538,2025,Drexel,68,N.C. A&T,59
3539,2025,Baylor,55,Iowa St.,74
3540,2025,NIU,71,Eastern Mich.,75
3541,2025,UMBC,82,Binghamton,87
3542,2025,Lipscomb,96,North Florida,64
3543,2025,South Carolina,50,Mississippi St.,85
3544,2025,ULM,51,Coastal Carolina,70
3545,2025,Maine,55,Bryant,81
3546,2025,St. Thomas (MN),88,North Dakota,80
3547,2025,Towson,69,Col. of Charleston,77
3548,2025,Omaha,85,North Dakota St.,80
3549,2025,Miami (FL),85,Virginia Tech,86
3550,2025,Indiana St.,66,Evansville,62
3551,2025,St. Bonaventure,86,Fordham,66
3552,2025,VCU,84,Loyola Chicago,65
3553,2025,Duke,89,SMU,62
3554,2025,Arizona,72,Cincinnati,67
3555,2025,Samford,88,Western Caro.,69
3556,2025,Robert Morris,79,Oakland,71
3557,2025,IU Indy,61,Cleveland St.,67
3558,2025,Austin Peay,44,Jacksonville,68
3559,2025,Jackson St.,72,Alcorn,69
3560,2025,South Alabama,76,Ga. Southern,47
3561,2025,McNeese,75,East Texas A&M,56
3562,2025,UMES,59,Norfolk St.,81
3563,2025,Weber St.,77,Northern Ariz.,80
3564,2025,Mississippi Val.,55,Alabama St.,84
3565,2025,Louisiana Tech,48,New Mexico St.,78
3566,2025,Troy,58,Marshall,57
3567,2025,UNI,73,Valparaiso,80
3568,2025,Kansas St.,62,TCU,63
3569,2025,Missouri,68,Auburn,84
3570,2025,Abilene Christian,53,Utah Valley,64
3571,2025,Monmouth,64,Delaware,84
3572,2025,Louisville,70,Virginia,50
3573,2025,South Carolina St.,86,Morgan St.,72
3574,2025,San Diego St.,76,Boise St.,68
3575,2025,Southern Miss.,71,Old Dominion,74
3576,2025,Wofford,81,ETSU,78
3577,2025,UMass Lowell,73,UAlbany,69
3578,2025,Arkansas St.,62,James Madison,67
3579,2025,Morehead St.,55,Tennessee Tech,74
3580,2025,Portland St.,53,Sacramento St.,56
3581,2025,Idaho St.,92,Northern Colo.,93
3582,2025,Furman,67,UNC Greensboro,84
3583,2025,A&M-Corpus Christi,80,Southeastern La.,71
3584,2025,Winthrop,67,Radford,87
3585,2025,N.C. Central,61,Coppin St.,63
3586,2025,Little Rock,86,Tennessee St.,95
3587,2025,Nicholls,66,Northwestern St.,68
3588,2025,Mercer,70,VMI,67
3589,2025,Lindenwood,47,SIUE,58
3590,2025,Western Ill.,75,Eastern Ill.,67
3591,2025,Vanderbilt,80,LSU,72
3592,2025,Southeast Mo. St.,63,UT Martin,66
3593,2025,Montana St.,63,Eastern Wash.,68
3594,2025,Ark.-Pine Bluff,79,Alabama A&M,89
3595,2025,UIC,87,Belmont,92
3596,2025,Montana,73,Idaho,71
3597,2025,Jacksonville St.,71,Kennesaw St.,83
3598,2025,Eastern Ky.,67,North Ala.,88
3599,2025,Grambling,55,Prairie View,73
3600,2025,Southern U.,67,Texas Southern,58
3601,2025,San Jose St.,73,UNLV,79
3602,2025,UTSA,63,Tulane,92
3603,2025,Colorado,61,Arizona St.,81
3604,2025,San Diego,54,Oregon St.,81
3605,2025,UTRGV,76,New Orleans,64
3606,2025,UIW,55,SFA,49
3607,2025,Syracuse,74,Florida St.,90
3608,2025,Bethune-Cookman,62,Florida A&M,55
3609,2025,Wyoming,70,Air Force,65
3610,2025,Middle Tenn.,63,Liberty,73
3611,2025,Oral Roberts,67,Kansas City,90
3612,2025,Oklahoma,79,Alabama,107
3613,2025,UC Davis,61,CSUN,73
3614,2025,Stanford,68,Pittsburgh,83
3615,2025,Pepperdine,87,Pacific,70
3616,2025,Charleston So.,78,Longwood,83
3617,2025,Texas Tech,93,Utah,65
3618,2025,Houston Christian,61,Lamar University,63
3619,2025,San Francisco,82,Washington St.,91
3620,2025,Ohio,57,Central Mich.,55
3621,2025,Louisiana,70,Georgia St.,94
3622,2025,Hampton,62,Elon,70
3623,2025,Youngstown St.,81,Purdue Fort Wayne,90
3624,2025,Campbell,69,UNCW,77
3625,2025,UT Arlington,74,Tarleton St.,77
3626,2025,Delaware St.,94,Howard,100
3627,2025,Texas,60,Texas A&M,80
3628,2025,Missouri St.,60,Bradley,69
3629,2025,Michigan,85,Southern California,74
3630,2025,Denver,84,South Dakota,91
3631,2025,Seattle U,59,California Baptist,61
3632,2025,Southern Utah,71,Grand Canyon,82
3633,2025,California,68,Clemson,80
3634,2025,Gonzaga,96,LMU (CA),68
3635,2025,UC San Diego,90,Cal St. Fullerton,51
3636,2025,Sam Houston,72,UTEP,81
3637,2025,Fresno St.,83,Utah St.,89
3638,2025,Long Beach St.,65,CSU Bakersfield,80
3639,2025,UC Riverside,57,UC Irvine,81
3640,2025,Saint Mary's (CA),81,Portland,58
3641,2025,Cal Poly,55,Hawaii,68
3642,2025,Indiana,77,Penn St.,71
3643,2025,Lehigh,74,Loyola Maryland,80
3644,2025,Central Conn. St.,62,Mercyhurst,50
3645,2025,FDU,71,Wagner,59
3646,2025,Army West Point,63,Boston U.,71
3647,2025,Fla. Atlantic,78,East Carolina,76
3648,2025,JWU (Providence),57,Brown,98
3649,2025,Manhattan,80,Rider,79
3650,2025,Canisius,82,Sacred Heart,99
3651,2025,Bowdoin,65,Harvard,71
3652,2025,Chicago St.,39,LIU,53
3653,2025,Iona,74,Siena,73
3654,2025,Lafayette,70,Navy,71
3655,2025,Stonehill,64,Saint Francis,60
3656,2025,Niagara,62,Mount St. Mary's,68
3657,2025,Holy Cross,64,American,75
3658,2025,Providence,84,UConn,87
3659,2025,Colgate,60,Bucknell,66
3660,2025,Northwestern,61,Purdue,79
3661,2025,Penn St.-Schuylkill,71,Cornell,123
3662,2025,Quinnipiac,62,Marist,69
3663,2025,Murray St.,66,Drake,59
3664,2025,Maryland,79,Oregon,83
3665,2025,Southern Ill.,54,Illinois St.,85
3666,2025,Illinois,81,Washington,77
3667,2025,Kansas,99,UCF,48
3668,2025,North Texas,64,Memphis,68
3669,2025,Norfolk St.,73,Delaware St.,64
3670,2025,Wisconsin,75,Rutgers,63
3671,2025,UTRGV,75,Southeastern La.,79
3672,2025,South Fla.,91,Wichita St.,72
3673,2025,Ark.-Pine Bluff,91,Alabama St.,93
3674,2025,McNeese,92,Northwestern St.,69
3675,2025,Houston Christian,83,SFA,73
3676,2025,Nicholls,83,East Texas A&M,61
3677,2025,A&M-Corpus Christi,97,New Orleans,83
3678,2025,Mississippi Val.,67,Alabama A&M,79
3679,2025,South Carolina St.,85,Coppin St.,77
3680,2025,UIW,58,Lamar University,72
3681,2025,Southern U.,84,Prairie View,80
3682,2025,Ohio St.,89,Minnesota,88
3683,2025,TCU,46,Houston,65
3684,2025,Grambling,66,Texas Southern,71
3685,2025,N.C. Central,98,Morgan St.,102
3686,2025,St. John's (NY),82,Xavier,72
3687,2025,Central Mich.,71,Akron,87
3688,2025,Arizona,75,West Virginia,56
3689,2025,Ohio,88,Buffalo,79
3690,2025,Georgia Tech,55,Syracuse,62
3691,2025,Pittsburgh,47,Duke,76
3692,2025,Clemson,64,Louisville,74
3693,2025,Kentucky,69,Georgia,82
3694,2025,Tennessee,43,Florida,73
3695,2025,Kent St.,68,NIU,50
3696,2025,Bowling Green,83,Western Mich.,79
3697,2025,Miami (OH),80,Ball St.,72
3698,2025,Eastern Mich.,87,Toledo,90
3699,2025,Tulane,69,UAB,81
3700,2025,Kansas St.,66,Oklahoma St.,79
3701,2025,Nebraska,87,Iowa,97
3702,2025,Georgetown,66,Marquette,74
3703,2025,Utah,59,Iowa St.,82
3704,2025,Cincinnati,48,Baylor,68
3705,2025,Tulsa,82,UTSA,77
3706,2025,UIC,80,Missouri St.,63
3707,2025,SIUE,60,Eastern Ill.,57
3708,2025,Mississippi St.,76,Vanderbilt,64
3709,2025,SMU,67,North Carolina,82
3710,2025,Auburn,87,Texas,82
3711,2025,LSU,67,Missouri,83
3712,2025,Texas Tech,72,BYU,67
3713,2025,Fresno St.,64,Colorado St.,91
3714,2025,Michigan,94,UCLA,75
3715,2025,Utah St.,85,San Jose St.,78
3716,2025,New Mexico,61,Wyoming,53
3717,2025,UNLV,59,Boise St.,81
3718,2025,LMU (CA),56,Saint Mary's (CA),81
3719,2025,Navy,59,Holy Cross,70
3720,2025,Loyola Maryland,72,Army West Point,74
3721,2025,Coastal Carolina,51,App State,74
3722,2025,DePaul,80,Seton Hall,85
3723,2025,Northern Ky.,61,Youngstown St.,72
3724,2025,UConn,66,Villanova,68
