,book,team1,highest_ev,team1_ev,team1_p,team1_spread,team1_book_odds,team2,team2_ev,team2_p,team2_spread,team2_book_odds,away_fuzzy_match,home_fuzzy_match
128,fanduel,Belmont,-1.6666666666666714,-1.6666666666666714,0.4097222222222222,2.3603515625,140,Murray St.,-6.249999999999993,0.5902777777777778,-2.3603515625,-170,Belmont Bruins,Murray St Racers
180,draftkings,Missouri St.,-1.8077601410934818,-1.8077601410934818,0.6071428571428571,-4.411825180053711,-162,Western Ill.,-7.285714285714292,0.39285714285714285,4.411825180053711,136,SE Missouri St Redhawks,Western Illinois Leathernecks
155,fanduel,Weber St.,-1.901098901098898,-6.657628086199523,0.5659340659340659,-2.8177337646484375,-154,Sacramento St.,-1.901098901098898,0.4340659340659341,2.8177337646484375,126,Weber State Wildcats,Sacramento St Hornets
162,draftkings,NC State,-2.0273565407213,-2.0273565407213,0.7335640138408305,-8.392654418945309,-298,Northern Ky.,-9.411764705882355,0.2664359861591695,8.392654418945309,240,Ball State Cardinals,Northern Illinois Huskies
213,fanduel,Wofford,-2.078419811320753,-10.390625,0.2890625,9.58228874206543,210,Samford,-2.078419811320753,0.7109375,-9.58228874206543,-265,Wofford Terriers,Samford Bulldogs
249,fanduel,Gonzaga,-2.1672473867595783,-2.1672473867595783,0.9686411149825784,-27.21556854248047,-10000,Portland,-18.466898954703836,0.0313588850174216,27.21556854248047,2500,Gonzaga Bulldogs,Portland Pilots
163,fanduel,NC State,-2.1914648212226098,-2.1914648212226098,0.7335640138408305,-8.392654418945309,-300,Northern Ky.,-10.743944636678208,0.2664359861591695,8.392654418945309,235,Ball State Cardinals,Northern Illinois Huskies
161,fanduel,Little Rock,-2.285714285714292,-6.673373574782019,0.5476190476190477,-2.513080596923828,-142,Lindenwood,-2.285714285714292,0.4523809523809524,2.513080596923828,116,Arkansas-Little Rock Trojans,Lindenwood Lions
141,draftkings,Drake,-2.3575949367088604,-2.3575949367088604,0.7791666666666667,-11.103401660919186,-395,Missouri St.,-9.458333333333343,0.22083333333333333,11.103401660919186,310,Drake Bulldogs,Missouri St Bears
287,fanduel,Pacific,-2.4621212121212075,-8.8888888888889,0.2847222222222222,9.812885284423828,220,Pepperdine,-2.4621212121212075,0.7152777777777778,-9.812885284423828,-275,Pacific Tigers,Pepperdine Waves
82,fanduel,Boston College,-2.5409836065573828,-26.229508196721312,0.04918032786885246,25.089862823486328,1400,North Carolina,-2.5409836065573828,0.9508196721311475,-25.089862823486328,-4000,Boston College Eagles,North Carolina Tar Heels
35,draftkings,Seton Hall,-2.7204390884142757,-14.532871972318333,0.08996539792387544,18.535165786743157,850,Creighton,-2.7204390884142757,0.9100346020761245,-18.535165786743157,-1450,Seton Hall Pirates,Creighton Bluejays
235,draftkings,Merrimack,-2.7777777777777786,-2.7777777777777786,0.625,-3.953125,-180,Fairfield,-6.25,0.375,3.953125,150,Merrimack Warriors,Fairfield Stags
62,fanduel,Harvard,-2.863905325443782,-15.50295857988165,0.10059171597633136,19.495573043823242,740,Yale,-2.863905325443782,0.8994082840236687,-19.495573043823242,-1250,Harvard Crimson,Yale Bulldogs
66,draftkings,Holy Cross,-2.942367391010926,-5.690376569037653,0.4100418410041841,2.828857421875007,130,Loyola Maryland,-2.942367391010926,0.5899581589958159,-2.828857421875007,-155,Holy Cross Crusaders,Loyola (MD) Greyhounds
140,fanduel,Drake,-3.079268292682926,-3.079268292682926,0.7791666666666667,-11.103401660919186,-410,Missouri St.,-8.354166666666671,0.22083333333333333,11.103401660919186,315,Drake Bulldogs,Missouri St Bears
160,draftkings,Little Rock,-3.190476190476197,-4.673721340387999,0.5476190476190477,-2.513080596923828,-135,Lindenwood,-3.190476190476197,0.4523809523809524,2.513080596923828,114,Arkansas-Little Rock Trojans,Lindenwood Lions
288,draftkings,Pacific,-3.194444444444457,-3.194444444444457,0.2847222222222222,9.812885284423828,240,Pepperdine,-4.469612229679342,0.7152777777777778,-9.812885284423828,-298,Pacific Tigers,Pepperdine Waves
236,fanduel,Merrimack,-3.25,-5.612244897959183,0.625,-3.953125,-196,Fairfield,-3.25,0.375,3.953125,158,Merrimack Warriors,Fairfield Stags
34,fanduel,Seton Hall,-3.30882352941177,-13.633217993079569,0.08996539792387544,18.535165786743157,860,Creighton,-3.30882352941177,0.9100346020761245,-18.535165786743157,-1600,Seton Hall Pirates,Creighton Bluejays
63,draftkings,Harvard,-3.3968880122726235,-9.467455621301767,0.10059171597633136,19.495573043823242,800,Yale,-3.3968880122726235,0.8994082840236687,-19.495573043823242,-1350,Harvard Crimson,Yale Bulldogs
36,fanduel,Michigan St.,-3.5618279569892515,-3.5618279569892515,0.7291666666666666,-7.206094741821289,-310,Rutgers,-6.562500000000014,0.2708333333333333,7.206094741821289,245,Michigan St Spartans,Rutgers Scarlet Knights
67,fanduel,Holy Cross,-3.665060113341447,-6.51046025104602,0.4100418410041841,2.828857421875007,128,Loyola Maryland,-3.665060113341447,0.5899581589958159,-2.828857421875007,-158,Holy Cross Crusaders,Loyola (MD) Greyhounds
186,draftkings,Long Beach St.,-3.7367039646360105,-5.157480314960651,0.2874015748031496,9.746791839599611,230,Cal Poly,-3.7367039646360105,0.7125984251968503,-9.746791839599611,-285,Long Beach St 49ers,Cal Poly Mustangs
14,draftkings,Marist,-3.882352941176478,-4.083044982698961,0.7764705882352941,-9.827232360839837,-425,Canisius,-3.882352941176478,0.2235294117647059,9.827232360839837,330,Marist Red Foxes,Canisius Golden Griffins
181,fanduel,Missouri St.,-3.9867109634551525,-3.9867109634551525,0.6071428571428571,-4.411825180053711,-172,Western Ill.,-5.714285714285722,0.39285714285714285,4.411825180053711,140,SE Missouri St Redhawks,Western Illinois Leathernecks
96,draftkings,Stetson,-4.007936507936513,-4.007936507936513,0.49166666666666664,0.03662109375,-105,Bellarmine,-4.963768115942038,0.5083333333333333,-0.03662109375,-115,Stetson Hatters,Bellarmine Knights
97,fanduel,Stetson,-4.007936507936513,-4.007936507936513,0.49166666666666664,0.03662109375,-105,Bellarmine,-4.963768115942038,0.5083333333333333,-0.03662109375,-115,Stetson Hatters,Bellarmine Knights
73,fanduel,New Hampshire,-4.064171122994657,-11.058823529411768,0.08235294117647059,20.47273254394531,980,UMass Lowell,-4.064171122994657,0.9176470588235294,-20.47273254394531,-2200,New Hampshire Wildcats,UMass Lowell River Hawks
