,year,date,team1,team1_score,team2,team2_score
5167,2023,2023-02-18,Miami (OH),66,NIU,65
5168,2023,2023-02-18,Eastern Ill.,77,Little Rock,81
5169,2023,2023-02-18,SIUE,85,Tennessee St.,100
5170,2023,2023-02-18,A&M-Corpus Christi,77,McNeese,54
5171,2023,2023-02-18,New Orleans,68,Northwestern St.,65
5172,2023,2023-02-18,Villanova,72,Providence,85
5173,2023,2023-02-18,Toledo,91,Bowling Green,86
5174,2023,2023-02-18,Pittsburgh,72,Virginia Tech,79
5175,2023,2023-02-18,Colorado St.,60,Fresno St.,57
5176,2023,2023-02-18,Northern Colo.,77,Eastern Wash.,89
5177,2023,2023-02-18,Southern Ind.,80,Southeast Mo. St.,85
5178,2023,2023-02-18,Southeastern La.,78,Tex. A&M-Commerce,76
5179,2023,2023-02-18,Winthrop,75,Charleston So.,67
5180,2023,2023-02-18,Georgia,59,Alabama,108
5181,2023,2023-02-18,Stetson,88,FGCU,84
5182,2023,2023-02-18,Harvard,73,Cornell,56
5183,2023,2023-02-18,Yale,93,Princeton,83
5184,2023,2023-02-18,Brown,69,Penn,90
5185,2023,2023-02-18,Duke,77,Syracuse,55
5186,2023,2023-02-18,Texas A&M,69,Missouri,60
5187,2023,2023-02-18,Liberty,79,Jacksonville St.,55
5188,2023,2023-02-18,Lafayette,43,Army West Point,53
5189,2023,2023-02-18,Mississippi Val.,62,Texas Southern,80
5190,2023,2023-02-18,Utah,59,Arizona St.,67
5191,2023,2023-02-18,FIU,58,Middle Tenn.,69
5192,2023,2023-02-18,Florida A&M,60,Alabama St.,54
5193,2023,2023-02-18,Ark.-Pine Bluff,71,Prairie View,82
5194,2023,2023-02-18,Hofstra,68,Stony Brook,65
5195,2023,2023-02-18,Cal Poly,62,Cal St. Fullerton,83
5196,2023,2023-02-18,North Ala.,98,Eastern Ky.,93
5197,2023,2023-02-18,Dartmouth,65,Columbia,71
5198,2023,2023-02-18,Vermont,82,NJIT,80
5199,2023,2023-02-18,Clemson,73,Louisville,83
5200,2023,2023-02-18,Buffalo,66,Akron,86
5201,2023,2023-02-18,Idaho St.,65,Sacramento St.,70
5202,2023,2023-02-18,Louisiana,68,James Madison,74
5203,2023,2023-02-18,Troy,78,Marshall,88
5204,2023,2023-02-18,Gonzaga,97,Pepperdine,88
5205,2023,2023-02-18,Milwaukee,60,Robert Morris,80
5206,2023,2023-02-18,Hawaii,70,Long Beach St.,67
5207,2023,2023-02-18,Creighton,77,St. John's (NY),67
5208,2023,2023-02-18,Lamar University,74,Houston Christian,93
5209,2023,2023-02-18,Michigan St.,72,Michigan,84
5210,2023,2023-02-18,Tulane,84,South Fla.,66
5211,2023,2023-02-18,Duquesne,85,Saint Louis,90
5212,2023,2023-02-18,Western Ill.,69,St. Thomas (MN),82
5213,2023,2023-02-18,South Dakota St.,91,Omaha,70
5214,2023,2023-02-18,North Dakota St.,66,Oral Roberts,74
5215,2023,2023-02-18,North Dakota,81,Kansas City,73
5216,2023,2023-02-18,UC Santa Barbara,63,UC Riverside,74
5217,2023,2023-02-18,Oregon St.,47,Washington,61
5218,2023,2023-02-18,Utah Valley,67,Seattle U,58
5219,2023,2023-02-18,Jacksonville,59,Lipscomb,62
5220,2023,2023-02-18,Sam Houston,64,Tarleton St.,59
5221,2023,2023-02-18,Bethune-Cookman,56,Alabama A&M,90
5222,2023,2023-02-18,Nevada,66,Utah St.,75
5223,2023,2023-02-18,Colorado,68,Arizona,78
5224,2023,2023-02-18,Western Ky.,77,Rice,83
5225,2023,2023-02-18,Auburn,65,Vanderbilt,67
5226,2023,2023-02-18,Santa Clara,103,Portland,84
5227,2023,2023-02-18,Montana,68,Montana St.,72
5228,2023,2023-02-18,Penn St.,76,Minnesota,69
5229,2023,2023-02-18,North Texas,80,UTEP,72
5230,2023,2023-02-18,Pacific,88,LMU (CA),90
5231,2023,2023-02-18,Stanford,75,Southern California,85
5232,2023,2023-02-18,Weber St.,65,Portland St.,57
5233,2023,2023-02-18,BYU,65,Saint Mary's (CA),71
5234,2023,2023-02-18,CSUN,62,UC San Diego,75
5235,2023,2023-02-18,California,43,UCLA,78
5236,2023,2023-02-19,Cincinnati,73,UCF,71
5237,2023,2023-02-19,Ohio St.,55,Purdue,82
5238,2023,2023-02-19,IUPUI,68,Detroit Mercy,81
5239,2023,2023-02-19,North Carolina,69,NC State,77
5240,2023,2023-02-19,Bradley,50,Southern Ill.,48
5241,2023,2023-02-19,Iona,73,Saint Peter's,53
5242,2023,2023-02-19,George Washington,83,St. Bonaventure,81
5243,2023,2023-02-19,Tulsa,53,Temple,76
5244,2023,2023-02-19,Niagara,52,Marist,61
5245,2023,2023-02-19,Wright St.,75,Purdue Fort Wayne,77
5246,2023,2023-02-19,Canisius,74,Mount St. Mary's,75
5247,2023,2023-02-19,Manhattan,73,Fairfield,72
5248,2023,2023-02-19,Rider,88,Quinnipiac,90
5249,2023,2023-02-19,Georgetown,68,Butler,62
5250,2023,2023-02-19,Northern Ky.,63,Cleveland St.,64
5251,2023,2023-02-19,Valparaiso,73,UIC,74
5252,2023,2023-02-19,Memphis,64,Houston,72
5253,2023,2023-02-19,East Carolina,70,SMU,86
5254,2023,2023-02-19,Hartford,53,Chicago St.,75
5255,2023,2023-02-19,Central Ark.,67,Bellarmine,68
5256,2023,2023-02-19,Belmont,56,Drake,70
5257,2023,2023-02-19,Maryland,66,Nebraska,70
5258,2023,2023-02-19,ETSU,79,Furman,83
5259,2023,2023-02-19,Iowa,60,Northwestern,80
5260,2023,2023-02-19,Oregon,65,Washington St.,68
5261,2023,2023-02-19,UNLV,69,Boise St.,73
5262,2023,2023-02-20,UC San Diego,66,UC Davis,76
5263,2023,2023-02-20,Louisville,62,Duke,79
5264,2023,2023-02-20,Oklahoma St.,67,West Virginia,85
5265,2023,2023-02-20,Coppin St.,69,Norfolk St.,62
5266,2023,2023-02-20,N.C. Central,68,UMES,63
5267,2023,2023-02-20,Howard,76,Morgan St.,89
5268,2023,2023-02-20,South Carolina St.,68,Delaware St.,69
5269,2023,2023-02-20,S'western Assemblies,65,UTRGV,113
5270,2023,2023-02-20,Hawaii,61,CSU Bakersfield,50
5271,2023,2023-02-20,Tex. A&M-Commerce,72,Nicholls,71
5272,2023,2023-02-20,Ark.-Pine Bluff,59,Texas Southern,64
5273,2023,2023-02-20,Bethune-Cookman,70,Alabama St.,65
5274,2023,2023-02-20,Minnesota,69,Illinois,78
5275,2023,2023-02-20,Florida A&M,77,Alabama A&M,71
5276,2023,2023-02-20,Mississippi Val.,65,Prairie View,67
5277,2023,2023-02-20,Kansas,63,TCU,58
5278,2023,2023-02-20,UC Riverside,96,CSUN,76
5279,2023,2023-02-20,Cal St. Fullerton,74,UC Santa Barbara,60
5280,2023,2023-02-20,UC Irvine,59,Cal Poly,56
5281,2023,2023-02-21,Park (AZ),38,Grand Canyon,111
5282,2023,2023-02-21,Villanova,64,Xavier,63
5283,2023,2023-02-21,Tennessee,63,Texas A&M,68
5284,2023,2023-02-21,Akron,63,Toledo,84
5285,2023,2023-02-21,Miami (FL),76,Virginia Tech,70
5286,2023,2023-02-21,Saint Louis,78,Richmond,81
5287,2023,2023-02-21,Kent St.,70,Ball St.,82
5288,2023,2023-02-21,Western Mich.,59,Eastern Mich.,66
5289,2023,2023-02-21,Georgia Tech,68,Pittsburgh,76
5290,2023,2023-02-21,Baylor,65,Kansas St.,75
5291,2023,2023-02-21,Mississippi St.,64,Missouri,66
5292,2023,2023-02-21,VCU,88,Saint Joseph's,63
5293,2023,2023-02-21,Central Mich.,35,Buffalo,63
5294,2023,2023-02-21,NIU,68,Ohio,77
5295,2023,2023-02-21,Youngstown St.,64,Robert Morris,83
5296,2023,2023-02-21,Murray St.,69,Missouri St.,84
5297,2023,2023-02-21,Bowling Green,65,Miami (OH),74
5298,2023,2023-02-21,East Carolina,62,Tulsa,60
5299,2023,2023-02-21,Marquette,73,Creighton,71
5300,2023,2023-02-21,Fresno St.,74,Air Force,69
5301,2023,2023-02-21,Utah St.,65,Wyoming,55
5302,2023,2023-02-21,Iowa St.,54,Texas,72
5303,2023,2023-02-21,Georgia,65,Arkansas,97
5304,2023,2023-02-21,Texas Tech,74,Oklahoma,63
5305,2023,2023-02-21,Indiana,65,Michigan St.,80
5306,2023,2023-02-21,San Jose St.,51,Nevada,66
5307,2023,2023-02-21,Colorado St.,58,San Diego St.,77
5308,2023,2023-02-22,Bellarmine,63,Jacksonville,61
5309,2023,2023-02-22,UMass Lowell,75,UMBC,70
5310,2023,2023-02-22,Boston U.,73,Army West Point,67
5311,2023,2023-02-22,Providence,69,UConn,87
5312,2023,2023-02-22,Charleston So.,62,UNC Asheville,80
5313,2023,2023-02-22,Virginia,48,Boston College,63
5314,2023,2023-02-22,Western Caro.,52,UNC Greensboro,71
5315,2023,2023-02-22,Temple,83,Cincinnati,88
5316,2023,2023-02-22,Minnesota,70,Maryland,88
5317,2023,2023-02-22,Syracuse,73,Clemson,91
5318,2023,2023-02-22,Bucknell,62,Lehigh,78
5319,2023,2023-02-22,USC Upstate,59,Presbyterian,57
5320,2023,2023-02-22,South Fla.,82,UCF,75
5321,2023,2023-02-22,Navy,70,American,54
5322,2023,2023-02-22,Liberty,85,Queens (NC),77
5323,2023,2023-02-22,Radford,64,High Point,69
5324,2023,2023-02-22,Binghamton,70,Vermont,81
5325,2023,2023-02-22,Duquesne,91,La Salle,74
5326,2023,2023-02-22,George Washington,89,Rhode Island,80
5327,2023,2023-02-22,The Citadel,70,ETSU,78
5328,2023,2023-02-22,Campbell,93,Winthrop,95
5329,2023,2023-02-22,Lipscomb,73,FGCU,64
5330,2023,2023-02-22,Mercer,67,Furman,70
5331,2023,2023-02-22,Kentucky,82,Florida,74
5332,2023,2023-02-22,Austin Peay,51,Stetson,76
5333,2023,2023-02-22,Maine,62,New Hampshire,74
5334,2023,2023-02-22,Wofford,83,VMI,87
5335,2023,2023-02-22,Coastal Carolina,68,Ga. Southern,76
5336,2023,2023-02-22,App State,78,Georgia St.,52
5337,2023,2023-02-22,Samford,75,Chattanooga,70
5338,2023,2023-02-22,Dayton,72,Massachusetts,54
5339,2023,2023-02-22,Colgate,73,Lafayette,69
5340,2023,2023-02-22,Bryant,79,NJIT,78
5341,2023,2023-02-22,St. Bonaventure,61,Davidson,74
5342,2023,2023-02-22,Marshall,92,James Madison,83
5343,2023,2023-02-22,Bradley,76,Valparaiso,66
5344,2023,2023-02-22,Kennesaw St.,79,North Ala.,66
5345,2023,2023-02-22,Vanderbilt,77,LSU,84
5346,2023,2023-02-22,Holy Cross,68,Loyola Maryland,90
5347,2023,2023-02-22,Eastern Ky.,64,North Florida,77
5348,2023,2023-02-22,Southern Miss.,64,Old Dominion,69
5349,2023,2023-02-22,Indiana St.,88,Belmont,89
5350,2023,2023-02-22,Troy,82,ULM,78
5351,2023,2023-02-22,Illinois St.,51,Drake,82
5352,2023,2023-02-22,Jacksonville St.,101,Central Ark.,71
5353,2023,2023-02-22,UNI,63,Southern Ill.,86
5354,2023,2023-02-22,South Alabama,76,Texas St.,67
5355,2023,2023-02-22,SFA,91,Abilene Christian,87
5356,2023,2023-02-22,UIC,82,Evansville,76
5357,2023,2023-02-22,Morehead St.,69,Eastern Ill.,63
5358,2023,2023-02-22,Butler,59,DePaul,58
5359,2023,2023-02-22,Arkansas St.,74,Louisiana,85
5360,2023,2023-02-22,Ole Miss,74,Auburn,78
5361,2023,2023-02-22,Fordham,71,Loyola Chicago,69
5362,2023,2023-02-22,Iowa,52,Wisconsin,64
5363,2023,2023-02-22,Tulane,59,Houston,89
5364,2023,2023-02-22,St. John's (NY),79,Georgetown,70
5365,2023,2023-02-22,North Carolina,63,Notre Dame,59
5366,2023,2023-02-22,Wake Forest,74,NC State,90
5367,2023,2023-02-22,Alabama,78,South Carolina,76
5368,2023,2023-02-22,New Mexico,77,Boise St.,82
5369,2023,2023-02-23,Western Ill.,81,North Dakota,70
5370,2023,2023-02-23,Penn St.,75,Ohio St.,71
5371,2023,2023-02-23,Stony Brook,69,UNCW,76
5372,2023,2023-02-23,Wright St.,68,Oakland,75
5373,2023,2023-02-23,FDU,72,Saint Francis (PA),82
5374,2023,2023-02-23,Northern Ky.,67,Detroit Mercy,64
5375,2023,2023-02-23,Central Conn. St.,54,Merrimack,70
5376,2023,2023-02-23,Elon,60,William & Mary,73
5377,2023,2023-02-23,Towson,75,Col. of Charleston,83
5378,2023,2023-02-23,St. Francis Brooklyn,70,Sacred Heart,63
5379,2023,2023-02-23,UTSA,66,Fla. Atlantic,106
5380,2023,2023-02-23,Memphis,83,Wichita St.,78
5381,2023,2023-02-23,UTEP,87,FIU,82
5382,2023,2023-02-23,Monmouth,81,Hampton,86
5383,2023,2023-02-23,Northeastern,48,Drexel,75
5384,2023,2023-02-23,Delaware,73,N.C. A&T,71
5385,2023,2023-02-23,Stonehill,44,Wagner,54
5386,2023,2023-02-23,North Texas,49,Charlotte,55
5387,2023,2023-02-23,Longwood,75,Gardner-Webb,63
5388,2023,2023-02-23,Rice,57,UAB,85
5389,2023,2023-02-23,California Baptist,45,Sam Houston,56
5390,2023,2023-02-23,Utah Tech,88,UTRGV,81
5391,2023,2023-02-23,Robert Morris,75,IUPUI,81
5392,2023,2023-02-23,Little Rock,79,SIUE,74
5393,2023,2023-02-23,Nicholls,82,New Orleans,88
5394,2023,2023-02-23,Oral Roberts,82,South Dakota,70
5395,2023,2023-02-23,St. Thomas (MN),64,North Dakota St.,73
5396,2023,2023-02-23,Southeastern La.,83,Lamar University,60
5397,2023,2023-02-23,Kansas City,50,South Dakota St.,73
5398,2023,2023-02-23,Southern Utah,86,UT Arlington,76
5399,2023,2023-02-23,McNeese,80,Houston Christian,85
5400,2023,2023-02-23,Utah Valley,58,Tarleton St.,77
5401,2023,2023-02-23,Purdue Fort Wayne,94,Milwaukee,96
5402,2023,2023-02-23,Tennessee Tech,82,Southern Ind.,79
5403,2023,2023-02-23,Tex. A&M-Commerce,84,A&M-Corpus Christi,80
5404,2023,2023-02-23,Northwestern St.,71,UIW,66
5405,2023,2023-02-23,Michigan,58,Rutgers,45
5406,2023,2023-02-23,Cleveland St.,76,Green Bay,65
5407,2023,2023-02-23,Northwestern,62,Illinois,66
5408,2023,2023-02-23,Tennessee St.,88,UT Martin,82
5409,2023,2023-02-23,Southern California,84,Colorado,65
5410,2023,2023-02-23,Sacramento St.,56,Montana St.,60
5411,2023,2023-02-23,Eastern Wash.,89,Weber St.,82
5412,2023,2023-02-23,Washington,65,California,56
5413,2023,2023-02-23,Southeast Mo. St.,102,Lindenwood,105
5414,2023,2023-02-23,Idaho,55,Idaho St.,65
5415,2023,2023-02-23,Pacific,52,Saint Mary's (CA),83
5416,2023,2023-02-23,Louisiana Tech,66,Western Ky.,76
5417,2023,2023-02-23,Pepperdine,82,Santa Clara,91
5418,2023,2023-02-23,UC San Diego,99,UC Irvine,91
5419,2023,2023-02-23,CSU Bakersfield,68,CSUN,75
5420,2023,2023-02-23,Long Beach St.,73,UC Santa Barbara,78
5421,2023,2023-02-23,Portland,89,San Francisco,92
5422,2023,2023-02-23,San Diego,72,Gonzaga,97
5423,2023,2023-02-23,Washington St.,67,Stanford,63
5424,2023,2023-02-23,UCLA,78,Utah,71
5425,2023,2023-02-24,Siena,66,Rider,69
5426,2023,2023-02-24,Queens (NC),53,Liberty,73
5427,2023,2023-02-24,Xavier,82,Seton Hall,60
5428,2023,2023-02-24,Fairfield,68,Niagara,76
5429,2023,2023-02-24,Marshall,67,Old Dominion,71
5430,2023,2023-02-24,Iona,80,Mount St. Mary's,68
5431,2023,2023-02-24,Eastern Ky.,56,Jacksonville,52
5432,2023,2023-02-24,Lipscomb,98,Stetson,91
5433,2023,2023-02-24,Marist,81,Manhattan,58
5434,2023,2023-02-24,Saint Peter's,53,Canisius,66
5435,2023,2023-02-24,Bellarmine,67,North Florida,79
5436,2023,2023-02-24,Jacksonville St.,92,North Ala.,83
5437,2023,2023-02-24,Richmond,58,VCU,73
5438,2023,2023-02-24,Austin Peay,71,FGCU,89
5439,2023,2023-02-24,App State,64,Ga. Southern,73
5440,2023,2023-02-24,Coastal Carolina,74,Troy,95
5441,2023,2023-02-24,Arkansas St.,64,ULM,61
5442,2023,2023-02-24,Georgia St.,69,James Madison,90
5443,2023,2023-02-24,Kennesaw St.,72,Central Ark.,56
5444,2023,2023-02-24,Southern Miss.,79,Texas St.,69
5445,2023,2023-02-24,South Alabama,64,Louisiana,74
5446,2023,2023-02-24,Seattle U,65,Grand Canyon,54
5447,2023,2023-02-24,Wyoming,71,Colorado St.,84
5448,2023,2023-02-24,Air Force,53,UNLV,54
5449,2023,2023-02-24,Nevada,60,Fresno St.,56
5450,2023,2023-02-24,UC Riverside,54,Hawaii,52
5451,2023,2023-02-25,Michigan St.,106,Iowa,112
5452,2023,2023-02-25,TCU,83,Texas Tech,82
5453,2023,2023-02-25,UConn,95,St. John's (NY),86
5454,2023,2023-02-25,Clemson,96,NC State,71
5455,2023,2023-02-25,Creighton,67,Villanova,79
5456,2023,2023-02-25,Stony Brook,52,Col. of Charleston,92
5457,2023,2023-02-25,Oklahoma,61,Iowa St.,50
5458,2023,2023-02-25,Sacred Heart,69,Central Conn. St.,67
5459,2023,2023-02-25,Wright St.,82,Detroit Mercy,71
5460,2023,2023-02-25,Lehigh,56,Boston U.,59
5461,2023,2023-02-25,Missouri,85,Georgia,63
5462,2023,2023-02-25,Merrimack,80,LIU,59
5463,2023,2023-02-25,St. Francis Brooklyn,69,FDU,86
5464,2023,2023-02-25,Ohio,68,Miami (OH),85
5465,2023,2023-02-25,St. Thomas (MN),74,North Dakota,82
5466,2023,2023-02-25,Gardner-Webb,69,USC Upstate,75
5467,2023,2023-02-25,Buffalo,71,Toledo,101
5468,2023,2023-02-25,Monmouth,62,William & Mary,74
5469,2023,2023-02-25,Dartmouth,79,Penn,89
5470,2023,2023-02-25,Northeastern,52,Hofstra,84
5471,2023,2023-02-25,Brown,84,Columbia,73
5472,2023,2023-02-25,Campbell,65,Radford,67
5473,2023,2023-02-25,Maine,71,Binghamton,67
5474,2023,2023-02-25,UTEP,49,Fla. Atlantic,75
5475,2023,2023-02-25,Louisville,67,Georgia Tech,83
5476,2023,2023-02-25,Princeton,58,Harvard,56
5477,2023,2023-02-25,Kansas St.,73,Oklahoma St.,68
5478,2023,2023-02-25,Texas,72,Baylor,81
5479,2023,2023-02-25,Western Ill.,69,North Dakota St.,71
5480,2023,2023-02-25,High Point,78,Winthrop,84
5481,2023,2023-02-25,The Citadel,50,Mercer,72
5482,2023,2023-02-25,Arkansas,83,Alabama,86
5483,2023,2023-02-25,Lafayette,65,Bucknell,75
5484,2023,2023-02-25,Furman,93,Samford,79
5485,2023,2023-02-25,NIU,84,Central Mich.,80
5486,2023,2023-02-25,Arizona St.,89,Arizona,88
5487,2023,2023-02-25,Army West Point,80,Holy Cross,65
5488,2023,2023-02-25,Hampton,72,N.C. A&T,73
5489,2023,2023-02-25,Rhode Island,71,Fordham,74
5490,2023,2023-02-25,Northern Ky.,78,Oakland,69
5491,2023,2023-02-25,UT Martin,58,Morehead St.,72
5492,2023,2023-02-25,Utah Tech,69,UT Arlington,71
5493,2023,2023-02-25,Oral Roberts,69,South Dakota St.,65
5494,2023,2023-02-25,Northern Ariz.,85,Northern Colo.,82
5495,2023,2023-02-25,Ball St.,68,Eastern Mich.,75
5496,2023,2023-02-25,Texas A&M,62,Mississippi St.,69
5497,2023,2023-02-25,Minnesota,67,Nebraska,78
5498,2023,2023-02-25,UMES,78,Coppin St.,57
5499,2023,2023-02-25,Presbyterian,59,Charleston So.,85
5500,2023,2023-02-25,UNC Greensboro,62,ETSU,63
5501,2023,2023-02-25,Wagner,68,Saint Francis (PA),58
5502,2023,2023-02-25,Howard,60,N.C. Central,68
5503,2023,2023-02-25,Delaware St.,78,Morgan St.,83
5504,2023,2023-02-25,Auburn,54,Kentucky,86
5505,2023,2023-02-25,Colgate,64,Navy,60
5506,2023,2023-02-25,Cal St. Fullerton,70,CSU Bakersfield,66
5507,2023,2023-02-25,Houston Christian,64,Nicholls,68
5508,2023,2023-02-25,Florida St.,85,Miami (FL),84
5509,2023,2023-02-25,Southern U.,53,Bethune-Cookman,60
5510,2023,2023-02-25,Louisiana Tech,49,Middle Tenn.,63
5511,2023,2023-02-25,Rice,54,Charlotte,70
5512,2023,2023-02-25,Vermont,70,Bryant,66
5513,2023,2023-02-25,VMI,66,Western Caro.,85
5514,2023,2023-02-25,West Virginia,74,Kansas,76
5515,2023,2023-02-25,Grambling,69,Florida A&M,55
5516,2023,2023-02-25,Norfolk St.,88,South Carolina St.,76
5517,2023,2023-02-25,UNC Asheville,76,Longwood,66
5518,2023,2023-02-25,Little Rock,96,Lindenwood,97
5519,2023,2023-02-25,Southern Ind.,93,Tennessee St.,81
5520,2023,2023-02-25,Southeast Mo. St.,78,SIUE,93
5521,2023,2023-02-25,Tennessee Tech,75,Eastern Ill.,66
5522,2023,2023-02-25,McNeese,75,Southeastern La.,78
5523,2023,2023-02-25,Kent St.,79,Bowling Green,69
5524,2023,2023-02-25,Purdue Fort Wayne,78,Green Bay,61
5525,2023,2023-02-25,Prairie View,75,Alcorn,71
5526,2023,2023-02-25,Syracuse,82,Pittsburgh,99
5527,2023,2023-02-25,American,77,Loyola Maryland,83
5528,2023,2023-02-25,New Hampshire,55,UMass Lowell,92
5529,2023,2023-02-25,Washington St.,63,California,57
5530,2023,2023-02-25,Tex. A&M-Commerce,75,UIW,79
5531,2023,2023-02-25,Omaha,61,Denver,72
5532,2023,2023-02-25,Southern Utah,57,Sam Houston,64
5533,2023,2023-02-25,Northwestern St.,75,A&M-Corpus Christi,83
5534,2023,2023-02-25,Loyola Chicago,62,Saint Louis,81
5535,2023,2023-02-25,UC Davis,58,Cal Poly,52
5536,2023,2023-02-25,South Carolina,45,Tennessee,85
5537,2023,2023-02-25,Portland St.,78,Montana St.,91
5538,2023,2023-02-25,Virginia,63,North Carolina,71
5539,2023,2023-02-25,Florida,72,Vanderbilt,88
5540,2023,2023-02-25,George Mason,74,Dayton,69
5541,2023,2023-02-25,La Salle,85,George Washington,92
5542,2023,2023-02-25,Alabama A&M,55,Alabama St.,50
5543,2023,2023-02-25,Texas Southern,69,Jackson St.,71
5544,2023,2023-02-25,Utah Valley,66,Abilene Christian,62
5545,2023,2023-02-25,Cornell,58,Yale,76
5546,2023,2023-02-25,Delaware,70,Elon,54
5547,2023,2023-02-25,SMU,67,South Fla.,71
5548,2023,2023-02-25,Towson,57,UNCW,53
5549,2023,2023-02-25,Youngstown St.,93,IUPUI,79
5550,2023,2023-02-25,Notre Dame,58,Wake Forest,66
5551,2023,2023-02-25,Western Mich.,64,Akron,81
5552,2023,2023-02-25,New Orleans,84,Lamar University,79
5553,2023,2023-02-25,CSUN,64,Long Beach St.,71
5554,2023,2023-02-25,UTSA,95,FIU,91
5555,2023,2023-02-25,Boise St.,68,San Jose St.,74
5556,2023,2023-02-25,NJIT,68,UAlbany,82
5557,2023,2023-02-25,Ark.-Pine Bluff,74,Mississippi Val.,78
5558,2023,2023-02-25,Portland,77,Pacific,81
5559,2023,2023-02-25,Chattanooga,74,Wofford,86
5560,2023,2023-02-25,Tarleton St.,95,UTRGV,99
5561,2023,2023-02-25,DePaul,84,Marquette,90
5562,2023,2023-02-25,Indiana,79,Purdue,71
5563,2023,2023-02-25,Houston,76,East Carolina,57
5564,2023,2023-02-25,Kansas City,48,South Dakota,82
5565,2023,2023-02-25,Cleveland St.,72,Milwaukee,81
5566,2023,2023-02-25,Eastern Wash.,63,Idaho St.,71
5567,2023,2023-02-25,Southern California,62,Utah,49
5568,2023,2023-02-25,UAB,72,Western Ky.,60
5569,2023,2023-02-25,Virginia Tech,65,Duke,81
5570,2023,2023-02-25,LSU,69,Ole Miss,82
5571,2023,2023-02-25,Idaho,53,Weber St.,67
5572,2023,2023-02-25,Sacramento St.,72,Montana,74
5573,2023,2023-02-25,Saint Mary's (CA),68,Gonzaga,77
5574,2023,2023-02-25,Oregon,69,Oregon St.,67
5575,2023,2023-02-25,San Diego St.,73,New Mexico,71
5576,2023,2023-02-25,UC Irvine,67,Hawaii,72
5577,2023,2023-02-25,UC Santa Barbara,87,UC San Diego,71
5578,2023,2023-02-25,Santa Clara,81,San Diego,63
5579,2023,2023-02-25,San Francisco,61,BYU,87
5580,2023,2023-02-25,LMU (CA),75,Pepperdine,67
5581,2023,2023-02-26,Saint Joseph's,76,St. Bonaventure,89
5582,2023,2023-02-26,Illinois,60,Ohio St.,72
5583,2023,2023-02-26,Northwestern,59,Maryland,75
5584,2023,2023-02-26,Belmont,83,UNI,75
5585,2023,2023-02-26,Providence,88,Georgetown,68
5586,2023,2023-02-26,Fairfield,51,Canisius,64
5587,2023,2023-02-26,Siena,60,Iona,93
5588,2023,2023-02-26,Saint Peter's,66,Niagara,65
5589,2023,2023-02-26,Davidson,71,Duquesne,67
5590,2023,2023-02-26,Mount St. Mary's,63,Rider,58
5591,2023,2023-02-26,Wisconsin,79,Michigan,87
5592,2023,2023-02-26,Missouri St.,66,Indiana St.,62
5593,2023,2023-02-26,Cincinnati,73,Memphis,76
5594,2023,2023-02-26,Manhattan,72,Quinnipiac,70
5595,2023,2023-02-26,Southern Ill.,68,UIC,65
5596,2023,2023-02-26,Evansville,53,Illinois St.,72
5597,2023,2023-02-26,Wichita St.,83,Tulane,76
5598,2023,2023-02-26,Drake,61,Bradley,73
5599,2023,2023-02-26,Valparaiso,76,Murray St.,77
5600,2023,2023-02-26,UCLA,60,Colorado,56
5601,2023,2023-02-26,UCF,68,Tulsa,49
5602,2023,2023-02-26,Washington,69,Stanford,81
5603,2023,2023-02-26,Rutgers,59,Penn St.,56
5604,2023,2023-02-26,California Baptist,58,SFA,80
5605,2023,2023-02-27,North Carolina,77,Florida St.,66
5606,2023,2023-02-27,Bellarmine,76,North Florida,74
5607,2023,2023-02-27,FGCU,55,Queens (NC),61
5608,2023,2023-02-27,Grambling,66,Bethune-Cookman,54
5609,2023,2023-02-27,Southern U.,60,Florida A&M,58
5610,2023,2023-02-27,Howard,82,South Carolina St.,78
5611,2023,2023-02-27,Coppin St.,82,Delaware St.,72
5612,2023,2023-02-27,Morgan St.,68,UMES,61
5613,2023,2023-02-27,Norfolk St.,75,N.C. Central,76
5614,2023,2023-02-27,Weber St.,90,Northern Ariz.,89
5615,2023,2023-02-27,Idaho St.,72,Northern Colo.,87
5616,2023,2023-02-27,Texas Southern,81,Alcorn,89
5617,2023,2023-02-27,Prairie View,57,Jackson St.,61
5618,2023,2023-02-27,Montana St.,79,Eastern Wash.,74
5619,2023,2023-02-27,Montana,68,Idaho,53
5620,2023,2023-02-27,Nevada,71,Wyoming,80
5621,2023,2023-02-27,West Virginia,72,Iowa St.,69
5622,2023,2023-02-27,Baylor,74,Oklahoma St.,68
5623,2023,2023-02-27,Sacramento St.,76,Portland St.,74
5624,2023,2023-03-01,Charleston So.,72,High Point,70
5625,2023,2023-03-01,Xavier,94,Providence,89
5626,2023,2023-03-01,Richmond,67,Saint Joseph's,83
5627,2023,2023-03-01,Auburn,85,Alabama,90
5628,2023,2023-03-01,Central Conn. St.,69,Saint Francis (PA),83
5629,2023,2023-03-01,Wagner,55,Sacred Heart,67
5630,2023,2023-03-01,St. Francis Brooklyn,75,FDU,83
5631,2023,2023-03-01,LIU,76,Merrimack,91
5632,2023,2023-03-01,Massachusetts,79,Duquesne,88
5633,2023,2023-03-01,Vanderbilt,68,Kentucky,66
5634,2023,2023-03-01,Maryland,62,Ohio St.,73
5635,2023,2023-03-01,Tulsa,56,South Fla.,72
5636,2023,2023-03-01,DePaul,59,UConn,88
5637,2023,2023-03-01,Fordham,58,George Mason,64
