year,team1,team1_score,team2,team2_score
2023,"Idaho St.",75,"Northern Ariz.",70
2023,"Green Bay",80,Milwaukee,79
2023,"Mississippi Val.",70,Alcorn,81
2023,"Southern U.",66,"Alabama St.",73
2023,"Ark.-Pine Bluff",84,"Jackson St.",88
2023,"Florida A&M",45,"Prairie View",75
2023,Bethune-Cookman,62,"Texas Southern",69
2023,Texas,80,Kansas,88
2023,"Weber St.",54,"Northern Colo.",88
2023,Marquette,72,UConn,87
2023,Rutgers,60,Indiana,66
2023,"Ole Miss",78,Georgia,74
2023,ETSU,65,"UNC Greensboro",91
2023,"Eastern Mich.",97,Buffalo,102
2023,Louisville,57,Pittsburgh,91
2023,"Bowling Green",64,"Kent St.",87
2023,"North Carolina",85,"Wake Forest",92
2023,Cincinnati,94,Tulane,101
2023,Auburn,78,"Texas A&M",83
2023,"Chicago St.",60,"Delaware St.",66
2023,"Ball St.",65,"Central Mich.",51
2023,Dayton,62,VCU,58
2023,"Western Mich.",78,"Miami (OH)",85
2023,Toledo,84,Akron,74
2023,Drake,92,"Murray St.",68
2023,Ohio,82,NIU,76
2023,"St. John's (NY)",66,Butler,68
2023,"Colorado St.",69,"Air Force",53
2023,TCU,61,"Kansas St.",82
2023,"South Carolina",74,Missouri,83
2023,"Rhode Island",71,"Saint Louis",76
2023,"NC State",50,Virginia,63
2023,Arkansas,88,Kentucky,73
2023,Maryland,58,"Michigan St.",63
2023,"San Jose St.",62,"Fresno St.",70
2023,Nevada,77,"New Mexico",76
2023,Hofstra,72,Northeastern,53
2023,"Loyola Maryland",70,"Army West Point",76
2023,Monmouth,61,"Stony Brook",54
2023,Nebraska,72,Michigan,93
2023,Winthrop,79,"UNC Asheville",86
2023,Creighton,75,"Seton Hall",62
2023,American,54,"Boston U.",60
2023,UNCW,61,"Col. of Charleston",93
2023,"Iowa St.",71,"West Virginia",76
2023,Memphis,99,"South Fla.",81
2023,Lehigh,53,Colgate,81
2023,"Boston College",82,"Virginia Tech",76
2023,NJIT,63,UMBC,72
2023,Vermont,74,Maine,65
2023,Valparaiso,62,"Indiana St.",84
2023,Hampton,72,Towson,86
2023,"George Mason",52,Duquesne,75
2023,IUPUI,71,"Wright St.",103
2023,"Charleston So.",60,"USC Upstate",77
2023,"Central Conn. St.",82,Hartford,73
2023,Furman,94,VMI,63
2023,"High Point",66,Campbell,82
2023,Syracuse,76,"Florida St.",67
2023,"The Citadel",63,Chattanooga,82
2023,Bucknell,65,Navy,71
2023,Belmont,59,"Missouri St.",61
2023,"La Salle",76,"St. Bonaventure",70
2023,Binghamton,66,"New Hampshire",64
2023,Drexel,58,Delaware,54
2023,Elon,61,"N.C. A&T",66
2023,Massachusetts,67,Fordham,77
2023,Bryant,87,UAlbany,62
2023,Presbyterian,46,Longwood,66
2023,Samford,70,Mercer,69
2023,Tennessee,65,Vanderbilt,66
2023,Richmond,105,"George Washington",107
2023,"Notre Dame",68,"Georgia Tech",70
2023,"Western Caro.",95,Wofford,91
2023,Temple,71,SMU,72
2023,Tulsa,42,Houston,80
2023,"Texas Tech",68,"Oklahoma St.",71
2023,UCF,72,"Wichita St.",67
2023,"California Baptist",55,"Utah Valley",71
2023,UNI,59,Evansville,71
2023,Bradley,79,"Illinois St.",61
2023,Georgetown,62,Providence,74
2023,UIC,66,"Southern Ill.",68
2023,DePaul,65,Villanova,81
2023,Wisconsin,79,"Penn St.",74
2023,"Saint Joseph's",83,"Loyola Chicago",71
2023,LSU,53,"Mississippi St.",64
2023,Oklahoma,72,Baylor,82
2023,Florida,69,Alabama,97
2023,"New Mexico St.",67,"Grand Canyon",78
2023,"San Diego St.",63,"Utah St.",61
2023,"Utah Tech",71,"Seattle U",75
2023,UNLV,69,Wyoming,59
2023,Wagner,62,"St. Francis Brooklyn",64
2023,"Sacred Heart",76,"Saint Francis (PA)",78
2023,FGCU,68,"North Florida",66
2023,Stonehill,43,Merrimack,56
2023,Stetson,70,Jacksonville,67
2023,Bellarmine,50,Liberty,70
2023,"Eastern Ky.",84,"Queens (NC)",80
2023,Rice,81,"Fla. Atlantic",90
2023,Marshall,92,"Coastal Carolina",74
2023,FDU,80,LIU,79
2023,"Kansas City",76,"Western Ill.",64
2023,"Louisiana Tech",62,FIU,66
2023,"Old Dominion",63,"Georgia St.",60
2023,"James Madison",73,"Ga. Southern",76
2023,Iowa,73,Purdue,87
2023,Gardner-Webb,61,Radford,48
2023,"App State",52,ULM,45
2023,"Morehead St.",68,"Little Rock",72
2023,"UT Arlington",64,UTRGV,58
2023,Omaha,58,"North Dakota St.",84
2023,"New Orleans",59,Nicholls,84
2023,Denver,63,"North Dakota",86
2023,"Arkansas St.",62,"Texas St.",66
2023,"Oral Roberts",95,"St. Thomas (MN)",88
2023,Northwestern,69,"Ohio St.",63
2023,Oakland,59,"Green Bay",47
2023,"Portland St.",79,"Northern Colo.",88
2023,"Sacramento St.",55,"Northern Ariz.",77
2023,SIUE,63,Lindenwood,58
2023,UAB,79,"North Texas",82
2023,"Detroit Mercy",89,Milwaukee,94
2023,"South Alabama",57,Troy,61
2023,"Houston Christian",68,"A&M-Corpus Christi",91
2023,"Southeastern La.",66,McNeese,69
2023,"UT Martin",75,"Eastern Ill.",77
2023,"Kennesaw St.",54,"Jacksonville St.",52
2023,"Lamar University",68,UIW,59
2023,Louisiana,71,"Southern Miss.",82
2023,"Austin Peay",57,"North Ala.",70
2023,"UC Davis",65,"UC Riverside",72
2023,"Southeast Mo. St.",65,"Tennessee St.",85
2023,"Northwestern St.",88,"Tex. A&M-Commerce",82
2023,"Southern Ind.",69,"Tennessee Tech",84
2023,Lipscomb,93,"Central Ark.",81
2023,Montana,69,"Idaho St.",61
2023,UCLA,62,"Oregon St.",47
2023,Charlotte,62,UTEP,53
2023,"Montana St.",63,"Weber St.",73
2023,"Tarleton St.",62,"Southern Utah",72
2023,"Middle Tenn.",89,"Western Ky.",93
2023,Pacific,73,Portland,81
2023,"San Francisco",81,Gonzaga,99
2023,"Saint Mary's (CA)",74,"LMU (CA)",78
2023,"Arizona St.",69,Stanford,65
2023,BYU,80,Pepperdine,92
2023,"San Diego",75,"Santa Clara",80
2023,"Cal Poly",54,"UC Irvine",55
2023,CSUN,58,"CSU Bakersfield",73
2023,"UC Santa Barbara",75,"Long Beach St.",72
2023,Arizona,85,California,62
2023,"Southern California",60,Oregon,78
2023,"Kent St.",72,Buffalo,65
2023,"Robert Morris",55,"Cleveland St.",57
2023,Marist,56,"Saint Peter's",67
2023,Iona,80,Canisius,59
2023,Xavier,67,Butler,69
2023,"Youngstown St.",81,"Purdue Fort Wayne",72
2023,Siena,72,"Mount St. Mary's",65
2023,Fairfield,57,Rider,58
2023,Quinnipiac,73,Niagara,79
2023,VMI,65,ETSU,69
2023,Akron,81,Ohio,90
2023,"Saint Louis",56,Dayton,70
2023,"Northern Ky.",65,"Wright St.",83
2023,"New Mexico",77,"Air Force",89
2023,"Fresno St.",66,Nevada,77
2023,"UC San Diego",62,Hawaii,69
2023,Colgate,76,Bucknell,56
2023,Kentucky,68,Georgia,75
2023,Providence,68,"St. John's (NY)",73
2023,Pittsburgh,83,"Florida St.",75
2023,"Penn St.",68,Maryland,74
2023,"NC State",92,"Boston College",62
2023,Marquette,89,Georgetown,75
2023,"West Virginia",60,Texas,94
2023,"St. Bonaventure",54,Duquesne,56
2023,Kansas,78,Oklahoma,55
2023,"South Carolina",64,"Ole Miss",61
2023,Bellarmine,88,"Queens (NC)",84
2023,"George Washington",69,"Saint Joseph's",81
2023,"Boston U.",65,Lafayette,69
2023,LIU,46,Wagner,58
2023,Bryant,73,UMBC,76
2023,"Army West Point",53,Navy,70
2023,"Western Caro.",59,Furman,93
2023,UAlbany,66,Binghamton,80
2023,"James Madison",73,"Coastal Carolina",66
2023,"Rhode Island",67,"George Mason",75
2023,"Holy Cross",74,American,66
2023,Princeton,76,Dartmouth,83
2023,Hofstra,86,Monmouth,57
2023,"UNC Asheville",76,Presbyterian,72
2023,"William & Mary",55,Elon,66
2023,Massachusetts,72,"La Salle",86
2023,Cornell,66,Brown,80
2023,"Indiana St.",80,UNI,62
2023,"Louisiana Tech",85,"Fla. Atlantic",90
2023,Clemson,71,"North Carolina",91
2023,"Bowling Green",72,"Ball St.",93
2023,"Virginia Tech",93,"Notre Dame",87
2023,"St. Francis Brooklyn",51,Stonehill,62
2023,Campbell,73,Gardner-Webb,77
2023,Towson,66,Drexel,73
2023,Marshall,88,"Georgia St.",77
2023,UIC,71,Belmont,98
2023,"Southern Ill.",59,Drake,82
2023,Alabama,77,Auburn,69
2023,UConn,53,Creighton,56
2023,Rutgers,60,Illinois,69
2023,Denver,70,"North Dakota St.",78
2023,"Murray St.",48,Bradley,83
2023,Omaha,73,"North Dakota",76
2023,Stetson,81,"North Florida",92
2023,Penn,80,Harvard,72
2023,"N.C. A&T",59,"Stony Brook",69
2023,Fordham,73,Davidson,71
2023,"Oral Roberts",82,"Western Ill.",73
2023,"Arkansas St.",53,"Ga. Southern",68
2023,"The Citadel",70,Samford,76
2023,"St. Xavier",67,"Chicago St.",91
2023,"Central Mich.",66,"Miami (OH)",60
2023,Vanderbilt,88,Florida,80
2023,Mercer,56,Chattanooga,73
2023,ULM,67,"Southern Miss.",76
2023,"Cal Poly",53,CSUN,64
2023,Alcorn,76,Bethune-Cookman,74
2023,Wisconsin,63,Nebraska,73
2023,Merrimack,75,"Saint Francis (PA)",68
2023,"Morgan St.",63,"N.C. Central",83
2023,FGCU,62,Jacksonville,51
2023,Maine,50,NJIT,65
2023,Duke,62,Virginia,69
2023,"Norfolk St.",76,UMES,73
2023,"Loyola Chicago",71,Richmond,74
2023,Baylor,72,TCU,68
2023,"Middle Tenn.",69,UAB,92
2023,UNLV,71,"San Diego St.",82
2023,"Portland St.",88,"Northern Ariz.",87
2023,"Western Mich.",53,NIU,81
2023,UTEP,77,UTSA,66
2023,"Col. of Charleston",83,Hampton,70
2023,"Jackson St.",69,"Florida A&M",58
2023,"Coppin St.",84,"South Carolina St.",94
2023,Howard,86,"Delaware St.",85
2023,"Alabama St.",74,"Ark.-Pine Bluff",71
2023,"Austin Peay",69,"Central Ark.",76
2023,"Eastern Ill.",84,SIUE,73
2023,"Little Rock",61,"UT Martin",84
2023,"Lamar University",52,"A&M-Corpus Christi",61
2023,Nicholls,88,"Southeastern La.",77
2023,"Tex. A&M-Commerce",64,"Northwestern St.",72
2023,"Tennessee Tech",53,"Tennessee St.",67
2023,McNeese,79,"New Orleans",78
2023,"Georgia Tech",70,"Wake Forest",71
2023,"Morehead St.",65,"Southeast Mo. St.",59
2023,"Houston Christian",84,UIW,78
2023,"Old Dominion",70,"Texas St.",68
2023,"USC Upstate",79,Winthrop,70
2023,"Jacksonville St.",71,"Kennesaw St.",74
2023,"Central Conn. St.",77,FDU,73
2023,Louisiana,65,Troy,80
2023,"Texas Southern",46,Grambling,65
2023,Radford,90,"Charleston So.",71
2023,"Mississippi St.",70,Arkansas,64
2023,Indiana,62,Michigan,61
2023,Missouri,86,Tennessee,85
2023,"App State",57,"South Alabama",74
2023,"Oklahoma St.",64,"Iowa St.",56
2023,"Southern California",58,"Oregon St.",61
2023,Charlotte,43,"North Texas",67
2023,"Saint Mary's (CA)",81,Portland,64
2023,"Eastern Wash.",73,Idaho,66
2023,"Prairie View",65,"Southern U.",79
2023,"Kansas St.",63,"Texas Tech",71
2023,"UMass Lowell",81,Vermont,93
2023,Tulsa,52,UCF,96
2023,"South Fla.",65,Cincinnati,84
2023,Louisville,85,"Miami (FL)",93
2023,"Eastern Ky.",73,Liberty,83
2023,Northeastern,59,UNCW,71
2023,"Sam Houston",77,"Abilene Christian",62
2023,"Loyola Maryland",91,Lehigh,82
2023,"Detroit Mercy",76,"Green Bay",71
2023,"South Dakota",67,"South Dakota St.",72
2023,Longwood,70,"High Point",67
2023,Columbia,68,Yale,99
2023,Rice,85,FIU,78
2023,"LMU (CA)",69,"Santa Clara",71
2023,"Alabama A&M",70,"Mississippi Val.",68
2023,"Illinois St.",76,Valparaiso,81
2023,Oakland,77,Milwaukee,80
2023,Toledo,70,"Eastern Mich.",63
2023,SFA,82,UTRGV,72
2023,"Southern Utah",83,"Utah Valley",90
2023,"Kansas City",43,"St. Thomas (MN)",73
2023,"Montana St.",58,"Idaho St.",52
2023,"Seton Hall",54,Villanova,58
2023,"Sacramento St.",54,"Northern Colo.",70
2023,Arizona,79,Stanford,88
2023,Wyoming,63,"Boise St.",75
2023,"Arizona St.",70,California,62
2023,Lipscomb,70,"North Ala.",80
2023,"Texas A&M",74,LSU,62
2023,"Tarleton St.",75,"Utah Tech",71
2023,Montana,74,"Weber St.",69
2023,Lindenwood,64,"Southern Ind.",74
2023,"Grand Canyon",58,"Seattle U",63
2023,"West Coast Baptist",46,"California Baptist",132
2023,"Long Beach St.",79,"CSU Bakersfield",69
2023,"UC Davis",74,"UC Santa Barbara",84
2023,Colorado,62,Utah,73
2023,BYU,81,Gonzaga,88
2023,UCLA,70,Oregon,63
2023,Pepperdine,80,"San Francisco",88
2023,"Utah St.",64,"San Jose St.",69
2023,"San Diego",94,Pacific,99
2023,"UC Riverside",64,"UC Irvine",83
2023,Washington,51,"Washington St.",56
2023,Temple,77,Memphis,86
2023,IUPUI,47,"Northern Ky.",86
2023,Iowa,68,Minnesota,56
2023,Quinnipiac,65,Canisius,85
2023,"Youngstown St.",78,"Cleveland St.",81
2023,"Michigan St.",62,"Ohio St.",41
2023,"Robert Morris",71,"Purdue Fort Wayne",64
2023,Iona,72,Niagara,55
2023,"Saint Peter's",52,Manhattan,68
2023,"Missouri St.",66,Evansville,60
2023,Purdue,58,Northwestern,64
2023,Marist,65,Siena,73
2023,"Mount St. Mary's",72,Fairfield,76
2023,Wofford,89,"UNC Greensboro",97
2023,SMU,89,"Wichita St.",91
2023,"Cal St. Fullerton",52,Hawaii,51
2023,"Alabama A&M",75,"Ark.-Pine Bluff",72
2023,"Stony Brook",60,Delaware,71
2023,American,51,Bucknell,73
2023,"Miami (FL)",80,"North Carolina",72
2023,Northeastern,63,"Col. of Charleston",99
2023,Drexel,52,Hofstra,66
2023,Towson,66,"William & Mary",68
2023,"N.C. A&T",71,Monmouth,85
2023,"Morgan St.",62,"South Carolina St.",74
2023,UMES,69,Howard,78
2023,Alcorn,67,"Florida A&M",64
2023,"Coppin St.",52,"N.C. Central",85
2023,"Jackson St.",91,Bethune-Cookman,64
2023,"Delaware St.",58,"Norfolk St.",97
2023,Hartford,53,"South Alabama",77
2023,"Prairie View",64,Grambling,68
2023,"Alabama St.",70,"Mississippi Val.",76
2023,"Texas Southern",79,"Southern U.",68
2023,Hampton,68,Elon,70
2023,"West Virginia",67,Baylor,79
2023,Texas,67,"Texas Tech",74
2023,Georgetown,68,"Seton Hall",76
2023,Vanderbilt,75,"South Carolina",64
2023,NIU,77,"Ball St.",87
2023,"Miami (OH)",71,Toledo,89
2023,"NC State",72,Syracuse,75
2023,Illinois,81,"Penn St.",93
2023,"Notre Dame",64,Duke,68
2023,"Loyola Chicago",64,Massachusetts,62
2023,"Kent St.",82,"Western Mich.",58
2023,"Central Mich.",77,"Bowling Green",74
2023,Akron,78,"Eastern Mich.",51
2023,"Southern Ill.",66,Valparaiso,62
2023,Buffalo,61,Ohio,85
2023,Creighton,86,Providence,94
2023,Missouri,56,Auburn,89
2023,Nebraska,82,Rutgers,72
2023,Butler,50,Villanova,62
2023,LSU,63,Georgia,65
2023,"Air Force",65,"Utah St.",80
2023,"St. John's (NY)",92,DePaul,83
2023,Michigan,59,Wisconsin,64
2023,Kansas,87,"Oklahoma St.",76
2023,"Kansas St.",65,Oklahoma,79
2023,"Boston College",58,Pittsburgh,77
2023,"San Jose St.",75,UNLV,66
2023,Wyoming,70,"New Mexico",56
2023,"Ole Miss",64,Florida,79
2023,NJIT,67,Binghamton,86
2023,IUPUI,81,Oakland,85
2023,Longwood,67,"USC Upstate",72
2023,"George Mason",66,"George Washington",53
2023,Richmond,62,"La Salle",68
2023,"Saint Joseph's",62,Duquesne,76
2023,"New Hampshire",51,Vermont,80
2023,FGCU,72,Stetson,75
2023,"High Point",71,Presbyterian,69
2023,Navy,75,Lehigh,64
2023,"Florida St.",54,Clemson,94
2023,"Charleston So.",51,Campbell,67
2023,"Army West Point",86,Colgate,93
2023,Cincinnati,71,"East Carolina",75
2023,VCU,55,"Rhode Island",54
2023,Virginia,61,Louisville,58
2023,ETSU,66,"Western Caro.",68
2023,"UMass Lowell",85,Bryant,71
2023,Mercer,67,Wofford,70
2023,Winthrop,86,Gardner-Webb,78
2023,Chattanooga,78,VMI,58
2023,Alabama,59,Tennessee,68
2023,"St. Bonaventure",63,Fordham,78
2023,"Boston U.",69,"Holy Cross",71
2023,UMBC,74,UAlbany,81
2023,Furman,65,"The Citadel",69
2023,Xavier,68,Marquette,69
2023,Lafayette,70,"Loyola Maryland",73
2023,"Virginia Tech",70,"Georgia Tech",77
2023,"UT Arlington",56,"Sam Houston",66
2023,Evansville,63,Belmont,95
2023,"UNC Greensboro",71,Samford,83
2023,"Tarleton St.",60,SFA,65
2023,"Missouri St.",54,Bradley,64
2023,"Indiana St.",79,UIC,60
2023,"South Fla.",96,Tulsa,69
2023,"Murray St.",76,"Illinois St.",75
2023,Kentucky,71,"Mississippi St.",68
2023,TCU,59,"Iowa St.",70
2023,Indiana,62,Northwestern,64
2023,Davidson,65,"Saint Louis",78
2023,Arkansas,56,"Texas A&M",62
2023,Drake,82,UNI,74
2023,UTRGV,77,"Grand Canyon",76
2023,CSUN,62,"UC Davis",73
2023,"Boise St.",80,"Colorado St.",78
2023,"Cal St. Fullerton",76,"UC San Diego",73
2023,"UC Irvine",70,"UC Santa Barbara",59
2023,"CSU Bakersfield",70,"Cal Poly",62
2023,"Long Beach St.",76,"UC Riverside",88
2023,"Seattle U",63,"California Baptist",84
2023,Oregon,71,Washington,72
2023,"San Diego St.",45,"Fresno St.",43
2023,"Saint Francis (PA)",72,"St. Francis Brooklyn",64
2023,Purdue,54,Maryland,68
2023,"Texas St.",75,"App State",82
2023,Delaware,72,Towson,95
2023,Merrimack,67,Hartford,59
2023,Liberty,81,"Kennesaw St.",88
2023,"Col. of Charleston",88,Elon,66
2023,Milwaukee,58,"Youngstown St.",87
2023,Hampton,43,Hofstra,73
2023,FDU,86,"Sacred Heart",94
2023,"Wichita St.",79,Temple,65
2023,"Green Bay",56,"Robert Morris",71
2023,"Georgia St.",68,"Coastal Carolina",77
2023,UNCW,72,Drexel,71
2023,"William & Mary",66,"Stony Brook",71
2023,"Ga. Southern",83,Marshall,84
2023,"UNC Asheville",63,Radford,54
2023,"Fla. Atlantic",70,"Middle Tenn.",74
2023,Wagner,57,"Central Conn. St.",58
2023,"North Texas",72,"Louisiana Tech",62
2023,"Western Ky.",64,Charlotte,68
2023,LIU,60,Stonehill,75
2023,"Old Dominion",67,"James Madison",76
2023,Houston,80,SMU,65
2023,"Queens (NC)",69,"Jacksonville St.",76
2023,Monmouth,62,Northeastern,77
2023,"North Ala.",70,Bellarmine,57
2023,"Central Ark.",58,"Eastern Ky.",74
2023,"Houston Christian",75,"Lamar University",91
2023,"Eastern Ill.",64,"Southeast Mo. St.",78
2023,"A&M-Corpus Christi",78,Nicholls,74
2023,UCF,63,Memphis,64
2023,"Southern Miss.",54,"South Alabama",85
2023,"South Dakota",72,Omaha,80
2023,"North Dakota St.",69,"Kansas City",58
2023,"North Dakota",70,"Oral Roberts",73
2023,"North Florida",114,Lipscomb,111
2023,Colorado,67,"Arizona St.",59
2023,UTSA,84,Rice,79
2023,Jacksonville,60,"Austin Peay",56
2023,ULM,67,Louisiana,84
2023,Troy,67,"Arkansas St.",62
2023,"Southern Ind.",82,"Little Rock",81
2023,Lindenwood,68,"Tennessee Tech",77
2023,UIW,76,McNeese,78
2023,"Saint Mary's (CA)",62,"San Diego",59
2023,"Southeastern La.",76,"Northwestern St.",81
2023,"New Orleans",84,"Tex. A&M-Commerce",78
2023,SIUE,84,"UT Martin",90
2023,"Ohio St.",75,Iowa,92
2023,UAB,79,UTEP,66
2023,"South Dakota St.",80,Denver,75
2023,"Tennessee St.",64,"Morehead St.",74
2023,"Santa Clara",81,BYU,74
2023,"Northern Colo.",82,Idaho,84
2023,"Northern Ariz.",55,"Eastern Wash.",72
2023,Utah,62,Arizona,88
2023,California,60,"Southern California",97
2023,"Idaho St.",70,"Portland St.",79
2023,"Weber St.",52,"Sacramento St.",49
2023,Gonzaga,108,"LMU (CA)",65
2023,"San Francisco",76,Pacific,68
2023,"Oregon St.",62,"Washington St.",80
2023,Stanford,64,UCLA,73
2023,Dartmouth,83,Cornell,95
2023,"Eastern Mich.",54,"Kent St.",81
2023,"Northern Ky.",63,"Purdue Fort Wayne",50
2023,"Detroit Mercy",96,Oakland,74
2023,Canisius,81,Rider,78
2023,Brown,67,Princeton,78
2023,Niagara,66,"Mount St. Mary's",70
2023,Yale,64,Penn,66
2023,Fairfield,70,Marist,61
2023,Harvard,83,Columbia,65
2023,"Wright St.",68,"Cleveland St.",85
2023,Dayton,65,"Loyola Chicago",49
2023,Manhattan,60,Iona,71
2023,"Calumet Col.",56,"Chicago St.",103
2023,Quinnipiac,66,Siena,63
2023,"Utah Tech",71,"Southern Utah",81
2023,"Air Force",75,Wyoming,69
2023,"New Mexico",96,"San Jose St.",68
2023,"Abilene Christian",84,"Grand Canyon",94
2023,"Notre Dame",55,Virginia,57
2023,"Boston College",75,"Florida St.",69
2023,"Seton Hall",55,UConn,64
2023,"Texas Tech",78,"West Virginia",72
2023,Illinois,68,Indiana,71
2023,Rutgers,58,Wisconsin,57
2023,"UNC Greensboro",93,Chattanooga,76
2023,"William & Mary",57,Northeastern,69
2023,"Saint Joseph's",75,Davidson,76
2023,UMBC,66,"New Hampshire",75
2023,"Ga. Southern",62,"Southern Miss.",73
2023,Tennessee,54,Kentucky,66
2023,Bucknell,61,"Boston U.",77
2023,"Saint Francis (PA)",93,LIU,82
2023,Stonehill,90,"Central Conn. St.",94
2023,"South Carolina",82,LSU,73
2023,Wofford,72,"The Citadel",68
2023,Samford,96,VMI,61
2023,Binghamton,70,"UMass Lowell",84
2023,Merrimack,67,"Sacred Heart",55
2023,"Iowa St.",55,"Kansas St.",61
2023,"Queens (NC)",83,"Kennesaw St.",76
2023,Massachusetts,69,"Rhode Island",45
2023,Elon,75,Monmouth,68
2023,UAlbany,72,Maine,74
2023,"Green Bay",65,"Youngstown St.",95
2023,Presbyterian,57,Campbell,74
2023,"Wake Forest",87,"Miami (FL)",96
2023,"Holy Cross",73,Colgate,96
2023,Lehigh,62,American,59
2023,Ohio,76,"Central Mich.",59
2023,"Texas St.",78,"Coastal Carolina",75
2023,"Florida Tech",56,"Georgia Tech",79
2023,"Illinois St.",64,"Indiana St.",80
2023,Florida,65,Arkansas,84
2023,Oklahoma,83,Texas,85
2023,"Oklahoma St.",75,TCU,100
2023,"Western Caro.",71,Mercer,68
2023,"Ball St.",68,"Western Mich.",78
2023,Fordham,61,VCU,80
2023,Lindenwood,58,"Morehead St.",71
2023,"UT Arlington",75,SFA,70
2023,Gardner-Webb,63,"UNC Asheville",75
2023,"Northern Ariz.",72,Idaho,50
2023,"South Dakota",68,Denver,86
2023,Radford,63,Longwood,73
2023,Charlotte,74,"Louisiana Tech",67
2023,"Georgia St.",70,"Arkansas St.",75
2023,"Mississippi St.",69,"Ole Miss",61
2023,"Southern U.",64,Grambling,69
2023,Baylor,71,Kansas,87
2023,"USC Upstate",66,"High Point",81
2023,DePaul,68,Xavier,82
2023,"Morgan St.",50,"Norfolk St.",72
2023,"La Salle",66,"George Mason",70
2023,"N.C. A&T",75,Towson,87
2023,"Loyola Maryland",53,Navy,65
2023,"South Carolina St.",62,UMES,78
2023,Howard,80,"Coppin St.",70
2023,UIW,74,Nicholls,84
2023,"UC Davis",76,"UC Irvine",78
2023,ULM,45,"South Alabama",81
2023,FDU,66,Wagner,48
2023,"North Florida",71,"Austin Peay",73
2023,UAB,83,UTSA,78
2023,UNCW,66,Delaware,75
2023,"Old Dominion",74,"App State",63
2023,Evansville,58,"Murray St.",74
2023,Drexel,72,Hampton,75
2023,Alcorn,75,"Jackson St.",60
2023,"N.C. Central",66,"Delaware St.",58
2023,UNI,69,"Missouri St.",66
2023,"UT Martin",100,"Tennessee Tech",91
2023,"Miami (OH)",66,NIU,65
2023,"Eastern Ill.",77,"Little Rock",81
2023,SIUE,85,"Tennessee St.",100
2023,"A&M-Corpus Christi",77,McNeese,54
2023,"New Orleans",68,"Northwestern St.",65
2023,Villanova,72,Providence,85
2023,Toledo,91,"Bowling Green",86
2023,Pittsburgh,72,"Virginia Tech",79
2023,"Colorado St.",60,"Fresno St.",57
2023,"Northern Colo.",77,"Eastern Wash.",89
2023,"Southern Ind.",80,"Southeast Mo. St.",85
2023,"Southeastern La.",78,"Tex. A&M-Commerce",76
2023,Winthrop,75,"Charleston So.",67
2023,Georgia,59,Alabama,108
2023,Stetson,88,FGCU,84
2023,Harvard,73,Cornell,56
2023,Yale,93,Princeton,83
2023,Brown,69,Penn,90
2023,Duke,77,Syracuse,55
2023,"Texas A&M",69,Missouri,60
2023,Liberty,79,"Jacksonville St.",55
2023,Lafayette,43,"Army West Point",53
2023,"Mississippi Val.",62,"Texas Southern",80
2023,Utah,59,"Arizona St.",67
2023,FIU,58,"Middle Tenn.",69
2023,"Florida A&M",60,"Alabama St.",54
2023,"Ark.-Pine Bluff",71,"Prairie View",82
2023,Hofstra,68,"Stony Brook",65
2023,"Cal Poly",62,"Cal St. Fullerton",83
2023,"North Ala.",98,"Eastern Ky.",93
2023,Dartmouth,65,Columbia,71
2023,Vermont,82,NJIT,80
2023,Clemson,73,Louisville,83
2023,Buffalo,66,Akron,86
2023,"Idaho St.",65,"Sacramento St.",70
2023,Louisiana,68,"James Madison",74
2023,Troy,78,Marshall,88
2023,Gonzaga,97,Pepperdine,88
2023,Milwaukee,60,"Robert Morris",80
2023,Hawaii,70,"Long Beach St.",67
2023,Creighton,77,"St. John's (NY)",67
2023,"Lamar University",74,"Houston Christian",93
2023,"Michigan St.",72,Michigan,84
2023,Tulane,84,"South Fla.",66
2023,Duquesne,85,"Saint Louis",90
2023,"Western Ill.",69,"St. Thomas (MN)",82
2023,"South Dakota St.",91,Omaha,70
2023,"North Dakota St.",66,"Oral Roberts",74
2023,"North Dakota",81,"Kansas City",73
2023,"UC Santa Barbara",63,"UC Riverside",74
2023,"Oregon St.",47,Washington,61
2023,"Utah Valley",67,"Seattle U",58
2023,Jacksonville,59,Lipscomb,62
2023,"Sam Houston",64,"Tarleton St.",59
2023,Bethune-Cookman,56,"Alabama A&M",90
2023,Nevada,66,"Utah St.",75
2023,Colorado,68,Arizona,78
2023,"Western Ky.",77,Rice,83
2023,Auburn,65,Vanderbilt,67
2023,"Santa Clara",103,Portland,84
2023,Montana,68,"Montana St.",72
2023,"Penn St.",76,Minnesota,69
2023,"North Texas",80,UTEP,72
2023,Pacific,88,"LMU (CA)",90
2023,Stanford,75,"Southern California",85
2023,"Weber St.",65,"Portland St.",57
2023,BYU,65,"Saint Mary's (CA)",71
2023,CSUN,62,"UC San Diego",75
2023,California,43,UCLA,78
2023,Cincinnati,73,UCF,71
2023,"Ohio St.",55,Purdue,82
2023,IUPUI,68,"Detroit Mercy",81
2023,"North Carolina",69,"NC State",77
2023,Bradley,50,"Southern Ill.",48
2023,Iona,73,"Saint Peter's",53
2023,"George Washington",83,"St. Bonaventure",81
2023,Tulsa,53,Temple,76
2023,Niagara,52,Marist,61
2023,"Wright St.",75,"Purdue Fort Wayne",77
2023,Canisius,74,"Mount St. Mary's",75
2023,Manhattan,73,Fairfield,72
2023,Rider,88,Quinnipiac,90
2023,Georgetown,68,Butler,62
