,year,date,team1,team1_score,team2,team2_score
473,2024,2023-11-13,FIU,80,Miami (FL),86
474,2024,2023-11-13,JWU (Charlotte),61,Charleston So.,102
475,2024,2023-11-13,SUNY Canton,46,Le Moyne,105
476,2024,2023-11-13,Siena,58,American,78
477,2024,2023-11-13,Brescia,72,UT Martin,90
478,2024,2023-11-13,Lyon,43,Louisiana Tech,100
479,2024,2023-11-13,Quinnipiac,81,Massachusetts,102
480,2024,2023-11-13,VMI,64,South Carolina,74
481,2024,2023-11-13,Stony Brook,63,Duquesne,85
482,2024,2023-11-13,Framingham St.,42,Central Conn. St.,99
483,2024,2023-11-13,Villanova,72,Penn,76
484,2024,2023-11-13,Western Caro.,66,Middle Tenn.,64
485,2024,2023-11-13,Ark.-Pine Bluff,85,Central Ark.,83
486,2024,2023-11-13,SFA,96,Northwestern St.,70
487,2024,2023-11-13,South Dakota St.,68,Kansas St.,91
488,2024,2023-11-13,Champion Chris.,46,McNeese,110
489,2024,2023-11-13,Oral Roberts,69,Missouri St.,84
490,2024,2023-11-13,IIT,55,NIU,107
491,2024,2023-11-13,Old Dominion,77,Arkansas,86
492,2024,2023-11-13,Hannibal-La Grange,52,Lindenwood,83
493,2024,2023-11-13,SIUE,50,Missouri,68
494,2024,2023-11-13,Stetson,48,Houston,79
495,2024,2023-11-13,Southern U.,59,Arizona,97
496,2024,2023-11-13,Rider,50,Nebraska,64
497,2024,2023-11-13,Xavier,71,Purdue,83
498,2024,2023-11-13,Dallas Christian,45,A&M-Corpus Christi,104
499,2024,2023-11-13,UC Santa Barbara,76,UTEP,89
500,2024,2023-11-13,CSU Bakersfield,63,California,83
501,2024,2023-11-13,La Verne,57,UC San Diego,116
502,2024,2023-11-13,LIU,53,Pepperdine,88
503,2024,2023-11-14,Schreiner,63,UIW,104
504,2024,2023-11-14,North Dakota St.,53,UC Davis,68
505,2024,2023-11-14,Wisconsin,59,Providence,72
506,2024,2023-11-14,Penn St.-York,65,UMBC,84
507,2024,2023-11-14,Wofford,61,Tennessee,82
508,2024,2023-11-14,CarolinaU,54,UNC Asheville,117
509,2024,2023-11-14,Bucknell,57,La Salle,69
510,2024,2023-11-14,Sacred Heart,84,Holy Cross,77
511,2024,2023-11-14,Saint Francis (PA),53,Penn St.,83
512,2024,2023-11-14,Florida A&M,68,Florida,89
513,2024,2023-11-14,Hofstra,60,George Washington,71
514,2024,2023-11-14,Oglethorpe,51,Alabama St.,115
515,2024,2023-11-14,Eastern Mich.,57,Fla. Atlantic,100
516,2024,2023-11-14,Mercer,66,Morehead St.,74
517,2024,2023-11-14,Stonehill,56,Saint Joseph's,100
518,2024,2023-11-14,Duke,74,Michigan St.,65
519,2024,2023-11-14,Champion Chris.,73,Grambling,113
520,2024,2023-11-14,N.C. A&T,51,Virginia,80
521,2024,2023-11-14,Mississippi Val.,53,UConn,87
522,2024,2023-11-14,High Point,72,Queens (NC),74
523,2024,2023-11-14,Lipscomb,96,Tennessee Tech,65
524,2024,2023-11-14,Mid-Atlantic Christ.,50,N.C. Central,113
525,2024,2023-11-14,DePauw,68,Northern Ky.,85
526,2024,2023-11-14,Wagner,53,Rhode Island,69
527,2024,2023-11-14,Oakland City,51,Ball St.,92
528,2024,2023-11-14,Toledo,78,Wright St.,77
529,2024,2023-11-14,Colgate,75,Syracuse,79
530,2024,2023-11-14,Columbia Int'l,80,UNCW,116
531,2024,2023-11-14,IUPUI,57,Indiana St.,96
532,2024,2023-11-14,Temple,66,Drexel,64
533,2024,2023-11-14,Brown,64,New Hampshire,82
534,2024,2023-11-14,Ga. Southern,68,Jacksonville,85
535,2024,2023-11-14,Bellarmine,64,Chattanooga,72
536,2024,2023-11-14,Northeastern,56,Harvard,80
537,2024,2023-11-14,Jacksonville St.,57,West Virginia,70
538,2024,2023-11-14,Bowling Green,62,Oakland,81
539,2024,2023-11-14,Mississippi Col.,52,Samford,96
540,2024,2023-11-14,North Ala.,54,Mississippi St.,81
541,2024,2023-11-14,Berry,59,Belmont,93
542,2024,2023-11-14,Heidelberg,56,Akron,114
543,2024,2023-11-14,UMass Lowell,74,Georgia Tech,71
544,2024,2023-11-14,Boston U.,53,Howard,64
545,2024,2023-11-14,CSUN,74,Chicago St.,64
546,2024,2023-11-14,UIC,72,Loyola Chicago,67
547,2024,2023-11-14,Tarleton St.,63,Bradley,86
548,2024,2023-11-14,Western Mich.,59,Northwestern,63
549,2024,2023-11-14,Southwest Minn. St.,67,Drake,87
550,2024,2023-11-14,Texas St.,54,Oklahoma,93
551,2024,2023-11-14,Fisk,52,Austin Peay,79
552,2024,2023-11-14,Western Ky.,86,Murray St.,81
553,2024,2023-11-14,UNC Greensboro,70,Vanderbilt,74
554,2024,2023-11-14,Texas A&M,79,SMU,66
555,2024,2023-11-14,Colorado St.,83,Northern Colo.,64
556,2024,2023-11-14,Marquette,71,Illinois,64
557,2024,2023-11-14,Alcorn,86,Arkansas St.,100
558,2024,2023-11-14,Loras,50,UNI,90
559,2024,2023-11-14,UTSA,82,Lamar University,90
560,2024,2023-11-14,LeTourneau,49,McNeese,81
561,2024,2023-11-14,Prairie View,79,Abilene Christian,74
562,2024,2023-11-14,Detroit Mercy,69,Ole Miss,70
563,2024,2023-11-14,UTRGV,55,TCU,88
564,2024,2023-11-14,Green Bay,59,Valparaiso,64
565,2024,2023-11-14,Tiffin,65,Southern Ind.,68
566,2024,2023-11-14,South Alabama,46,Alabama,102
567,2024,2023-11-14,Reinhardt,46,Troy,111
568,2024,2023-11-14,Milwaukee,79,Colorado,106
569,2024,2023-11-14,Evergreen St.,42,Idaho,88
570,2024,2023-11-14,Santa Clara,89,Stanford,77
571,2024,2023-11-14,South Dakota,60,DePaul,72
572,2024,2023-11-14,Southern Utah,84,Utah St.,93
573,2024,2023-11-14,Eastern Ore.,57,Gonzaga,123
574,2024,2023-11-14,Western N.M.,43,New Mexico St.,78
575,2024,2023-11-14,Kentucky,84,Kansas,89
576,2024,2023-11-14,Pacific Union,66,Sacramento St.,128
577,2024,2023-11-14,Jackson St.,66,LMU (CA),88
578,2024,2023-11-14,Iowa,84,Creighton,92
579,2024,2023-11-14,Long Beach St.,76,San Diego St.,88
580,2024,2023-11-14,App State,71,Oregon St.,81
581,2024,2023-11-14,Kansas City,61,Baylor,99
582,2024,2023-11-14,UC Irvine,70,Southern California,60
583,2024,2023-11-15,Hawaii Hilo,66,Hawaii,82
584,2024,2023-11-15,Campbell,44,Virginia Tech,60
585,2024,2023-11-15,UAlbany,71,Seton Hall,96
586,2024,2023-11-15,Utah Valley,45,Charlotte,62
587,2024,2023-11-15,Central Mich.,68,South Fla.,63
588,2024,2023-11-15,Westfield St.,61,Dartmouth,79
589,2024,2023-11-15,Coppin St.,41,Louisville,61
590,2024,2023-11-15,Saint Peter's,70,FDU,71
591,2024,2023-11-15,Roberts Wesleyan,83,Buffalo,89
592,2024,2023-11-15,Richmond,61,Boston College,68
593,2024,2023-11-15,Merrimack,52,Ohio St.,76
594,2024,2023-11-15,Keiser,55,Kennesaw St.,101
595,2024,2023-11-15,Canisius,61,Cleveland St.,71
596,2024,2023-11-15,SUNY Delhi,60,Columbia,105
597,2024,2023-11-15,Radford,50,VCU,73
598,2024,2023-11-15,USC Upstate,83,East Carolina,81
599,2024,2023-11-15,Denver,91,Nicholls,85
600,2024,2023-11-15,Binghamton,63,Loyola Maryland,57
601,2024,2023-11-15,Princeton,70,Duquesne,67
602,2024,2023-11-15,Delaware,78,Delaware St.,67
603,2024,2023-11-15,Trinity Baptist,63,Bethune-Cookman,104
604,2024,2023-11-15,Evansville,76,Southeast Mo. St.,57
605,2024,2023-11-15,Cornell,83,George Mason,90
606,2024,2023-11-15,Xavier (LA),45,Southern Miss.,76
607,2024,2023-11-15,Stony Brook,63,Nebraska,84
608,2024,2023-11-15,Longwood,80,UMES,61
609,2024,2023-11-15,La. Christian,56,Louisiana,107
610,2024,2023-11-15,FIU,83,Houston Christian,74
611,2024,2023-11-15,Science & Arts Okla.,63,Tex. A&M-Commerce,113
612,2024,2023-11-15,Eastern Ill.,61,Illinois St.,69
613,2024,2023-11-15,Georgetown,60,Rutgers,71
614,2024,2023-11-15,Tennessee St.,75,Portland,65
615,2024,2023-11-15,Southeastern La.,48,BYU,105
616,2024,2023-11-15,Rice,64,Texas,80
617,2024,2023-11-15,LIU,58,UCLA,78
618,2024,2023-11-15,Pacific,39,Nevada,88
619,2024,2023-11-15,Northern Ariz.,62,Seattle U,60
620,2024,2023-11-15,Morgan St.,68,Fresno St.,87
621,2024,2023-11-16,Col. of Charleston,64,Vermont,73
622,2024,2023-11-16,St. John's (NY),53,North Texas,52
623,2024,2023-11-16,St. Katherine,44,CSU Bakersfield,77
624,2024,2023-11-16,Saint Louis,79,Wyoming,69
625,2024,2023-11-16,Northwestern St.,65,Maine,78
626,2024,2023-11-16,Dayton,70,LSU,67
627,2024,2023-11-16,Wichita St.,86,Coastal Carolina,77
628,2024,2023-11-16,Rhode Island Col.,51,Brown,92
629,2024,2023-11-16,SIUE,77,Denver,74
630,2024,2023-11-16,Lindenwood,58,Air Force,76
631,2024,2023-11-16,Oklahoma St.,64,St. Bonaventure,66
632,2024,2023-11-16,Houston,65,Towson,49
633,2024,2023-11-16,Presbyterian,81,North Florida,69
634,2024,2023-11-16,Wright St.,80,Indiana,89
635,2024,2023-11-16,Furman,74,Liberty,88
636,2024,2023-11-16,North Greenville,59,The Citadel,77
637,2024,2023-11-16,SUNY Oneonta,65,Lehigh,90
638,2024,2023-11-16,NJIT,73,American,87
639,2024,2023-11-16,Midway,70,Tennessee Tech,82
640,2024,2023-11-16,Bryant,79,Boston U.,95
641,2024,2023-11-16,Felician,67,Manhattan,79
642,2024,2023-11-16,Cal St. Fullerton,44,UCF,72
643,2024,2023-11-16,Texas Southern,33,Virginia,62
644,2024,2023-11-16,Louisiana Tech,73,ULM,63
645,2024,2023-11-16,Chicago St.,55,Southern Ill.,71
646,2024,2023-11-16,Jackson St.,52,Tulsa,72
647,2024,2023-11-16,A&M-Corpus Christi,64,Texas Tech,73
648,2024,2023-11-16,Valley City St.,63,North Dakota,93
649,2024,2023-11-16,Nicholls,102,South Alabama,97
650,2024,2023-11-16,Alcorn,77,UAB,80
651,2024,2023-11-16,Northwest (WA),51,Idaho St.,85
652,2024,2023-11-16,UMass Lowell,69,Arizona St.,71
653,2024,2023-11-16,UT Arlington,80,New Mexico,82
654,2024,2023-11-16,Utah,77,Wake Forest,70
655,2024,2023-11-16,William & Mary,83,Omaha,89
656,2024,2023-11-16,Auburn,83,Notre Dame,59
657,2024,2023-11-16,Missouri,70,Minnesota,68
658,2024,2023-11-16,North Dakota St.,78,Montana,69
659,2024,2023-11-16,Montana St.,63,California,60
660,2024,2023-11-17,Niagara,73,Hawaii,92
661,2024,2023-11-17,Sacred Heart,80,UMBC,85
662,2024,2023-11-17,North Texas,62,LSU,66
663,2024,2023-11-17,Vermont,78,Saint Louis,68
664,2024,2023-11-17,Norfolk St.,64,Fordham,77
665,2024,2023-11-17,NIU,70,Georgia St.,64
666,2024,2023-11-17,VMI,81,South Dakota,85
667,2024,2023-11-17,St. John's (NY),81,Dayton,88
668,2024,2023-11-17,Col. of Charleston,60,Wyoming,67
669,2024,2023-11-17,Abilene Christian,77,San Jose St.,71
670,2024,2023-11-17,Georgia,68,Miami (FL),79
671,2024,2023-11-17,Denver,75,South Alabama,82
672,2024,2023-11-17,LIFE Pacific,67,CSUN,98
673,2024,2023-11-17,Omaha,70,Lindenwood,72
674,2024,2023-11-17,Maine,80,Presbyterian,66
675,2024,2023-11-17,Weber St.,61,Gardner-Webb,62
676,2024,2023-11-17,Purdue Fort Wayne,77,Northern Ariz.,67
677,2024,2023-11-17,Notre Dame,66,Oklahoma St.,64
678,2024,2023-11-17,Houston,76,Utah,66
679,2024,2023-11-17,Quinnipiac,67,Army West Point,58
680,2024,2023-11-17,Holy Cross,51,Winthrop,89
681,2024,2023-11-17,Hampton,62,Kent St.,100
682,2024,2023-11-17,Providence,70,Kansas St.,73
683,2024,2023-11-17,Bucknell,60,Duke,90
684,2024,2023-11-17,Delaware St.,71,Grambling,63
685,2024,2023-11-17,Colgate,50,Yale,68
686,2024,2023-11-17,Butler,54,Michigan St.,74
687,2024,2023-11-17,William & Mary,71,Air Force,80
688,2024,2023-11-17,Utah Tech,68,Youngstown St.,75
689,2024,2023-11-17,Furman,89,Coastal Carolina,80
690,2024,2023-11-17,UT Martin,80,Eastern Ky.,74
691,2024,2023-11-17,Jacksonville,56,Pittsburgh,107
692,2024,2023-11-17,Auburn,77,St. Bonaventure,60
693,2024,2023-11-17,Fairfield,47,Drexel,65
694,2024,2023-11-17,Florida St.,68,Florida,89
695,2024,2023-11-17,Davidson,68,ETSU,70
696,2024,2023-11-17,Towson,61,Wake Forest,71
697,2024,2023-11-17,Long Beach St.,94,Michigan,86
698,2024,2023-11-17,Bellarmine,85,Bowling Green,67
699,2024,2023-11-17,Morehead St.,51,Penn St.,74
700,2024,2023-11-17,Radford,73,James Madison,76
701,2024,2023-11-17,Charleston So.,53,NC State,87
702,2024,2023-11-17,Central Ark.,71,Vanderbilt,75
703,2024,2023-11-17,Robert Morris,68,Wisconsin,78
704,2024,2023-11-17,Stonehill,67,Kentucky,101
705,2024,2023-11-17,Rider,58,Duquesne,77
706,2024,2023-11-17,Northwestern St.,74,North Florida,80
707,2024,2023-11-17,Coppin St.,48,Miami (OH),76
708,2024,2023-11-17,Tex. A&M-Commerce,57,Saint Joseph's,54
709,2024,2023-11-17,Harvard,78,Massachusetts,75
710,2024,2023-11-17,Nicholls,51,SIUE,60
711,2024,2023-11-17,Sacramento St.,57,Tulane,92
712,2024,2023-11-17,South Carolina St.,72,Samford,89
713,2024,2023-11-17,IUPUI,72,Elon,86
714,2024,2023-11-17,Cal Poly,61,St. Thomas (MN),60
715,2024,2023-11-17,Oral Roberts,66,Texas A&M,74
716,2024,2023-11-17,Valparaiso,64,Illinois,87
717,2024,2023-11-17,Missouri St.,70,FGCU,61
718,2024,2023-11-17,UC Riverside,52,North Carolina,77
719,2024,2023-11-17,UTRGV,66,Oklahoma,90
720,2024,2023-11-17,Luther,56,Milwaukee,85
721,2024,2023-11-17,Mississippi Val.,52,TCU,86
722,2024,2023-11-17,Southern U.,80,Western Ill.,88
723,2024,2023-11-17,UNC Greensboro,78,Arkansas,72
724,2024,2023-11-17,Arkansas St.,74,Iowa,88
725,2024,2023-11-17,Mercer,67,Alabama,98
726,2024,2023-11-17,Alabama St.,75,Memphis,92
727,2024,2023-11-17,UTSA,62,Texas St.,72
728,2024,2023-11-17,Maryland,40,Villanova,57
729,2024,2023-11-17,Wichita St.,66,Liberty,83
730,2024,2023-11-17,Sam Houston,67,Ole Miss,70
731,2024,2023-11-17,San Francisco,72,Grand Canyon,76
732,2024,2023-11-17,Kansas City,61,Colorado St.,84
733,2024,2023-11-17,Austin Peay,63,UTEP,71
734,2024,2023-11-17,Pacific Lutheran,52,Idaho,96
735,2024,2023-11-17,Eastern Wash.,70,Stanford,95
736,2024,2023-11-17,Tennessee St.,67,Oregon,92
737,2024,2023-11-17,Saint Mary's (CA),54,San Diego St.,79
738,2024,2023-11-17,Le Moyne,71,San Diego,80
739,2024,2023-11-17,Portland St.,66,California Baptist,63
740,2024,2023-11-17,UNLV,82,Pepperdine,68
741,2024,2023-11-17,Occidental,51,UC Irvine,111
742,2024,2023-11-17,Belmont,68,Arizona,100
743,2024,2023-11-17,South Carolina,73,DePaul,68
744,2024,2023-11-18,Washington,74,Xavier,71
745,2024,2023-11-18,Sacred Heart,66,Loyola Maryland,51
746,2024,2023-11-18,Washington St.,64,Mississippi St.,76
747,2024,2023-11-18,Wagner,51,Seton Hall,72
748,2024,2023-11-18,Mount St. Mary's,72,Georgetown,83
749,2024,2023-11-18,Cleveland St.,62,Eastern Mich.,69
750,2024,2023-11-18,Columbia,78,Temple,73
751,2024,2023-11-18,New Hampshire,67,George Washington,79
752,2024,2023-11-18,Alabama A&M,81,Lipscomb,106
753,2024,2023-11-18,USC Upstate,53,Minnesota,67
754,2024,2023-11-18,VMI,69,Northern Ariz.,78
755,2024,2023-11-18,Utah Tech,81,Lake Erie,69
756,2024,2023-11-18,Presbyterian,78,Northwestern St.,75
757,2024,2023-11-18,Virginia-Lynchburg,59,UNC Asheville,114
758,2024,2023-11-18,Southern Ind.,78,La Salle,79
759,2024,2023-11-18,Seattle U,56,VCU,60
760,2024,2023-11-18,NIU,98,Little Rock,93
761,2024,2023-11-18,Penn St.-Schuylkill,66,FDU,124
762,2024,2023-11-18,Princeton,82,Monmouth,57
763,2024,2023-11-18,Ball St.,50,Evansville,74
764,2024,2023-11-18,Detroit Mercy,52,Ohio,71
765,2024,2023-11-18,Northwestern,72,Rhode Island,61
766,2024,2023-11-18,N.C. Central,66,Longwood,73
767,2024,2023-11-18,Norfolk St.,53,San Jose St.,77
768,2024,2023-11-18,Coppin St.,46,Eastern Ill.,48
769,2024,2023-11-18,Marist,59,Binghamton,82
770,2024,2023-11-18,McNeese,74,Western Caro.,76
771,2024,2023-11-18,Penn,80,UMES,83
772,2024,2023-11-18,Oregon St.,63,Nebraska,84
773,2024,2023-11-18,New Orleans,70,Loyola Chicago,73
774,2024,2023-11-18,Gardner-Webb,52,Colgate,59
775,2024,2023-11-18,Purdue Fort Wayne,93,South Dakota,81
776,2024,2023-11-18,Maine,58,North Florida,67
777,2024,2023-11-18,Lamar University,76,Pacific,77
778,2024,2023-11-18,Harvard,64,Boston College,73
779,2024,2023-11-18,IUPUI,61,Winthrop,74
780,2024,2023-11-18,Cal Poly,57,Portland St.,73
781,2024,2023-11-18,Hampton,92,FGCU,85
782,2024,2023-11-18,Yale,65,Weber St.,75
783,2024,2023-11-18,Queens (NC),69,Fairfield,63
784,2024,2023-11-18,Milligan,62,Middle Tenn.,88
785,2024,2023-11-18,Bryant,61,Fla. Atlantic,52
786,2024,2023-11-18,Howard,63,Rutgers,85
787,2024,2023-11-18,Navy,55,UC San Diego,73
788,2024,2023-11-18,Elon,83,Holy Cross,69
789,2024,2023-11-18,Southeastern La.,63,Santa Clara,65
790,2024,2023-11-18,Kentucky St.,75,Western Ky.,95
791,2024,2023-11-18,St. Thomas (MN),62,California Baptist,66
792,2024,2023-11-18,Jacksonville St.,59,North Ala.,61
793,2024,2023-11-18,UIW,100,Ark.-Pine Bluff,81
794,2024,2023-11-18,Texas Southern,50,Creighton,82
795,2024,2023-11-18,Morgan St.,50,BYU,93
796,2024,2023-11-18,Northern Colo.,71,New Mexico St.,76
797,2024,2023-11-18,Portland,83,Nevada,108
798,2024,2023-11-19,Wyoming,78,Furman,71
799,2024,2023-11-19,Oakland,77,Drake,85
800,2024,2023-11-19,UT Martin,66,Prairie View,78
801,2024,2023-11-19,Southern Miss.,65,Utah Valley,67
802,2024,2023-11-19,Holy Cross,74,IUPUI,61
803,2024,2023-11-19,Providence,71,Georgia,64
804,2024,2023-11-19,North Texas,65,Towson,39
805,2024,2023-11-19,Northwestern,57,Mississippi St.,66
806,2024,2023-11-19,UConn,77,Indiana,57
807,2024,2023-11-19,SIUE,74,South Alabama,86
808,2024,2023-11-19,Eastern Ill.,64,Miami (OH),76
809,2024,2023-11-19,Manhattan,67,Central Conn. St.,63
810,2024,2023-11-19,Col. of Charleston,80,Coastal Carolina,72
811,2024,2023-11-19,Wilkes,53,Lafayette,69
812,2024,2023-11-19,Boise St.,68,Clemson,85
813,2024,2023-11-19,Loyola Maryland,79,UMBC,94
814,2024,2023-11-19,Weber St.,55,Colgate,57
815,2024,2023-11-19,Grambling,37,Iowa St.,92
816,2024,2023-11-19,LMU (CA),76,SFA,86
817,2024,2023-11-19,Lindenwood,71,William & Mary,60
818,2024,2023-11-19,Queens (NC),52,Drexel,62
819,2024,2023-11-19,UAlbany,82,Quinnipiac,85
820,2024,2023-11-19,Northeastern,82,East Carolina,76
821,2024,2023-11-19,Little Rock,77,Georgia St.,88
822,2024,2023-11-19,Northern Ky.,66,Cincinnati,90
823,2024,2023-11-19,Tennessee Tech,63,Chattanooga,68
824,2024,2023-11-19,Cornell,88,Cal St. Fullerton,70
825,2024,2023-11-19,Kansas St.,83,Miami (FL),91
826,2024,2023-11-19,Elon,70,Winthrop,78
827,2024,2023-11-19,Yale,71,Gardner-Webb,70
828,2024,2023-11-19,LSU,86,Wake Forest,80
829,2024,2023-11-19,Lake Erie,57,Youngstown St.,79
830,2024,2023-11-19,Texas,81,Louisville,80
831,2024,2023-11-19,Rhode Island,57,Washington St.,78
832,2024,2023-11-19,Omaha,56,Air Force,58
833,2024,2023-11-19,Western Mich.,56,Ohio St.,73
834,2024,2023-11-19,American,83,Georgetown,88
835,2024,2023-11-19,DePaul,54,San Francisco,70
836,2024,2023-11-19,Aurora,48,UIC,99
837,2024,2023-11-19,Wofford,76,Virginia Tech,98
838,2024,2023-11-19,UNI,65,South Fla.,74
839,2024,2023-11-19,Marshall,60,Utah St.,83
840,2024,2023-11-19,Kennesaw St.,96,Ga. Southern,92
841,2024,2023-11-19,St. John's (NY),91,Utah,82
842,2024,2023-11-19,Vermont,61,Liberty,71
843,2024,2023-11-19,Charlotte,54,George Mason,49
844,2024,2023-11-19,Portland St.,70,St. Thomas (MN),76
845,2024,2023-11-19,Fordham,45,Abilene Christian,59
846,2024,2023-11-19,Alcorn,49,Michigan St.,81
847,2024,2023-11-19,UT Arlington,56,Arizona,101
848,2024,2023-11-19,Jackson St.,73,Missouri,72
849,2024,2023-11-19,South Carolina,75,Grand Canyon,68
850,2024,2023-11-19,Xavier,66,Saint Mary's (CA),49
851,2024,2023-11-19,FIU,71,Akron,77
852,2024,2023-11-19,Southern U.,60,Illinois,88
853,2024,2023-11-19,Brown,70,Southern California,81
854,2024,2023-11-19,Cal Poly,58,California Baptist,67
855,2024,2023-11-19,Kent St.,52,Missouri St.,56
856,2024,2023-11-19,Saint Louis,69,Wichita St.,88
857,2024,2023-11-19,UCF,83,South Dakota St.,80
858,2024,2023-11-19,Dayton,55,Houston,69
859,2024,2023-11-19,Le Moyne,72,UC Santa Barbara,96
860,2024,2023-11-19,Washington,97,San Diego St.,100
861,2024,2023-11-20,High Point,82,Iona,68
862,2024,2023-11-20,Oakland,74,LMU (CA),69
863,2024,2023-11-20,Siena,56,Central Mich.,70
864,2024,2023-11-20,Cal St. Fullerton,74,Southern Miss.,67
865,2024,2023-11-20,Norfolk St.,69,FGCU,66
866,2024,2023-11-20,Illinois St.,61,Long Beach St.,52
867,2024,2023-11-20,Murray St.,81,UNCW,83
868,2024,2023-11-20,Milwaukee,67,Stetson,85
869,2024,2023-11-20,Drake,68,SFA,92
870,2024,2023-11-20,Cornell,74,Utah Valley,61
871,2024,2023-11-20,Tennessee,73,Syracuse,56
872,2024,2023-11-20,Sacramento St.,71,CSU Bakersfield,75
873,2024,2023-11-20,Northeastern,77,Kennesaw St.,79
874,2024,2023-11-20,San Jose St.,71,Hampton,52
875,2024,2023-11-20,The Citadel,62,Idaho St.,61
876,2024,2023-11-20,Indiana,74,Louisville,66
877,2024,2023-11-20,Wright St.,91,Louisiana,85
878,2024,2023-11-20,Purdue,73,Gonzaga,63
879,2024,2023-11-20,Marshall,80,FIU,69
880,2024,2023-11-20,Tarleton St.,66,Austin Peay,59
881,2024,2023-11-20,Florida St.,83,UNLV,75
882,2024,2023-11-20,Fordham,72,Kent St.,79
883,2024,2023-11-20,Wisconsin,65,Virginia,41
884,2024,2023-11-20,Ga. Southern,64,East Carolina,82
885,2024,2023-11-20,South Dakota St.,71,George Mason,73
886,2024,2023-11-20,Morehead St.,64,Bellarmine,51
887,2024,2023-11-20,Rider,48,Stony Brook,55
888,2024,2023-11-20,Pitt.-Greensburg,63,Saint Francis (PA),77
889,2024,2023-11-20,UConn,81,Texas,71
890,2024,2023-11-20,Howard,61,Bryant,67
891,2024,2023-11-20,UMass Lowell,69,Saint Peter's,61
892,2024,2023-11-20,N.C. Central,78,Campbell,75
893,2024,2023-11-20,Delaware St.,72,NJIT,81
894,2024,2023-11-20,Sam Houston,88,Troy,86
895,2024,2023-11-20,Charleston So.,73,Bethune-Cookman,79
896,2024,2023-11-20,Saint Joseph's,88,Kentucky,96
897,2024,2023-11-20,Southern Ind.,56,Bucknell,67
898,2024,2023-11-20,Ecclesia,74,ULM,103
899,2024,2023-11-20,Central Ark.,68,Southeast Mo. St.,70
900,2024,2023-11-20,North American,73,UTRGV,92
901,2024,2023-11-20,D'Youville,69,Canisius,109
902,2024,2023-11-20,Buffalo,68,Hofstra,102
903,2024,2023-11-20,Utah St.,65,Akron,62
904,2024,2023-11-20,UTSA,89,Houston Christian,87
905,2024,2023-11-20,Abilene Christian,69,Missouri St.,87
906,2024,2023-11-20,Midway,70,Tennessee St.,87
907,2024,2023-11-20,South Carolina St.,70,Tulsa,90
908,2024,2023-11-20,Wis.-Stout,72,North Dakota St.,101
909,2024,2023-11-20,Stonehill,86,Tex. A&M-Commerce,97
910,2024,2023-11-20,New Orleans,68,Oklahoma St.,96
911,2024,2023-11-20,Colorado,64,Richmond,59
912,2024,2023-11-20,Oregon,67,Florida A&M,54
913,2024,2023-11-20,SMU,70,West Virginia,58
914,2024,2023-11-20,UCF,74,Charlotte,71
915,2024,2023-11-20,Green Bay,54,Montana St.,53
916,2024,2023-11-20,Kansas,83,Chaminade,56
917,2024,2023-11-20,Mississippi Val.,39,Santa Clara,81
918,2024,2023-11-20,Navy,59,San Diego,67
919,2024,2023-11-20,Bradley,80,Tulane,77
920,2024,2023-11-20,North Dakota,73,Pacific,71
921,2024,2023-11-20,UCLA,69,Marquette,71
922,2024,2023-11-21,UTEP,75,California,72
923,2024,2023-11-21,Long Beach St.,80,Iona,76
924,2024,2023-11-21,LMU (CA),61,FIU,60
925,2024,2023-11-21,Binghamton,75,Sacred Heart,89
926,2024,2023-11-21,UNCW,56,App State,86
927,2024,2023-11-21,Prairie View,76,Eastern Ky.,64
928,2024,2023-11-21,Central Mich.,61,Stetson,71
929,2024,2023-11-21,Morgan St.,72,Radford,82
930,2024,2023-11-21,McNeese,59,Texas St.,48
931,2024,2023-11-21,Oakland,78,Marshall,71
932,2024,2023-11-21,Buffalo,60,Louisiana,68
933,2024,2023-11-21,Syracuse,57,Gonzaga,76
934,2024,2023-11-21,Northern Colo.,78,Chicago St.,77
935,2024,2023-11-21,Ga. Southern,76,Northeastern,93
936,2024,2023-11-21,Florida St.,77,Colorado,71
937,2024,2023-11-21,Southern Utah,53,Louisiana Tech,67
938,2024,2023-11-21,N.C. Central,61,The Citadel,67
939,2024,2023-11-21,Drake,79,Akron,59
940,2024,2023-11-21,Illinois St.,72,High Point,74
941,2024,2023-11-21,Kennesaw St.,84,East Carolina,85
942,2024,2023-11-21,James Madison,82,Southern Ill.,76
943,2024,2023-11-21,Midway,56,Bellarmine,77
